Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,Aetna_,Aetna_Better_Health,BCBS_BLUE_CHOICE,BCBS_CAP,HEALTH_PARTNERS_OF_KS__HPK_,Providrs_Care__WPPA_,United_Healthcare
4317966_1,diclofenac potassium 50 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.4600,2.4600,1.4268,2.4600,2.2140,N/A,2.0910,N/A,2.3370,N/A,2.3370
4317966_1,diclofenac potassium 50 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.4600,2.4600,1.4268,2.4600,2.2140,1.4268,2.0910,2.2140,2.3370,1.4760,2.3370
4317967_1,dextrose 50% IV Sol 50 mL [EWKS],Inpatient,0259,,,,1,21.5000,21.5000,12.4700,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
4317967_1,dextrose 50% IV Sol 50 mL [EWKS],Outpatient,0259,,,,1,21.5000,21.5000,12.4700,21.5000,19.3500,12.4700,18.2750,19.3500,20.4250,12.9000,20.4250
4317968_1,dexamethasone 4 mg/mL Inj Sol 1 mL [EWKS],Inpatient,0636,J1100,Dexamethasone sodium phos,,4,21.5000,21.5000,0.1425,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
4317968_1,dexamethasone 4 mg/mL Inj Sol 1 mL [EWKS],Outpatient,0636,J1100,Dexamethasone sodium phos,,4,21.5000,21.5000,0.1425,21.5000,19.3500,12.4700,0.1425,0.1500,20.4250,12.9000,20.4250
4317969_1,dexamethasone 4 mg/mL Inj Sol 30 mL MDV [EWKS],Inpatient,0636,J1100,Dexamethasone sodium phos,,120,21.5000,21.5000,0.1425,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
4317969_1,dexamethasone 4 mg/mL Inj Sol 30 mL MDV [EWKS],Outpatient,0636,J1100,Dexamethasone sodium phos,,120,21.5000,21.5000,0.1425,21.5000,19.3500,12.4700,0.1425,0.1500,20.4250,12.9000,20.4250
4317970_1,dexamethasone 1 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4317970_1,dexamethasone 1 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4317973_1,hydrocortisone topical 1% Oin [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,3.0000,3.0000,1.7400,3.0000,2.7000,N/A,2.5500,N/A,2.8500,N/A,2.8500
4317973_1,hydrocortisone topical 1% Oin [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,3.0000,3.0000,1.7400,3.0000,2.7000,1.7400,2.5500,2.7000,2.8500,1.8000,2.8500
4317974_1,dantrolene 25 mg Cap [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4317974_1,dantrolene 25 mg Cap [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4317975_1,cyclobenzaprine 10 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4317975_1,cyclobenzaprine 10 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4317976_1,hydrocortisone 5 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4317976_1,hydrocortisone 5 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4317977_1,cyanocobalamin 1000 mcg/mL Inj Sol 1 mL [EWKS],Inpatient,0636,J3420,Vitamin b12 injection,,1,21.5000,21.5000,2.7550,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
4317977_1,cyanocobalamin 1000 mcg/mL Inj Sol 1 mL [EWKS],Outpatient,0636,J3420,Vitamin b12 injection,,1,21.5000,21.5000,2.7550,21.5000,19.3500,12.4700,2.7550,2.9000,20.4250,12.9000,20.4250
4317978_1,HYDROmorphone 10 mg/mL Inj Sol 1 mL [EWKS],Inpatient,0636,J1170,Hydromorphone injection,,3,21.5000,21.5000,3.2775,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
4317978_1,HYDROmorphone 10 mg/mL Inj Sol 1 mL [EWKS],Outpatient,0636,J1170,Hydromorphone injection,,3,21.5000,21.5000,3.2775,21.5000,19.3500,12.4700,3.2775,3.4500,20.4250,12.9000,20.4250
4317979_1,cosyntropin 0.25 mg Inj [EWKS],Inpatient,0636,J0834,"Inj., cosyntropin, 0.25 mg",,1,147.3000,147.3000,54.1215,147.3000,132.5700,N/A,125.2050,N/A,139.9350,N/A,139.9350
4317979_1,cosyntropin 0.25 mg Inj [EWKS],Outpatient,0636,J0834,"Inj., cosyntropin, 0.25 mg",,1,147.3000,147.3000,54.1215,147.3000,132.5700,85.4340,54.1215,56.9700,139.9350,88.3800,139.9350
4317980_1,cosyntropin 0.25 mg Inj [EWKS],Inpatient,0636,J0834,"Inj., cosyntropin, 0.25 mg",,1,42.3900,42.3900,24.5862,56.9700,38.1510,N/A,36.0315,N/A,40.2705,N/A,40.2705
4317980_1,cosyntropin 0.25 mg Inj [EWKS],Outpatient,0636,J0834,"Inj., cosyntropin, 0.25 mg",,1,42.3900,42.3900,24.5862,56.9700,38.1510,24.5862,54.1215,56.9700,40.2705,25.4340,40.2705
4317981_1,hyoscyamine 0.125 mg sublingual Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4317981_1,hyoscyamine 0.125 mg sublingual Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4317983_1,ibuprofen 100 mg/5 mL Oral Susp [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4317983_1,ibuprofen 100 mg/5 mL Oral Susp [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4317984_1,ibuprofen 200 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4317984_1,ibuprofen 200 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4317986_1,citalopram 20 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4317986_1,citalopram 20 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4317988_1,cefuroxime 500 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,8.5500,8.5500,4.9590,8.5500,7.6950,N/A,7.2675,N/A,8.1225,N/A,8.1225
4317988_1,cefuroxime 500 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,8.5500,8.5500,4.9590,8.5500,7.6950,4.9590,7.2675,7.6950,8.1225,5.1300,8.1225
4317989_1,cefTRIAXone 500 mg Inj [EWKS],Inpatient,0636,J0696,Ceftriaxone sodium injection,,2,21.5000,21.5000,1.7670,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
4317989_1,cefTRIAXone 500 mg Inj [EWKS],Outpatient,0636,J0696,Ceftriaxone sodium injection,,2,21.5000,21.5000,1.7670,21.5000,19.3500,12.4700,1.7670,1.8600,20.4250,12.9000,20.4250
4317990_1,cefTRIAXone 500 mg Inj [EWKS],Inpatient,0636,J0696,Ceftriaxone sodium injection,,2,21.5000,21.5000,1.7670,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
4317990_1,cefTRIAXone 500 mg Inj [EWKS],Outpatient,0636,J0696,Ceftriaxone sodium injection,,2,21.5000,21.5000,1.7670,21.5000,19.3500,12.4700,1.7670,1.8600,20.4250,12.9000,20.4250
4317992_1,cefTRIAXone 2 g Inj Vial [EWKS],Inpatient,0636,J0696,Ceftriaxone sodium injection,,8,21.5000,21.5000,1.7670,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
4317992_1,cefTRIAXone 2 g Inj Vial [EWKS],Outpatient,0636,J0696,Ceftriaxone sodium injection,,8,21.5000,21.5000,1.7670,21.5000,19.3500,12.4700,1.7670,1.8600,20.4250,12.9000,20.4250
4317993_1,cefTRIAXone 2 g Inj ADD-Vantage Vial [EWKS],Inpatient,0636,J0696,Ceftriaxone sodium injection,,8,21.5000,21.5000,1.7670,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
4317993_1,cefTRIAXone 2 g Inj ADD-Vantage Vial [EWKS],Outpatient,0636,J0696,Ceftriaxone sodium injection,,8,21.5000,21.5000,1.7670,21.5000,19.3500,12.4700,1.7670,1.8600,20.4250,12.9000,20.4250
4317994_1,cefTRIAXone 1 g Inj Vial 1 EA [EWKS],Inpatient,0636,J0696,Ceftriaxone sodium injection,,4,21.5000,21.5000,1.7670,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
4317994_1,cefTRIAXone 1 g Inj Vial 1 EA [EWKS],Outpatient,0636,J0696,Ceftriaxone sodium injection,,4,21.5000,21.5000,1.7670,21.5000,19.3500,12.4700,1.7670,1.8600,20.4250,12.9000,20.4250
4317995_1,cefTRIAXone 1 g Inj Vial 1 EA [EWKS],Inpatient,0636,J0696,Ceftriaxone sodium injection,,4,21.5000,21.5000,1.7670,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
4317995_1,cefTRIAXone 1 g Inj Vial 1 EA [EWKS],Outpatient,0636,J0696,Ceftriaxone sodium injection,,4,21.5000,21.5000,1.7670,21.5000,19.3500,12.4700,1.7670,1.8600,20.4250,12.9000,20.4250
4317997_1,cefTRIAXone 1 g Inj Vial 1 EA [EWKS],Inpatient,0636,J0696,Ceftriaxone sodium injection,,4,21.5000,21.5000,1.7670,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
4317997_1,cefTRIAXone 1 g Inj Vial 1 EA [EWKS],Outpatient,0636,J0696,Ceftriaxone sodium injection,,4,21.5000,21.5000,1.7670,21.5000,19.3500,12.4700,1.7670,1.8600,20.4250,12.9000,20.4250
4317998_1,cefdinir 250 mg/5 mL Oral Susp 100 mL [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,70.0000,70.0000,40.6000,70.0000,63.0000,N/A,59.5000,N/A,66.5000,N/A,66.5000
4317998_1,cefdinir 250 mg/5 mL Oral Susp 100 mL [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,70.0000,70.0000,40.6000,70.0000,63.0000,40.6000,59.5000,63.0000,66.5000,42.0000,66.5000
4317999_1,cefdinir 125 mg/5 mL Oral Susp 100 mL [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,30.0000,30.0000,17.4000,30.0000,27.0000,N/A,25.5000,N/A,28.5000,N/A,28.5000
4317999_1,cefdinir 125 mg/5 mL Oral Susp 100 mL [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,30.0000,30.0000,17.4000,30.0000,27.0000,17.4000,25.5000,27.0000,28.5000,18.0000,28.5000
4318000_1,carbidopa-levodopa 10 mg-100 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318000_1,carbidopa-levodopa 10 mg-100 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318001_1,albuterol CFC free 90 mcg/inh Inh Aer w/Adapt 8 gm [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,49.2700,49.2700,28.5766,49.2700,44.3430,N/A,41.8795,N/A,46.8065,N/A,46.8065
4318001_1,albuterol CFC free 90 mcg/inh Inh Aer w/Adapt 8 gm [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,49.2700,49.2700,28.5766,49.2700,44.3430,28.5766,41.8795,44.3430,46.8065,29.5620,46.8065
4318002_1,venlafaxine ER 75 mg Cap [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318002_1,venlafaxine ER 75 mg Cap [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318005_1,vancomycin 1 g IV Inj Vial [EWKS],Inpatient,0636,J3370,Vancomycin hcl injection,,2,21.5000,21.5000,5.5480,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
4318005_1,vancomycin 1 g IV Inj Vial [EWKS],Outpatient,0636,J3370,Vancomycin hcl injection,,2,21.5000,21.5000,5.5480,21.5000,19.3500,12.4700,5.5480,5.8400,20.4250,12.9000,20.4250
4318009_1,hydrochlorothiazide-triamterene 50 mg-75 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318009_1,hydrochlorothiazide-triamterene 50 mg-75 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318010_1,triamcinolone topical 0.1% Cre [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,5.6200,5.6200,3.2596,5.6200,5.0580,N/A,4.7770,N/A,5.3390,N/A,5.3390
4318010_1,triamcinolone topical 0.1% Cre [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,5.6200,5.6200,3.2596,5.6200,5.0580,3.2596,4.7770,5.0580,5.3390,3.3720,5.3390
4318012_1,tiZANidine 4 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318012_1,tiZANidine 4 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318013_1,timolol Ophth 0.5% Sol 5 mL [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,8.0000,8.0000,4.6400,8.0000,7.2000,N/A,6.8000,N/A,7.6000,N/A,7.6000
4318013_1,timolol Ophth 0.5% Sol 5 mL [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,8.0000,8.0000,4.6400,8.0000,7.2000,4.6400,6.8000,7.2000,7.6000,4.8000,7.6000
4318014_1,thiamine 100 mg/mL Inj Sol 2 mL [EWKS],Inpatient,0636,J3411,Thiamine hcl 100 mg,,2,21.5000,21.5000,3.7050,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
4318014_1,thiamine 100 mg/mL Inj Sol 2 mL [EWKS],Outpatient,0636,J3411,Thiamine hcl 100 mg,,2,21.5000,21.5000,3.7050,21.5000,19.3500,12.4700,3.7050,3.9000,20.4250,12.9000,20.4250
4318015_1,calcium carbonate 500 mg Chew Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318015_1,calcium carbonate 500 mg Chew Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318017_1,buPROPion ER 150 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318017_1,buPROPion ER 150 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318019_1,budesonide 0.5 mg/2 mL Inh Susp [EWKS],Inpatient,0250,,,,1,10.9500,10.9500,6.3510,10.9500,9.8550,N/A,9.3075,N/A,10.4025,N/A,10.4025
4318019_1,budesonide 0.5 mg/2 mL Inh Susp [EWKS],Outpatient,0250,,,,1,10.9500,10.9500,6.3510,10.9500,9.8550,6.3510,9.3075,9.8550,10.4025,6.5700,10.4025
4318020_1,bisacodyl 10 mg Rectal Supp [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318020_1,bisacodyl 10 mg Rectal Supp [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318021_1,fluorescein ophthalmic 1 mg Test [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318021_1,fluorescein ophthalmic 1 mg Test [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318022_1,charcoal 25 g Oral Susp 120 mL [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,39.0000,39.0000,22.6200,39.0000,35.1000,N/A,33.1500,N/A,37.0500,N/A,37.0500
4318022_1,charcoal 25 g Oral Susp 120 mL [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,39.0000,39.0000,22.6200,39.0000,35.1000,22.6200,33.1500,35.1000,37.0500,23.4000,37.0500
4318023_1,raltegravir 100 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,16.1900,16.1900,9.3902,16.1900,14.5710,N/A,13.7615,N/A,15.3805,N/A,15.3805
4318023_1,raltegravir 100 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,16.1900,16.1900,9.3902,16.1900,14.5710,9.3902,13.7615,14.5710,15.3805,9.7140,15.3805
4318026_1,terbinafine Top 1% Cream 15 gm [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,16.1200,16.1200,9.3496,16.1200,14.5080,N/A,13.7020,N/A,15.3140,N/A,15.3140
4318026_1,terbinafine Top 1% Cream 15 gm [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,16.1200,16.1200,9.3496,16.1200,14.5080,9.3496,13.7020,14.5080,15.3140,9.6720,15.3140
4318027_1,terazosin 1 mg Cap [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318027_1,terazosin 1 mg Cap [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318028_1,temazepam 15 mg Cap [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318028_1,temazepam 15 mg Cap [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318030_1,tamsulosin 0.4 mg Oral Cap [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318030_1,tamsulosin 0.4 mg Oral Cap [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318031_1,labetalol 200 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318031_1,labetalol 200 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318033_1,levothyroxine 112 mcg (0.112 mg) Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.6000,2.6000,1.5080,2.6000,2.3400,N/A,2.2100,N/A,2.4700,N/A,2.4700
4318033_1,levothyroxine 112 mcg (0.112 mg) Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.6000,2.6000,1.5080,2.6000,2.3400,1.5080,2.2100,2.3400,2.4700,1.5600,2.4700
4318034_1,levothyroxine 75 mcg (0.075 mg) Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.7000,2.7000,1.5660,2.7000,2.4300,N/A,2.2950,N/A,2.5650,N/A,2.5650
4318034_1,levothyroxine 75 mcg (0.075 mg) Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.7000,2.7000,1.5660,2.7000,2.4300,1.5660,2.2950,2.4300,2.5650,1.6200,2.5650
4318035_1,latanoprost Ophth 0.005% Sol 2.5 mL [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,23.6000,23.6000,13.6880,23.6000,21.2400,N/A,20.0600,N/A,22.4200,N/A,22.4200
4318035_1,latanoprost Ophth 0.005% Sol 2.5 mL [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,23.6000,23.6000,13.6880,23.6000,21.2400,13.6880,20.0600,21.2400,22.4200,14.1600,22.4200
4318036_1,levothyroxine 50 mcg (0.05 mg) Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.6500,2.6500,1.5370,2.6500,2.3850,N/A,2.2525,N/A,2.5175,N/A,2.5175
4318036_1,levothyroxine 50 mcg (0.05 mg) Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.6500,2.6500,1.5370,2.6500,2.3850,1.5370,2.2525,2.3850,2.5175,1.5900,2.5175
4318037_1,SUMAtriptan 6 mg/0.5 mL SubQ Sol Vial [EWKS],Inpatient,0636,J3030,Sumatriptan succinate / 6 mg,,1,235.6000,235.6000,56.5060,235.6000,212.0400,N/A,200.2600,N/A,223.8200,N/A,223.8200
4318037_1,SUMAtriptan 6 mg/0.5 mL SubQ Sol Vial [EWKS],Outpatient,0636,J3030,Sumatriptan succinate / 6 mg,,1,235.6000,235.6000,56.5060,235.6000,212.0400,136.6480,56.5060,59.4800,223.8200,141.3600,223.8200
4318038_1,SUMAtriptan 50 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318038_1,SUMAtriptan 50 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318042_1,spironolactone 25 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318042_1,spironolactone 25 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318043_1,levalbuterol 0.31 mg/3 mL Inh Sol [EWKS],Inpatient,0250,,,,1,3.6000,3.6000,2.0880,3.6000,3.2400,N/A,3.0600,N/A,3.4200,N/A,3.4200
4318043_1,levalbuterol 0.31 mg/3 mL Inh Sol [EWKS],Outpatient,0250,,,,1,3.6000,3.6000,2.0880,3.6000,3.2400,2.0880,3.0600,3.2400,3.4200,2.1600,3.4200
4318046_1,levofloxacin 250 mg/50 mL IV Sol [EWKS],Inpatient,0636,J1956,Levofloxacin injection,,1,54.0000,54.0000,3.9615,54.0000,48.6000,N/A,45.9000,N/A,51.3000,N/A,51.3000
4318046_1,levofloxacin 250 mg/50 mL IV Sol [EWKS],Outpatient,0636,J1956,Levofloxacin injection,,1,54.0000,54.0000,3.9615,54.0000,48.6000,31.3200,3.9615,4.1700,51.3000,32.4000,51.3000
4318048_1,levothyroxine 100 mcg (0.1 mg) Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318048_1,levothyroxine 100 mcg (0.1 mg) Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318049_1,levothyroxine 125 mcg (0.125 mg) Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318049_1,levothyroxine 125 mcg (0.125 mg) Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318050_1,levothyroxine 88 mcg (0.088 mg) Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318050_1,levothyroxine 88 mcg (0.088 mg) Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
4318051_1,lidocaine 2 g/500 mL (0.4%) D5W 500 mL premix soln [EWKS],Inpatient,0636,J2001,Lidocaine injection,,200,54.0000,54.0000,0.0190,54.0000,48.6000,N/A,45.9000,N/A,51.3000,N/A,51.3000
4318051_1,lidocaine 2 g/500 mL (0.4%) D5W 500 mL premix soln [EWKS],Outpatient,0636,J2001,Lidocaine injection,,200,54.0000,54.0000,0.0190,54.0000,48.6000,31.3200,0.0190,0.0200,51.3000,32.4000,51.3000
4318052_1,simvastatin 10 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
4318052_1,simvastatin 10 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
