Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,Aetna,Cigna,First_Health,Meritain,Midlands_Choice,RURAL_CARRIERS,UHC
4337863_1,ER 29075 APPLICATION OF FOREARM CAST,Emergency,0450,29075,"Application, cast; elbow to finger (short arm)",,0,450.0000,337.5000,337.5000,427.5000,405.0000,427.5000,427.5000,405.0000,427.5000,382.5000,427.5000
4337863_1,ER 29075 APPLICATION OF FOREARM CAST,Inpatient,0450,29075,"Application, cast; elbow to finger (short arm)",,0,450.0000,337.5000,337.5000,427.5000,405.0000,427.5000,427.5000,405.0000,427.5000,382.5000,427.5000
4337864_1,ER 29085 APPLY CAST HAND/WRIST,Emergency,0450,29085,"Application, cast; hand and lower forearm (gauntlet)",,0,450.0000,337.5000,337.5000,427.5000,405.0000,427.5000,427.5000,405.0000,427.5000,382.5000,427.5000
4337864_1,ER 29085 APPLY CAST HAND/WRIST,Inpatient,0450,29085,"Application, cast; hand and lower forearm (gauntlet)",,0,450.0000,337.5000,337.5000,427.5000,405.0000,427.5000,427.5000,405.0000,427.5000,382.5000,427.5000
4337865_1,ER 29086 CAST APPLY FINGER SPICA,Emergency,0450,29086,"Application, cast; finger (eg, contracture)",,0,85.0000,63.7500,63.7500,80.7500,76.5000,80.7500,80.7500,76.5000,80.7500,72.2500,80.7500
4337865_1,ER 29086 CAST APPLY FINGER SPICA,Inpatient,0450,29086,"Application, cast; finger (eg, contracture)",,0,85.0000,63.7500,63.7500,80.7500,76.5000,80.7500,80.7500,76.5000,80.7500,72.2500,80.7500
4337866_1,ER 29105 APPLY LONG ARM SPLINT,Emergency,0450,29105,Application of long arm splint (shoulder to hand),,0,250.0000,187.5000,187.5000,237.5000,225.0000,237.5000,237.5000,225.0000,237.5000,212.5000,237.5000
4337866_1,ER 29105 APPLY LONG ARM SPLINT,Inpatient,0450,29105,Application of long arm splint (shoulder to hand),,0,250.0000,187.5000,187.5000,237.5000,225.0000,237.5000,237.5000,225.0000,237.5000,212.5000,237.5000
4337867_1,ER 29125 APPLY FOREARM SPLINT,Emergency,0450,29125,Application of short arm splint (forearm to hand); static,,0,250.0000,187.5000,187.5000,237.5000,225.0000,237.5000,237.5000,225.0000,237.5000,212.5000,237.5000
4337867_1,ER 29125 APPLY FOREARM SPLINT,Inpatient,0450,29125,Application of short arm splint (forearm to hand); static,,0,250.0000,187.5000,187.5000,237.5000,225.0000,237.5000,237.5000,225.0000,237.5000,212.5000,237.5000
4337869_1,ER 29130 APPLICATION OF FINGER SPLINT,Emergency,0450,29130,Application of finger splint; static,,0,180.0000,135.0000,135.0000,171.0000,162.0000,171.0000,171.0000,162.0000,171.0000,153.0000,171.0000
4337869_1,ER 29130 APPLICATION OF FINGER SPLINT,Inpatient,0450,29130,Application of finger splint; static,,0,180.0000,135.0000,135.0000,171.0000,162.0000,171.0000,171.0000,162.0000,171.0000,153.0000,171.0000
4337872_1,ER 29240 STRAPPING OF SHOULDER,Emergency,0450,29240,"Strapping; shoulder (eg, Velpeau)",,0,290.0000,217.5000,217.5000,275.5000,261.0000,275.5000,275.5000,261.0000,275.5000,246.5000,275.5000
4337872_1,ER 29240 STRAPPING OF SHOULDER,Inpatient,0450,29240,"Strapping; shoulder (eg, Velpeau)",,0,290.0000,217.5000,217.5000,275.5000,261.0000,275.5000,275.5000,261.0000,275.5000,246.5000,275.5000
4337876_1,ER 29405 APPLY SHORT LEG WALKING CAST,Emergency,0450,29405,Application of short leg cast (below knee to toes),,0,350.0000,262.5000,262.5000,332.5000,315.0000,332.5000,332.5000,315.0000,332.5000,297.5000,332.5000
4337876_1,ER 29405 APPLY SHORT LEG WALKING CAST,Inpatient,0450,29405,Application of short leg cast (below knee to toes),,0,350.0000,262.5000,262.5000,332.5000,315.0000,332.5000,332.5000,315.0000,332.5000,297.5000,332.5000
4337878_1,ER 29505 SPLINT APPL LONG LEG,Emergency,0450,29505,Application of long leg splint (thigh to ankle or toes),,0,200.0000,150.0000,150.0000,190.0000,180.0000,190.0000,190.0000,180.0000,190.0000,170.0000,190.0000
4337878_1,ER 29505 SPLINT APPL LONG LEG,Inpatient,0450,29505,Application of long leg splint (thigh to ankle or toes),,0,200.0000,150.0000,150.0000,190.0000,180.0000,190.0000,190.0000,180.0000,190.0000,170.0000,190.0000
4337879_1,ER 29515 APPLICATION LOWER LEG SPLINT,Emergency,0450,29515,Application of short leg splint (calf to foot),,0,200.0000,150.0000,150.0000,190.0000,180.0000,190.0000,190.0000,180.0000,190.0000,170.0000,190.0000
4337879_1,ER 29515 APPLICATION LOWER LEG SPLINT,Inpatient,0450,29515,Application of short leg splint (calf to foot),,0,200.0000,150.0000,150.0000,190.0000,180.0000,190.0000,190.0000,180.0000,190.0000,170.0000,190.0000
4337886_1,ER 29705 CAST REMOVAL FULL ARM/LEG,Emergency,0450,29705,Removal or bivalving; full arm or full leg cast,,0,200.0000,150.0000,150.0000,190.0000,180.0000,190.0000,190.0000,180.0000,190.0000,170.0000,190.0000
4337886_1,ER 29705 CAST REMOVAL FULL ARM/LEG,Inpatient,0450,29705,Removal or bivalving; full arm or full leg cast,,0,200.0000,150.0000,150.0000,190.0000,180.0000,190.0000,190.0000,180.0000,190.0000,170.0000,190.0000
4337887_1,ER 30300 REM FRGN BODY INTRANASAL,Emergency,0450,30300,"Removal foreign body, intranasal; office type procedure",,0,80.0000,60.0000,60.0000,76.0000,72.0000,76.0000,76.0000,72.0000,76.0000,68.0000,76.0000
4337887_1,ER 30300 REM FRGN BODY INTRANASAL,Inpatient,0450,30300,"Removal foreign body, intranasal; office type procedure",,0,80.0000,60.0000,60.0000,76.0000,72.0000,76.0000,76.0000,72.0000,76.0000,68.0000,76.0000
4337902_1,ER 36589 REMOVE TUNNELED CV CATH,Emergency,0450,36589,"Removal of tunneled central venous catheter, without subcutaneous port or pump",,0,550.0000,412.5000,412.5000,522.5000,495.0000,522.5000,522.5000,495.0000,522.5000,467.5000,522.5000
4337902_1,ER 36589 REMOVE TUNNELED CV CATH,Inpatient,0450,36589,"Removal of tunneled central venous catheter, without subcutaneous port or pump",,0,550.0000,412.5000,412.5000,522.5000,495.0000,522.5000,522.5000,495.0000,522.5000,467.5000,522.5000
4337931_1,ER 51705 CHANGE CYSTOSTOMY TUBE SIMPLE,Emergency,0450,51705,Change of cystostomy tube; simple,,0,75.0000,56.2500,56.2500,71.2500,67.5000,71.2500,71.2500,67.5000,71.2500,63.7500,71.2500
4337931_1,ER 51705 CHANGE CYSTOSTOMY TUBE SIMPLE,Inpatient,0450,51705,Change of cystostomy tube; simple,,0,75.0000,56.2500,56.2500,71.2500,67.5000,71.2500,71.2500,67.5000,71.2500,63.7500,71.2500
4337942_1,ER 64450 INJ ANES AGENT OTHR PERIPH NRV,Emergency,0450,64450,"Injection(s), anesthetic agent(s) and/or steroid; other peripheral nerve or branch",,0,850.0000,637.5000,637.5000,807.5000,765.0000,807.5000,807.5000,765.0000,807.5000,722.5000,807.5000
4337942_1,ER 64450 INJ ANES AGENT OTHR PERIPH NRV,Inpatient,0450,64450,"Injection(s), anesthetic agent(s) and/or steroid; other peripheral nerve or branch",,0,850.0000,637.5000,637.5000,807.5000,765.0000,807.5000,807.5000,765.0000,807.5000,722.5000,807.5000
4337944_1,ER 65210 REM FRGN BODY EXT EYE CONJ EMB,Emergency,0450,65210,"Removal of foreign body, external eye; conjunctival embedded (includes concretions), subconjunctival, or scleral nonperforating",,0,200.0000,150.0000,150.0000,190.0000,180.0000,190.0000,190.0000,180.0000,190.0000,170.0000,190.0000
4337944_1,ER 65210 REM FRGN BODY EXT EYE CONJ EMB,Inpatient,0450,65210,"Removal of foreign body, external eye; conjunctival embedded (includes concretions), subconjunctival, or scleral nonperforating",,0,200.0000,150.0000,150.0000,190.0000,180.0000,190.0000,190.0000,180.0000,190.0000,170.0000,190.0000
4337950_1,ER 69210 REMOVE IMPACT EAR WAX W INSTRMT,Emergency,0450,69210,"Removal impacted cerumen requiring instrumentation, unilateral",,0,90.0000,67.5000,67.5000,85.5000,81.0000,85.5000,85.5000,81.0000,85.5000,76.5000,85.5000
4337950_1,ER 69210 REMOVE IMPACT EAR WAX W INSTRMT,Inpatient,0450,69210,"Removal impacted cerumen requiring instrumentation, unilateral",,0,90.0000,67.5000,67.5000,85.5000,81.0000,85.5000,85.5000,81.0000,85.5000,76.5000,85.5000
4337962_1,ER 96409 IV PUSH CHEMO INITIAL,Emergency,0450,96409,"Chemotherapy administration; intravenous, push technique, single or initial substance/drug",,0,166.3200,124.7400,124.7400,158.0040,149.6880,158.0040,158.0040,149.6880,158.0040,141.3720,158.0040
4337962_1,ER 96409 IV PUSH CHEMO INITIAL,Inpatient,0450,96409,"Chemotherapy administration; intravenous, push technique, single or initial substance/drug",,0,166.3200,124.7400,124.7400,158.0040,149.6880,158.0040,158.0040,149.6880,158.0040,141.3720,158.0040
4337963_1,ER 96413 IV INFU CHEMO INTITAL UP TO 1 HR,Emergency,0450,96413,"Chemotherapy administration, intravenous infusion technique; up to 1 hour, single or initial substance/drug",,0,244.4400,183.3300,183.3300,232.2180,219.9960,232.2180,232.2180,219.9960,232.2180,207.7740,232.2180
4337963_1,ER 96413 IV INFU CHEMO INTITAL UP TO 1 HR,Inpatient,0450,96413,"Chemotherapy administration, intravenous infusion technique; up to 1 hour, single or initial substance/drug",,0,244.4400,183.3300,183.3300,232.2180,219.9960,232.2180,232.2180,219.9960,232.2180,207.7740,232.2180
4337964_1,ER 96523 IRRIGATE IMPLANT VEN ACC DEVICE,Emergency,0450,96523,Irrigation of implanted venous access device for drug delivery systems,,0,55.0000,41.2500,41.2500,52.2500,49.5000,52.2500,52.2500,49.5000,52.2500,46.7500,52.2500
4337964_1,ER 96523 IRRIGATE IMPLANT VEN ACC DEVICE,Inpatient,0450,96523,Irrigation of implanted venous access device for drug delivery systems,,0,55.0000,41.2500,41.2500,52.2500,49.5000,52.2500,52.2500,49.5000,52.2500,46.7500,52.2500
4337965_1,ER 97597 DEBRIDE EA SESS 1ST 20SQ CM <,Emergency,0450,97597,"Debridement (eg, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps), open wound, (eg, fibrin, devitalized epidermis and/or dermis, exudate, debris, biofilm), including topical application(s), wound assessment, use of a whirlpool, when performed and instruction(s) for ongoing care, per session, total wound(s) surface area; first 20 sq cm or less",,0,180.0000,135.0000,135.0000,171.0000,162.0000,171.0000,171.0000,162.0000,171.0000,153.0000,171.0000
4337965_1,ER 97597 DEBRIDE EA SESS 1ST 20SQ CM <,Inpatient,0450,97597,"Debridement (eg, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps), open wound, (eg, fibrin, devitalized epidermis and/or dermis, exudate, debris, biofilm), including topical application(s), wound assessment, use of a whirlpool, when performed and instruction(s) for ongoing care, per session, total wound(s) surface area; first 20 sq cm or less",,0,180.0000,135.0000,135.0000,171.0000,162.0000,171.0000,171.0000,162.0000,171.0000,153.0000,171.0000
4337966_1,ER 97598 DEBRIDE EA ADD'L 20SQ CM,Emergency,0450,97598,"Debridement (eg, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps), open wound, (eg, fibrin, devitalized epidermis and/or dermis, exudate, debris, biofilm), including topical application(s), wound assessment, use of a whirlpool, when performed and instruction(s) for ongoing care, per session, total wound(s) surface area; each additional 20 sq cm, or part thereof (List separately in addition to code for primary procedure)",,0,80.0000,60.0000,60.0000,76.0000,72.0000,76.0000,76.0000,72.0000,76.0000,68.0000,76.0000
4337966_1,ER 97598 DEBRIDE EA ADD'L 20SQ CM,Inpatient,0450,97598,"Debridement (eg, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps), open wound, (eg, fibrin, devitalized epidermis and/or dermis, exudate, debris, biofilm), including topical application(s), wound assessment, use of a whirlpool, when performed and instruction(s) for ongoing care, per session, total wound(s) surface area; each additional 20 sq cm, or part thereof (List separately in addition to code for primary procedure)",,0,80.0000,60.0000,60.0000,76.0000,72.0000,76.0000,76.0000,72.0000,76.0000,68.0000,76.0000
4337970_1,ER ADMIN INFLUENZA VACCINE,Inpatient,0771,G0008,Admin influenza virus vac,,0,30.0000,22.5000,22.5000,28.5000,27.0000,28.5000,28.5000,27.0000,28.5000,25.5000,28.5000
4337970_1,ER ADMIN INFLUENZA VACCINE,Outpatient,0771,G0008,Admin influenza virus vac,,0,30.0000,22.5000,22.5000,28.5000,27.0000,28.5000,28.5000,27.0000,28.5000,25.5000,28.5000
4337971_1,ER ADMIN PNEUMOCOCCAL VACCINE,Emergency,0450,G0009,Admin pneumococcal vaccine,,0,30.0000,22.5000,22.5000,28.5000,27.0000,28.5000,28.5000,27.0000,28.5000,25.5000,28.5000
4337971_1,ER ADMIN PNEUMOCOCCAL VACCINE,Inpatient,0450,G0009,Admin pneumococcal vaccine,,0,30.0000,22.5000,22.5000,28.5000,27.0000,28.5000,28.5000,27.0000,28.5000,25.5000,28.5000
4347771_1,Treatment of Swallowing Dysfunction Unit 92526,Inpatient,0441,92526,Treatment of swallowing dysfunction and/or oral function for feeding,,0,102.5500,76.9125,76.9125,97.4225,92.2950,97.4225,97.4225,92.2950,97.4225,87.1675,97.4225
4347771_1,Treatment of Swallowing Dysfunction Unit 92526,Outpatient,0441,92526,Treatment of swallowing dysfunction and/or oral function for feeding,,0,102.5500,76.9125,76.9125,97.4225,92.2950,97.4225,97.4225,92.2950,97.4225,87.1675,97.4225
4350865_1,EKG 1-3 LEADS TRACING ONLY Charge,Inpatient,0730,93041,"Rhythm ECG, 1-3 leads; tracing only without interpretation and report",,0,85.0000,63.7500,63.7500,80.7500,76.5000,80.7500,80.7500,76.5000,80.7500,72.2500,80.7500
4350865_1,EKG 1-3 LEADS TRACING ONLY Charge,Outpatient,0730,93041,"Rhythm ECG, 1-3 leads; tracing only without interpretation and report",,0,85.0000,63.7500,63.7500,80.7500,76.5000,80.7500,80.7500,76.5000,80.7500,72.2500,80.7500
4350867_1,EKG IPPE TRACING Charge,Inpatient,0730,G0404,Ekg tracing for initial prev,,0,45.0000,33.7500,33.7500,42.7500,40.5000,42.7500,42.7500,40.5000,42.7500,38.2500,42.7500
4350867_1,EKG IPPE TRACING Charge,Outpatient,0730,G0404,Ekg tracing for initial prev,,0,45.0000,33.7500,33.7500,42.7500,40.5000,42.7500,42.7500,40.5000,42.7500,38.2500,42.7500
4350869_1,TR 10061 I&D COMPLICATED/MULTIPLE Charge,Ambulatory Surgical,0761,10061,"Incision and drainage of abscess (eg, carbuncle, suppurative hidradenitis, cutaneous or subcutaneous abscess, cyst, furuncle, or paronychia); complicated or multiple",,0,325.0000,243.7500,243.7500,308.7500,292.5000,308.7500,308.7500,292.5000,308.7500,276.2500,308.7500
4350869_1,TR 10061 I&D COMPLICATED/MULTIPLE Charge,Inpatient,0761,10061,"Incision and drainage of abscess (eg, carbuncle, suppurative hidradenitis, cutaneous or subcutaneous abscess, cyst, furuncle, or paronychia); complicated or multiple",,0,325.0000,243.7500,243.7500,308.7500,292.5000,308.7500,308.7500,292.5000,308.7500,276.2500,308.7500
4350900_1,US Echo 2D Comp w/ Color Flow Doppler,Inpatient,0483,93306,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, complete, with spectral Doppler echocardiography, and with color flow Doppler echocardiography",,0,1910.0000,1432.5000,1432.5000,1814.5000,1719.0000,1814.5000,1814.5000,1719.0000,1814.5000,1623.5000,1814.5000
4350900_1,US Echo 2D Comp w/ Color Flow Doppler,Outpatient,0483,93306,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, complete, with spectral Doppler echocardiography, and with color flow Doppler echocardiography",,0,1910.0000,1432.5000,1432.5000,1814.5000,1719.0000,1814.5000,1814.5000,1719.0000,1814.5000,1623.5000,1814.5000
4350901_1,US Echo 2D Comp w/o Color Flow Doppler,Inpatient,0483,93307,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, complete, without spectral or color Doppler echocardiography",,0,720.0000,540.0000,540.0000,684.0000,648.0000,684.0000,684.0000,648.0000,684.0000,612.0000,684.0000
4350901_1,US Echo 2D Comp w/o Color Flow Doppler,Outpatient,0483,93307,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, complete, without spectral or color Doppler echocardiography",,0,720.0000,540.0000,540.0000,684.0000,648.0000,684.0000,684.0000,648.0000,684.0000,612.0000,684.0000
4350902_1,US Echo 2D Limited,Inpatient,0480,93308,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, follow-up or limited study",,0,720.0000,540.0000,540.0000,684.0000,648.0000,684.0000,684.0000,648.0000,684.0000,612.0000,684.0000
4350902_1,US Echo 2D Limited,Outpatient,0480,93308,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, follow-up or limited study",,0,720.0000,540.0000,540.0000,684.0000,648.0000,684.0000,684.0000,648.0000,684.0000,612.0000,684.0000
4350903_1,US Echo Doppler Complete,Inpatient,0483,93320,"Doppler echocardiography, pulsed wave and/or continuous wave with spectral display (List separately in addition to codes for echocardiographic imaging); complete",,0,600.0000,450.0000,450.0000,570.0000,540.0000,570.0000,570.0000,540.0000,570.0000,510.0000,570.0000
4350903_1,US Echo Doppler Complete,Outpatient,0483,93320,"Doppler echocardiography, pulsed wave and/or continuous wave with spectral display (List separately in addition to codes for echocardiographic imaging); complete",,0,600.0000,450.0000,450.0000,570.0000,540.0000,570.0000,570.0000,540.0000,570.0000,510.0000,570.0000
4352992_1,TR 11642 EXCIS MAL LES FEL 1.1 TO 2.0CM Charge,Ambulatory Surgical,0761,11642,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 1.1 to 2.0 cm",,0,200.0000,150.0000,150.0000,190.0000,180.0000,190.0000,190.0000,180.0000,190.0000,170.0000,190.0000
4352992_1,TR 11642 EXCIS MAL LES FEL 1.1 TO 2.0CM Charge,Inpatient,0761,11642,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 1.1 to 2.0 cm",,0,200.0000,150.0000,150.0000,190.0000,180.0000,190.0000,190.0000,180.0000,190.0000,170.0000,190.0000
4353096_1,TR 20600 DRAIN/INJ JNT/BURSA SM WO/US Charge,Ambulatory Surgical,0761,20600,"Arthrocentesis, aspiration and/or injection, small joint or bursa (eg, fingers, toes); without ultrasound guidance",,0,425.0000,318.7500,318.7500,403.7500,382.5000,403.7500,403.7500,382.5000,403.7500,361.2500,403.7500
4353096_1,TR 20600 DRAIN/INJ JNT/BURSA SM WO/US Charge,Inpatient,0761,20600,"Arthrocentesis, aspiration and/or injection, small joint or bursa (eg, fingers, toes); without ultrasound guidance",,0,425.0000,318.7500,318.7500,403.7500,382.5000,403.7500,403.7500,382.5000,403.7500,361.2500,403.7500
4353112_1,TR 29065 APPL CAST SHOULDER HAND LONG ARM,Ambulatory Surgical,0761,29065,"Application, cast; shoulder to hand (long arm)",,0,400.0000,300.0000,300.0000,380.0000,360.0000,380.0000,380.0000,360.0000,380.0000,340.0000,380.0000
4353112_1,TR 29065 APPL CAST SHOULDER HAND LONG ARM,Inpatient,0761,29065,"Application, cast; shoulder to hand (long arm)",,0,400.0000,300.0000,300.0000,380.0000,360.0000,380.0000,380.0000,360.0000,380.0000,340.0000,380.0000
4353113_1,TR 29075 APPLICATION FOREARM CAST,Ambulatory Surgical,0761,29075,"Application, cast; elbow to finger (short arm)",,0,450.0000,337.5000,337.5000,427.5000,405.0000,427.5000,427.5000,405.0000,427.5000,382.5000,427.5000
4353113_1,TR 29075 APPLICATION FOREARM CAST,Inpatient,0761,29075,"Application, cast; elbow to finger (short arm)",,0,450.0000,337.5000,337.5000,427.5000,405.0000,427.5000,427.5000,405.0000,427.5000,382.5000,427.5000
4353115_1,TR 29125 APPLY FOREARM SPLINT,Inpatient,0761,29125,Application of short arm splint (forearm to hand); static,,0,250.0000,187.5000,187.5000,237.5000,225.0000,237.5000,237.5000,225.0000,237.5000,212.5000,237.5000
4353115_1,TR 29125 APPLY FOREARM SPLINT,Outpatient,0761,29125,Application of short arm splint (forearm to hand); static,,0,250.0000,187.5000,187.5000,237.5000,225.0000,237.5000,237.5000,225.0000,237.5000,212.5000,237.5000
4353116_1,TR 29405 APPLY CAST SHORT LEG,Ambulatory Surgical,0761,29405,Application of short leg cast (below knee to toes),,0,350.0000,262.5000,262.5000,332.5000,315.0000,332.5000,332.5000,315.0000,332.5000,297.5000,332.5000
