name,city,state,address,website
WARREN HILLS REGIONAL MIDDLE SCHOOL,WASHINGTON,NJ,64 66 CARLTON AVENUE,
LINCOLN HIGH SCHOOL,GAHANNA,OH,140 S HAMILTON RD,
UNIV OF HOUSTON CHARTER SCH-TECH,HOUSTON,TX,3855 HOLMAN ST MELCHER GYM 100,
LEON H S,JEWETT,TX,12168 HWY 79 W,
PS 224,BELLEROSE,NY,252-12 72ND AVE-RM 118,
LEVERETTE ELEMENTARY SCHOOL,TOLEDO,OH,445 E MANHATTAN BLVD,
HIGHLANDS H S,SAN ANTONIO,TX,3118 ELGIN AVE,
GREEN BAY SCHOOL,HIGHLAND PARK,IL,1936 GREEN BAY RD,
JORDAN ELEM SCHOOL,CENTRALIA,IL,311 AIRPORT RD,
RIVER FOREST MIDDLE SCHOOL,HOBART,IN,3300 INDIANA ST,
CRITTENDEN COUNTY HIGH SCHOOL,MARION,KY,519 1/2 W. GUM ST,
KENTUCKY TECH - CENTRAL CAMPUS,LEXINGTON,KY,104 VO-TECH ROAD,
NEW YORK STATE SCHOOL FOR THE BLIND,BATAVIA,NY,2A RICHMOND AVE,
MARK TWAIN IS 239 FOR THE GIFTED AND TALENTED,BROOKLYN,NY,2401 NEPTUNE AVE,
PS 219 KENNEDY-KING,BROOKLYN,NY,1060 CLARKSON AVE,
SEVIERVILLE MIDDLE SCHOOL,SEVIERVILLE,TN,520 HIGH ST,
GRAND MESA MIDDLE SCHOOL,GRAND JUNCTION,CO,585 31-1/2 ROAD,
ERNIE PYLE SCHOOL 90,INDIANAPOLIS,IN,3351 W 18TH ST,
LOMIE G HEARD ELEMENTARY SCHOOL,LAS VEGAS,NV,42 BAER DR. NAFB,
PINE GROVE MANOR SCHOOL,SOMERSET,NJ,130 HIGHLAND AVENUE,
BELVEDERE ELEMENTARY,BELVEDERE,SC,201 RHOMBOID PLACE,
GERMAN VALLEY GRADE SCHOOL,GERMAN VALLEY,IL,PO BOX 74,
ROY MAAS YOUTH ALTERNATIVES/THE BRIDGE,SAN ANTONIO,TX,3103 W AVE,
RAFAEL MARTINEZ NADAL,JAYUYA,PR,CARR 141 KM 1 HM 8 BO RIO GRANDE,
CAREER CENTER,OMAHA,NE,3230 BURT ST,
EDWARD T. BOWSER SR. SCHOOL OF EXCELLENCE,EAST ORANGE,NJ,180 LINCOLN STREET,
NUMBER 2,LINDEN,NJ,1700 SOUTH WOOD AVENUE,
TAYLOR ELEM SCHOOL,CHICAGO,IL,9912 S AVENUE H,
SOUTH DOYLE MIDDLE SCHOOL,KNOXVILLE,TN,3900 DECATUR RD,
BAYLESS EL,LUBBOCK,TX,2115 58TH ST,
RALPH WALDO EMERSON JUNIOR HIGH,DAVIS,CA,2121 CALAVERAS AVE.,
MANNHEIM MIDDLE SCHOOL,MELROSE PARK,IL,2600 HYDE PARK AVE,
HAWTHORNE ELEM SCHOOL,ELMHURST,IL,145 W ARTHUR ST,
W B MUNCY ELEMENTARY SCHOOL,WOOTON,KY,140 PIRATE DR,
LOCALBASED SPECED PROGRAMS,ANN ARBOR,MI,1735 SOUTH WAGNER RD,
NORWAYNE HIGH SCHOOL,CRESTON,OH,350 S MAIN ST,
PIONEER MIDDLE,DUPONT,WA,1750 BOB'S HOLLOW LN,
BRONX COLLELGIATE ACADEMY,BRONX,NY,240 E 172ND ST,
FAIRDALE ELEMENTARY SCHOOL,FAIRDALE,WV,772 BOLT ROAD,
HANDLON CORRECTIONAL FACILITY,IONIA,MI,1728 WEST BLUEWATER HWY,
KNOWLEDGE AND POWER PREP ACADEMY INTERNATIONAL HIGH SCHOOL,BRONX,NY,500 E FORDHAM RD,
MONROE ACADEMY FOR VISUAL ARTS & DESIGN,BRONX,NY,1300 BOYNTON AVE,
EL DORADO ELEMENTARY,STOCKTON,CA,1540 N. LINCOLN ST.,
MARSHALL MIDDLE SCHOOL,CHICAGO,IL,3900 N LAWNDALE AVE,
LINCOLN ELEM SCHOOL,JACKSONVILLE,IL,320 W INDEPENDENCE,
NEW LONDON ACADEMY ELEMENTARY,FOREST,VA,12400 E LYNCHBURG-SALEM TRNPK,
GLOVER MIDDLE SCHOOL,SPOKANE,WA,2404 W LONGFELLOW AVE,
MARY M BETHUNE EARLY CHILD DEV CTR,GARY,IN,2367 E 21ST AVE,
WOODCLIFF MIDDLE SCHOOL,WOODCLIFF LAKE,NJ,134 WOODCLIFF AVE,
FRANKLIN S EDMONDS SCH,PHILADELPHIA,PA,8025 THOURON AVE,
JAMES H. HENDRIX ELEMENTARY,BOILING SPRINGS,SC,1084 SPRINGFIELD ROAD,
COTTON CORRECTIONAL FACILITY,JACKSON,MI,3500 NORTH ELM AVE,
PERFECTO MANCHA EL,EAGLE PASS,TX,3269 FLETCHER BLVD,
ROOSEVELT ELEM SCHOOL,DOLTON,IL,111 W 146TH ST,
IVY HILL ELEMENTARY SCHOOL,NEWARK,NJ,107 IVY STREET,
JOHN F. KENNEDY,CAGUAS,PR,CALLE KINGSTON URB VILLA DEL REY,
ALLEN ELEMENTARY SCHOOL,ALLEN,KY,112 EAGLE LN,
IMAGINE COLUMBIA LEADERSHIP ACADEMY CHARTER,COLUMBIA,SC,3801 NORTH MAIN STREET,
COTTONWOOD ELEMENTARY,ANDOVER,KS,1747 N ANDOVER RD,
FOUR GEORGIANS SCHOOL,HELENA,MT,555 CUSTER AVENUE,
LIMESTONE-CENTRAL ELEMENTARY,GAFFNEY,SC,727 PACOLET HIGHWAY,
TERRA VISTA MIDDLE,LUBBOCK,TX,1111 UPLAND AVE,
YEAGER EL,CORPUS CHRISTI,TX,5414 TRIPOLI,
KENNETT CAREER TECH. CTR.,KENNETT,MO,1400 W WASHINGTON ST,
MANNING PRIMARY,MANNING,SC,125 NORTH BOUNDARY STREET,
JHW INSPIRE ACADEMY - AFTON OAKS,SAN ANTONIO,TX,620 E AFTON OAKS BLVD,
E.S.H. GREENE ELEMENTARY,RICHMOND,VA,1745 CATALINA DR,
WILLARD ELEMENTARY,LONG BEACH,CA,1055 FREEMAN AVE.,
JOYCE KILMER ELEM SCHOOL,BUFFALO GROVE,IL,655 GOLFVIEW TER,
FRAZER ELEMENTARY,FRAZER,MT,325 6TH STREET,
RIVERTON SCHOOL,RIVERTON,NJ,600 FIFTH STREET,
PS 3 BEDFORD VILLAGE (THE),BROOKLYN,NY,50 JEFFERSON AVE,
GOLDIE MAPLE ACADEMY,ARVERNE,NY,3-65 BEACH 56TH ST,
OLD COUNTY ROAD SCHOOL,SMITHFIELD,RI,200 OLD COUNTY ROAD,
GUNN J H,ARLINGTON,TX,3000 S FIELDER RD,
BRUNSON MATH & SCI SPECIALTY ELEM,CHICAGO,IL,932 N CENTRAL AVE,
IS 192 LINDEN (THE),SAINT ALBANS,NY,109-89 204TH ST,
FERNANDO SURIA CHAVEZ,BARCELONETA,PR,CALLE GEORGETTI BO PUEBLO,
YOUTH WORKS CHARTER HIGH SCHOOL,TUCSON,AZ,1915 E. 36TH STREET,
SMITH EL,VICTORIA,TX,2901 ERWIN AVE,
TAZEWELL COUNTY CAREER & TECHNICAL CENTER,TAZEWELL,VA,260 ADVANTAGE ROAD,
CTD - ST. DAVID HIGH SCHOOL,ST. DAVID,AZ,70 EAST PATTON STREET,
ROOSEVELT JUNIOR HIGH SCHOOL,DOLTON,IL,111 W 146TH ST,
VIENNA-FINLEY ELEMENTARY SCHOOL,SCOTTSBURG,IN,445 IVAN ROGERS DR,
WHITMAN MIDDLE SCHOOL,SEATTLE,WA,9201 15 AV NW,
GWYN-NOR EL SCH,NORTH WALES,PA,139 HANCOCK ROAD,
HIXSON ELEMENTARY,HIXSON,TN,5950 WINDING LN,
OBION COUNTY CENTRAL HIGH SCHOOL,TROY,TN,528 NORTH HIGHWAY 51,
RIVERS EDGE HIGH SCHOOL,RICHLAND,WA,975 GILLESPIE,
ERATH MIDDLE SCHOOL,ERATH,LA,800 SOUTH BROADWAY,
PS 96,SOUTH OZONE PARK,NY,130-01 ROCKAWAY BLVD,
INDEPENDENT SCHOLAR,CHATTAROY,WA,34515 N. NEWPORT HIGHWAY,
DRA. CONCHITA CUEVAS,GURABO,PR,PR 30 INT PR 189 RAMAL 9944,
LINCOLN ELEM SCHOOL,CHICAGO,IL,615 W KEMPER PL,
DARLINGTON ELEMENTARY,DARLINGTON,MD,2119 SHURESVILLE RD,
MARION E CAHLAN ELEMENTARY SCHOOL,NORTH LAS VEGAS,NV,2801 FORT SUMTER DR.,
HIGH SCHOOL FOR SERVICE AND LEARNING AT ERASMUS,BROOKLYN,NY,911 FLATBUSH AVE,
DAWSON EL,AUSTIN,TX,3001 S 1ST ST,
WALT TYLER ELEMENTARY,GRIZZLY FLAT,CA,6801 TYLER RD.,
RENAISSANCE HOME FOR YOUTH,ALEXANDRIA,LA,1501 VANDENBURG DR.,
BRUSLY ELEMENTARY SCHOOL,BRUSLY,LA,400 SOUTH LABAUVE AVE.,
JUVENILE JUSTICE CTR.,COLUMBIA,MO,5665 ROGER I WILSON MEM DR,
HARRISON-MORTON MS,ALLENTOWN,PA,137 N 2ND ST,
KANKAKEE VALLEY HIGH SCHOOL,WHEATFIELD,IN,3923 W SR 10,
SCHLESWIG MIDDLE-SCHOOL,SCHLESWIG,IA,714 DATE STREET,
R E STEVENSON ELEMENTARY SCHOOL,RUSSELLVILLE,KY,1000 N MAIN ST,
L F DEWING,TEWKSBURY,MA,1469 ANDOVER STREET,
GREAT HEARTS ACADEMIES - ARCHWAY NORTH PHOENIX,PHOENIX,AZ,14100 N. 32ND ST.,
MARIE ROBERTS-CANEY ELEMENTARY SCHOOL,LOST CREEK,KY,115 RED SKIN RUN,
DERIDDER HIGH SCHOOL,DERIDDER,LA,723 O`NEAL STREET,
DUNBAR PAUL L SCH,PHILADELPHIA,PA,1750 N 12TH ST,
LOGAN JAMES SCH,PHILADELPHIA,PA,1700 LINDLEY AVE,
CHEATHAM MIDDLE SCHOOL,ASHLAND CITY,TN,700 SCOUTVIEW DR,
GENERATING RECOVERY OF ACADEMIC DIRECTION,HENRICO,VA,2915 WILLIAMSBURG ROAD,
BOYS TOWN INTERVENTION/ASSESSMENT INTERIM PROGRAM,BOYS TOWN,NE,178 SUDYKA,
ROGERS SENIOR HIGH,ROGERS,MN,21000 141ST AVE,
SWAN VALLEY SCHOOL,CONDON,MT,6423 HIGHWAY 83,
PERSHING COUNTY HIGH SCHOOL (AND ALTERNATIVE ED),LOVELOCK,NV,1215 FRANKLIN AVE,
PS 127 AEROSPACE SCIENCE MAGNET SCHOOL,EAST ELMHURST,NY,98-01 25TH AVE,
NEW SIMPSON HILL DIST 32,TUNNEL HILL,IL,95 TUNNEL HILL RD,
HENRY S EVANS ELEMENTARY SCHOOL,LAKE STATION,IN,2915 E 35TH AVE,
CRITTENDEN-MT. ZION ELEMENTARY,DRY RIDGE,KY,270 CRITTENDEN-MT. ZION RD.,
BIG CREEK ELEMENTARY SCHOOL,MIDDLEBURG HTS,OH,7247 BIG CREEK PKWY,
CHECK ELEMENTARY,CHECK,VA,6810 FLOYD HIGHWAY NORTH,
WESTWOOD ELEM SCHOOL,WOODSTOCK,IL,14124 W SOUTH ST,
WINNFIELD KINDERGARTEN,WINNFIELD,LA,1607 MAPLE STREET,
WARRENSVILLE HEIGHTS HIGH SCHOOL,WARRENSVILLE HEIGHTS,OH,4270 NORTHFIELD RD,
WILSON ELEMENTARY,FRESNO,CA,2131 W. ASHLAN AVE.,
CUMBERLAND MIDDLE SCHOOL,TOLEDO,IL,1496 IL ROUTE 121,
EDISON HIGH SCHOOL,RICHMOND,OH,9890 STATE ROUTE 152,
MONTGOMERY CO J J A E P,CONROE,TX,2235 N 1ST ST,
BRUCE STREET SCHOOL FOR THE DEAF,NEWARK,NJ,333 CLINTON PL,
DR. MAY ANGELOU ELEMENTARY SCHOOL,JERSEY CITY,NJ,239 OCEAN AVENUE,
CONNELLSVILLE AREA SHS,CONNELLSVILLE,PA,201 FALCON DRIVE,
BROWNSBORO INT,BROWNSBORO,TX,13951 SAYLORS,
CHOICE ACADEMY,SEATTLE,WA,18367 8TH AVE S,
VAN ELEMENTARY,VAN,WV,338 VAN HIGH SCHOOL ROAD,
WARREN WOODS EDUCATION CENTER,WARREN,MI,12900 FRAZHO RD,
TALLABOA ALTA INTERMEDIA,PENUELAS,PR,CARR 132 KM 14 HM 3 BO TALLABOA ALTA,
GROVES HIGH SCHOOL,SAVANNAH,GA,100 WHEATHILL ROAD,
MINDEN HIGH SCHOOL,MINDEN,NE,622 WEST THIRD,
MELROSE SECONDARY,MELROSE,MN,546 5TH AVE NE,
SOUTHEAST HIGH SCHOOL,RAVENNA,OH,8423 TALLMADGE RD,
NEW MARKET ELEMENTARY SCHOOL,NEW MARKET,IN,N THIRD ST,
BERTRAND ELEMENTARY SCHOOL,BERTRAND,NE,503 SCHOOL ST,
WASHINGTON ELEMENTARY SCHOOL,CIRCLEVILLE,OH,7990 STOUTSVILLE PIKE,
GATEWAY,DES MOINES,WA,HIGHLINE COMMUNITY COLLEGE,
FAIRFIELD UNION HIGH SCHOOL,LANCASTER,OH,6675 CINCINNATI ZANESVILLE RD,
SULPHUR SPRINGS EL,SULPHUR SPRINGS,TX,829 BELL ST,
BUTTS ROAD PRIMARY,CHESAPEAKE,VA,1000 MT PLEASANT RD,
JEFFERY PRIMARY SCH,GLENSHAW,PA,201 WETZEL RD,
LELAND ELEM SCHOOL,CHICAGO,IL,512 S LAVERGNE AVE,
PHOENIX HIGH SCHOOL,LAWRENCEVILLE,GA,501 W PIKE ST,
GLEN CARBON ELEM SCHOOL,GLEN CARBON,IL,141 BIRGER AVE,
PUTNAM COUNTY HIGH SCHOOL,GRANVILLE,IL,402 E SILVERSPOON AV,
JOHN ADAMS ELEMENTARY,ALEXANDRIA,VA,5651 RAYBURN AVE,
VINELAND SENIOR HIGH SCHOOL,VINELAND,NJ,2880 E CHESTNUT AVE,
SOUTH BEAUREGARD ELEMENTARY SCHOOL,LONGVILLE,LA,12378 HIGHWAY 171,
EAST PALESTINE ELEMENTARY SCHOOL,EAST PALESTINE,OH,195 W GRANT ST,
VALLEY FORGE HIGH SCHOOL,PARMA HEIGHTS,OH,9999 INDEPENDENCE BLVD,
LYNCHBURG-CLAY HIGH SCHOOL,LYNCHBURG,OH,6762 STATE ROUTE 134,
ELWOOD INTERMEDIATE SCHOOL,ELWOOD,IN,1207 N 19TH ST,
RISING SUN HIGH SCHOOL,RISING SUN,IN,120 S HENRIETTA ST,
GEORGE H. FLAMSON MIDDLE,PASO ROBLES,CA,2405 SPRING ST.,
SPECIAL ED YANKEE HILL PROGRAM,LINCOLN,NE,865 W BURNHAM,
LOWES ISLAND ELEMENTARY,STERLING,VA,20755 WHITEWATER DR,
BERKELEY ELEMENTARY,MONCKS CORNER,SC,715 HIGHWAY 6,
ARCHBOLD HIGH SCHOOL,ARCHBOLD,OH,600 LAFAYETTE ST,
BAYOU CHICOT ELEMENTARY SCHOOL,VILLE PLATTE,LA,4576 HIGHWAY 167 NORTH,
LINCOLNWOOD HIGH SCHOOL,RAYMOND,IL,507 N PRAIRIE ST,
RUTH ANN MONROE PRIMARY,HAGERSTOWN,MD,1311 YALE DRIVE,
SABINA ELEMENTARY SCHOOL,SABINA,OH,246 W WASHINGTON ST,
CLINTON ELEMENTARY SCHOOL,LINCOLN,NE,1520 N 29TH ST,
SOMERVILLE HIGH SCHOOL,SOMERVILLE,NJ,222 DAVENPORT ST,
INES M MENDOZA VDA DE MUNOZ MARIN,SAN JUAN,PR,CARR. 842 KM. 2.6 CAIMITO BAJO,
SAINT THOMAS ELEMENTARY SCHOOL,SAINT THOMAS,ND,375 HERITAGE,
TROY MIDDLE SCHOOL,PLAINFIELD,IL,5800 THEODORE DR,
HARTSBURG-EMDEN JR-SR HIGH SCHOOL,HARTSBURG,IL,400 W FRONT ST,
DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,EGG HARBOR TOWNSHIP,NJ,2 ALDER AVENUE,
NORTH ELEMENTARY SCHOOL,GODFREY,IL,5600 GODFREY RD,
EVERGREEN FOREST ELEMENTARY,LACEY,WA,3025 MARVIN RD SE,
ANTONIO TULLA TORRES,UTUADO,PR,CARR 140 KM 5 HM 6 BO MAMEYES,
HERITAGE MIDDLE SCHOOL,WESTERVILLE,OH,390 N SPRING RD,
FULTON ELEM SCHOOL,FULTON,IL,1301 7TH AVE,
DEEP CREEK CENTRAL ELEMENTARY,CHESAPEAKE,VA,2448 SHIPYARD RD,
VIRGINIA E. GEORGE ELEM.,ALBANY,MO,202 S EAST ST,
ROOSEVELT INTERMEDIATE SCHOOL,WESTFIELD,NJ,301 CLARK ST,
MINNIE HUGHES ELEMENTARY,YONGES ISLAND,SC,8548 WILLTOWN ROAD,
HIGH POINT ELEM SCHOOL,ORLAND PARK,IL,14825 WEST AVE,
M. JOAN PEARSON ELEMENTARY SCHOOL,DELANCO,NJ,1301 BURLINGTON AVE,
ROBERT B JAGGARD SCHOOL,MARLTON,NJ,2 WESTCOTT ROAD,
NORTHWEST ELEMENTARY SCHOOL,HUNTINGTON,IN,4524 W 800 N,
NEW TECH INNOVATIVE INSTITUTE,GARY,IN,1800 EAST 35TH AVE,
OCEAN GATE ELEMENTARY SCHOOL,OCEAN GATE,NJ,126 WEST ARVERNE AVENUE,
LINCOLN MIDDLE SCHOOL,HAWTHORNE,NJ,230 HAWTHORNE AVENUE,
COLONIAL HEIGHTS TECHNICAL CENTER,COLONIAL HEIGHTS,VA,3451 CONDUIT ROAD,
MAPLETON HIGH SCHOOL,ASHLAND,OH,1 MOUNTIE DR,
OPEN DOORS PUYALLUP,PUYALLUP,WA,716 SOUTH HILL PARK DRIVE,
KING WILLIAM HIGH,KING WILLIAM,VA,80 CAVALIER DRIVE,
HORSE HEAVEN HILLS MIDDLE SCHOOL,KENNEWICK,WA,3500 SOUTH VANCOUVER STREET,
JENKINS ELEMENTARY SCHOOL,LAWRENCEVILLE,GA,12 VILLAGE WAY,
SU JOSE R. BARRERAS,MOROVIS,PR,CARR 159 KM 5 HM 6,
NORTHEAST NODAWAY HIGH,RAVENWOOD,MO,126 S HIGH SCHOOL AVE,
KELLIHER SECONDARY,KELLIHER,MN,345 4TH ST NW,
CHESTER COUNTY CAREER CENTER,CHESTER,SC,1324 J. A. COCHRAN BYPASS,
LORIS HIGH,LORIS,SC,301 LORIS LIONS ROAD,
CLIFTON AVE GRADE SCHOOL,LAKEWOOD,NJ,625 CLIFTON AVENUE,
SOMONAUK HIGH SCHOOL,SOMONAUK,IL,501 W MARKET ST,
ATHENA ELEM.,DESOTO,MO,3775 ATHENA SCHOOL RD,
INDEPENDENCE ELEMENTARY SCHOOL,LIMA,OH,615 TREMONT AVE,
PASCACK HILLS HIGH SCHOOL,MONTVALE,NJ,225 WEST GRAND AVENUE,
MARLIN ELEMENTARY SCHOOL,BLOOMINGTON,IN,1655 E BETHEL LN,
SNOW HILL MIDDLE,SNOW HILL,MD,522 COULBOURNE LN,
ELKHORN HIGH SCHOOL,ELKHORN,NE,1401 VETERANS DR,
FAIRFIELD LOCAL ELEMENTARY SCHOOL,LEESBURG,OH,11611 STATE ROUTE 771,
LOUDOUN VALLEY HIGH,PURCELLVILLE,VA,340 N MAPLE AVE,
BELLEFONTAINE MIDDLE SCHOOL,BELLEFONTAINE,OH,1201 LUDLOW RD,
QUEENS SCHOOL OF INQUIRY (THE),FLUSHING,NY,158-40 76TH RD,
CRESSON ELEMENTARY SCHOOL,CRIPPLE CREEK,CO,412 NORTH C STREET,
J HAROLD VAN ZANT,MARLTON,NJ,270 CONESTOGA DRIVE,
KALIDA HIGH SCHOOL,KALIDA,OH,301 N THIRD ST,
LAKEVIEW MIDDLE SCHOOL,CORTLAND,OH,640 WAKEFIELD DR,
GRASSY POND ELEMENTARY,GAFFNEY,SC,1146 BOILING SPRINGS HIGHWAY,
ANGELO GIAUDRONE MIDDLE SCHOOL,TACOMA,WA,4902 S ALASKA ST,
ST ANNE ELEM SCHOOL,SAINT ANNE,IL,PO BOX 530,
NEWBURGH ELEMENTARY SCHOOL,NEWBURGH,IN,306 STATE ST,
SUMMIT ELEMENTARY SCHOOL,CINCINNATI,OH,8400 NORTHPORT DR,
CONCORD COMMUNITY HIGH SCHOOL,ELKHART,IN,59117 MINUTEMAN WAY,
SUSQUEHANNA TWP MS,HARRISBURG,PA,801 WOOD ST,
MILTON HS,MILTON,PA,700 MAHONING ST,
COLIN POWELL ELEMENTARY SCHOOL,UNION CITY,NJ,1500 NEW YORK AVENUE,
PLANO HIGH SCHOOL,PLANO,IL,704 W ABE ST,
CENTRAL PARK ELEMENTARY SCHOOL,PENNSVILLE,NJ,43 OLIVER AVE,
COLUMBUS GROVE HIGH SCHOOL,COLUMBUS GROVE,OH,201 W CROSS ST,
ROBERT C HARRIS ELEMENTARY SCHOOL,FORT WAYNE,IN,4501 THORNGATE DR,
RAUL YBARRA,MARICAO,PR,AVE LUCHETTI CARR 120,
DR NICK OSBORNE PRIMARY CENTER,MOUNT VERNON,IL,401 N 30TH ST,
BLACKHAWK MIDDLE SCHOOL,FORT WAYNE,IN,7200 E STATE BLVD,
BLOOMFIELD HIGH SCHOOL,NORTH BLOOMFIELD,OH,2077 PARK WEST RD,
MARCUS WHITMAN-COWICHE ELEMENTARY,COWICHE,WA,1181 THOMPSON RD,
JOHN DE LA HOWE SCHOOL,MCCORMICK,SC,192 GETTYS ROAD,
UNIONVILLE ELEMENTARY SCHOOL,UNIONVILLE,IN,8144 E SR 45,
THE CENTER SCHOOL,SEATTLE,WA,305 HARRISON ST,
ROBERT A JAMIESON SCHOOL,PEORIA,IL,2721 W RICHWOODS,
FERRIS J H,FERRIS,TX,1002 E 8TH ST,
A PLACE TO GROW,OJAI,CA,414 E. OJAI AVE.,
GERALDINE SCHOOL,GERALDINE,MT,238 BREWSTER ST,
PROPEL CS-PITCAIRN,PITTSBURGH,PA,435 AGATHA STREET,
MADISON VIRTUAL ACADEMY,MADISON HEIGHTS,MI,26524 JOHN R ROAD,
GERALD D CUSHING SCHOOL,WILTON,ME,1 CUSHING DR,
NEIGHBORS' NEW VISTAS HIGH SCHOOL,PORTAGE,IN,5391 CENTRAL AVE,
DEAF/HARD OF HEARING (DIST 23),PROSPECT HEIGHTS,IL,700 N SCHOENBECK RD,
GENEVA ELEMENTARY SCHOOL,BELLINGHAM,WA,1401 GENEVA ST,
KIPP PEACE EL,HOUSTON,TX,5400 MLK JR BLVD,
AOC-SANTA CRUZ COUNTY JUVENILE DETENTION CENTER,NOGALES,AZ,1260 N. HOHOKAM,
CENTRAL HIGH SCHOOL,CHAMPAIGN,IL,610 W UNIVERSITY AVE,
ADAMS CENTRAL ELEMENTARY SCHOOL,MONROE,IN,222 W WASHINGTON ST,
LINCOLNVILLE CENTRAL SCHOOL,LINCOLNVILLE,ME,523 HOPE ROAD,
EXCEL ACADEMY - ENGLEWOOD HS,CHICAGO,IL,7141 S MORGAN ST,
ESC. LIBRE DE MUSICA HUMACAO (ESPECIALIZADA),HUMACAO,PR,CALLLE DR VIDAL,
APOLLO ELEM SCHOOL,ALEDO,IL,801 SW 9TH ST,
KIPP LIBERATION COLLEGE PREP,HOUSTON,TX,5400 MLK JR BLVD,
LAUREL WOOD ELEMENTARY,SALINAS,CA,645 LARKIN ST.,
MEXICAYOTL ACADEMY,TUCSON,AZ,667 N. 7TH AVE,
COPPERFIELD EL,CONVERSE,TX,7595 E LOOP 1604 N,
IUNIVERSITY PREP,GRAPEVINE,TX,3051 IRA E WOODS AVE,
SILVERDALE ELEMENTARY,MAYSVILLE,NC,841 SMITH ROAD,
CEDAR BLUFFS PRESCHOOL,CEDAR BLUFFS,NE,110 E MAIN ST,
DEER LAKES HS,CHESWICK,PA,163 EAST UNION RD,
LOWER MERION HS,ARDMORE,PA,315 E MONTGOMERY AVE,
DETROIT LEADERSHIP ACADEMY MIDDLEHIGH,DETROIT,MI,5845 AUBURN ST,
QUABOAG REGIONAL MIDDLE INNOVATION SCHOOL,WARREN,MA,284 OLD WEST BROOKFIELD ROAD,
MEADE COUNTY AREA TECHNOLOGY CENTER,BRANDENBURG,KY,110 GREER STREET,
WIREGRASS REGIONAL COLLEGE AND CAREER ACADEMY,DOUGLAS,GA,706 WEST BAKER HIGHWAY,
SANTA ROSA PRESCHOOL,MARICOPA,AZ,21400 N. SANTA ROSA DR,
WILDERNESS ELEMENTARY,SPOTSYLVANIA,VA,11600 CATHARPIN RD,
COLONIAL FORGE HIGH,STAFFORD,VA,550 COURTHOUSE RD,
LEROY H SMITH SCHOOL,WINTERPORT,ME,319 SOUTH MAIN STREET,
OLMSTEAD ELEMENTARY SCHOOL,OLMSTEAD,KY,1170 OLMSTEAD RD,
ABRAHAM LINCOLN SCHOOL #6,GARFIELD,NJ,111 PALISADE AVE,
ACADEMY OF WORLD LANGUAGES ELEMENTARY SCHOOL,CINCINNATI,OH,2030 FAIRFAX AVE,
WILLIAM RAMSAY ELEMENTARY,ALEXANDRIA,VA,5700 SANGER AVE,
ZIONSVILLE WEST MIDDLE SCHOOL,WHITESTOWN,IN,5565 S 700 E,
EAST VIEW ELEMENTARY SCHOOL,OWENSBORO,KY,6104 KY HWY 405,
CASS LAKE-BENA SECONDARY,CASS LAKE,MN,15308 STATE 371 NW,
DIAMOND VALLEY ELEMENTARY,MARKLEEVILLE,CA,35 HAWKSIDE DR.,
HONCUT,OROVILLE,CA,68 SCH ST.,
MURWOOD ELEMENTARY,WALNUT CREEK,CA,2050 VANDERSLICE AVE.,
FIELDS-SWEET,NORTH RIDGEVILLE,OH,8540 ROOT RD,
SIERRA PRIMARY,HERLONG,CA,100 DS HALL ST.,
RANGER ELEMENTARY,RANGER,WV,59 VANATTERS CREEK,
GRANT ELEMENTARY,SANTA MONICA,CA,2368 PEARL ST.,
MIGUEL A. RIVERA,HORMIGUEROS,PR,CARR. 346 KM.0HM.6 JAGUITAS,
ZANE GREY CONTINUATION,RESEDA,CA,18230 KITTRIDGE ST.,
RALPH EMERSON ELEMENTARY,BURBANK,CA,720 E. CYPRESS AVE.,
TRACY ELEMENTARY,BALDWIN PARK,CA,13350 TRACY ST.,
C. MORLEY SELLERY SPECIAL EDUCATION CENTER,GARDENA,CA,15805 S. BUDLONG AVE.,
MARGARET HEATH ELEMENTARY,BALDWIN PARK,CA,14321 SCH ST.,
MOUNTAIN PARK,MONROVIA,CA,950 S. MOUNTAIN AVE.,
BRIDGE STREET ELEMENTARY,LOS ANGELES,CA,605 N. BOYLE AVE.,
NATIONAL TEACHERS ELEM ACADEMY,CHICAGO,IL,55 W CERMAK RD,
JIM THORPE FUNDAMENTAL,SANTA ANA,CA,2450 W. ALTON,
HEWES MIDDLE,SANTA ANA,CA,13232 HEWES AVE.,
DIAMOND ELEMENTARY,SANTA ANA,CA,1450 S. CENTER ST.,
VAIL ELEMENTARY,TEMECULA,CA,29835 MIRA LOMA DR.,
MONROE ELEMENTARY,RIVERSIDE,CA,8535 GARFIELD AVE.,
TWIN PALMS CONTINUATION,BLYTHE,CA,811 W. CHANSLOR WAY,
PAUBA VALLEY ELEMENTARY,TEMECULA,CA,33125 REGINA DR.,
EKALAKA ELEMENTARY SCHOOL,EKALAKA,MT,106 E PARK ST,
VINEYARD ELEMENTARY,ONTARIO,CA,1500 E. SIXTH ST.,
LYTLE CREEK ELEMENTARY,SAN BERNARDINO,CA,275 S. K ST.,
JOHN MARSHALL HIGH SCHOOL,CLEVELAND,OH,13501 TERMINAL AVE,
JURUPA VISTA ELEMENTARY,FONTANA,CA,15920 VILLAGE DR. E.,
HAWTHORNE ELEMENTARY,SAN DIEGO,CA,4750 LEHRER DR.,
HAUULA ELEMENTARY SCHOOL,HAUULA,HI,54-046 KAMEHAMEHA HWY,
