Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,BCBS_BLUE_CHOICE,BCBS_CAP,CHOICE_CARE_MEDICARE,OPTUM_VA_CCN,UHC_ALL_PAYER
4337559_1,TR 96365 IV THER. INITIAL 16-90 MIN Charge,Inpatient,0761,96365,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); initial, up to 1 hour",,0,268.00,254.60,125.40,268.00,N/A,N/A,N/A,N/A,227.80
4337559_1,TR 96365 IV THER. INITIAL 16-90 MIN Charge,Outpatient,0761,96365,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); initial, up to 1 hour",,0,268.00,254.60,125.40,268.00,125.40,132.00,268.00,268.00,227.80
4337565_1,TR 97602 NON SELECTIVE DEBRIDEMENT Charge,Inpatient,0761,97602,"Removal of devitalized tissue from wound(s), non-selective debridement, without anesthesia (eg, wet-to-moist dressings, enzymatic, abrasion, larval therapy), including topical application(s), wound assessment, and instruction(s) for ongoing care, per session",,0,270.00,256.50,188.31,270.00,N/A,N/A,N/A,N/A,229.50
4337565_1,TR 97602 NON SELECTIVE DEBRIDEMENT Charge,Outpatient,0761,97602,"Removal of devitalized tissue from wound(s), non-selective debridement, without anesthesia (eg, wet-to-moist dressings, enzymatic, abrasion, larval therapy), including topical application(s), wound assessment, and instruction(s) for ongoing care, per session",,0,270.00,256.50,188.31,270.00,188.31,198.22,270.00,270.00,229.50
4337648_1,ER zz36592 BLOOD COLLECT CENTRAL/PERIPH DEV,Emergency,0450,36592,"Collection of blood specimen using established central or peripheral catheter, venous, not otherwise specified",,0,94.00,89.30,79.90,143.46,136.29,143.46,94.00,94.00,79.90
4337648_1,ER zz36592 BLOOD COLLECT CENTRAL/PERIPH DEV,Inpatient,0450,36592,"Collection of blood specimen using established central or peripheral catheter, venous, not otherwise specified",,0,94.00,89.30,79.90,143.46,N/A,N/A,N/A,N/A,79.90
4337651_1,ER 90471 IMMUNIZATION ADMIN ONE VACCINE,Emergency,0450,90471,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",,0,33.00,31.35,7.60,33.00,7.60,8.00,33.00,33.00,28.05
4337651_1,ER 90471 IMMUNIZATION ADMIN ONE VACCINE,Inpatient,0450,90471,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",,0,33.00,31.35,7.60,33.00,N/A,N/A,N/A,N/A,28.05
4337655_1,ER 36000 INTRO NEEDLE OR INTRACATH- VEIN,Emergency,0450,36000,"Introduction of needle or intracatheter, vein",,0,93.00,88.35,63.65,93.00,63.65,67.00,93.00,93.00,79.05
4337655_1,ER 36000 INTRO NEEDLE OR INTRACATH- VEIN,Inpatient,0450,36000,"Introduction of needle or intracatheter, vein",,0,93.00,88.35,63.65,93.00,N/A,N/A,N/A,N/A,79.05
4337657_1,ER 51702 INSERT FOLEY CATHETER SIMPLE,Emergency,0450,51702,"Insertion of temporary indwelling bladder catheter; simple (eg, Foley)",,0,127.00,120.65,107.95,143.46,136.29,143.46,127.00,127.00,107.95
4337657_1,ER 51702 INSERT FOLEY CATHETER SIMPLE,Inpatient,0450,51702,"Insertion of temporary indwelling bladder catheter; simple (eg, Foley)",,0,127.00,120.65,107.95,143.46,N/A,N/A,N/A,N/A,107.95
4337659_1,ER 30901 CONTROL NASAL HEMORRHAGE ANTERIOR SIMPLE,Emergency,0450,30901,"Control nasal hemorrhage, anterior, simple (limited cautery and/or packing) any method",,0,316.00,300.20,268.60,484.00,459.80,484.00,316.00,316.00,268.60
4337659_1,ER 30901 CONTROL NASAL HEMORRHAGE ANTERIOR SIMPLE,Inpatient,0450,30901,"Control nasal hemorrhage, anterior, simple (limited cautery and/or packing) any method",,0,316.00,300.20,268.60,484.00,N/A,N/A,N/A,N/A,268.60
4337661_1,ER 92960 CARDIOVERSION ELECTIVE,Emergency,0450,92960,"Cardioversion, elective, electrical conversion of arrhythmia; external",,0,43.00,40.85,36.55,43.00,36.55,38.70,43.00,43.00,36.55
4337661_1,ER 92960 CARDIOVERSION ELECTIVE,Inpatient,0450,92960,"Cardioversion, elective, electrical conversion of arrhythmia; external",,0,43.00,40.85,36.55,43.00,N/A,N/A,N/A,N/A,36.55
4337663_1,ER 31500 INTUBATION,Emergency,0450,31500,"Intubation, endotracheal, emergency procedure",,0,115.00,109.25,97.75,115.00,97.75,103.50,115.00,115.00,97.75
4337663_1,ER 31500 INTUBATION,Inpatient,0450,31500,"Intubation, endotracheal, emergency procedure",,0,115.00,109.25,97.75,115.00,N/A,N/A,N/A,N/A,97.75
4337664_1,ER 12001 SIMPLE RPR STHF 2.5CM OR LESS,Emergency,0450,12001,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.5 cm or less",,0,341.00,323.95,289.85,379.00,360.05,379.00,341.00,341.00,289.85
4337664_1,ER 12001 SIMPLE RPR STHF 2.5CM OR LESS,Inpatient,0450,12001,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.5 cm or less",,0,341.00,323.95,289.85,379.00,N/A,N/A,N/A,N/A,289.85
4337665_1,ER 12013 REPAIR SIMP FEL 2.6CM-5.0CM,Emergency,0450,12013,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm",,0,341.00,323.95,289.85,471.00,447.45,471.00,341.00,341.00,289.85
4337665_1,ER 12013 REPAIR SIMP FEL 2.6CM-5.0CM,Inpatient,0450,12013,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm",,0,341.00,323.95,289.85,471.00,N/A,N/A,N/A,N/A,289.85
4337667_1,ER 10120 I&R FRGN BODY SUBCU TISS SIMPLE,Emergency,0450,10120,"Incision and removal of foreign body, subcutaneous tissues; simple",,0,550.00,522.50,467.50,1065.00,1011.75,1065.00,550.00,550.00,467.50
4337667_1,ER 10120 I&R FRGN BODY SUBCU TISS SIMPLE,Inpatient,0450,10120,"Incision and removal of foreign body, subcutaneous tissues; simple",,0,550.00,522.50,467.50,1065.00,N/A,N/A,N/A,N/A,467.50
4337682_1,ER 10060 I&D ABSCESS SIMPLE/SINGLE,Emergency,0450,10060,"Incision and drainage of abscess (eg, carbuncle, suppurative hidradenitis, cutaneous or subcutaneous abscess, cyst, furuncle, or paronychia); simple or single",,0,1020.50,969.48,745.75,1020.50,745.75,785.00,1020.50,1020.50,867.43
4337682_1,ER 10060 I&D ABSCESS SIMPLE/SINGLE,Inpatient,0450,10060,"Incision and drainage of abscess (eg, carbuncle, suppurative hidradenitis, cutaneous or subcutaneous abscess, cyst, furuncle, or paronychia); simple or single",,0,1020.50,969.48,745.75,1020.50,N/A,N/A,N/A,N/A,867.43
4337712_1,ER 11730 AVULSN NAIL PLATE PART/COM SIMP,Emergency,0450,11730,"Avulsion of nail plate, partial or complete, simple; single",,0,341.00,323.95,98.80,341.00,98.80,104.00,341.00,341.00,289.85
4337712_1,ER 11730 AVULSN NAIL PLATE PART/COM SIMP,Inpatient,0450,11730,"Avulsion of nail plate, partial or complete, simple; single",,0,341.00,323.95,98.80,341.00,N/A,N/A,N/A,N/A,289.85
4337715_1,ER 12002 SIMPLE RPR STHF 2.6CM-7.5CM,Emergency,0450,12002,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.6 cm to 7.5 cm",,0,341.00,323.95,289.85,453.00,430.35,453.00,341.00,341.00,289.85
4337715_1,ER 12002 SIMPLE RPR STHF 2.6CM-7.5CM,Inpatient,0450,12002,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.6 cm to 7.5 cm",,0,341.00,323.95,289.85,453.00,N/A,N/A,N/A,N/A,289.85
4337716_1,ER 12004 SIMPLE RPR STHF 7.6CM-12.5CM,Emergency,0450,12004,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 7.6 cm to 12.5 cm",,0,341.00,323.95,289.85,572.00,543.40,572.00,341.00,341.00,289.85
4337716_1,ER 12004 SIMPLE RPR STHF 7.6CM-12.5CM,Inpatient,0450,12004,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 7.6 cm to 12.5 cm",,0,341.00,323.95,289.85,572.00,N/A,N/A,N/A,N/A,289.85
4337717_1,ER 12005 SIMPLE RPR STHF 12.6-20CM,Emergency,0450,12005,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 12.6 cm to 20.0 cm",,0,891.00,846.45,757.35,891.00,760.95,801.00,891.00,891.00,757.35
4337717_1,ER 12005 SIMPLE RPR STHF 12.6-20CM,Inpatient,0450,12005,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 12.6 cm to 20.0 cm",,0,891.00,846.45,757.35,891.00,N/A,N/A,N/A,N/A,757.35
4337718_1,ER 12006 RPR SIMP S/N/A/GN/TRK20.1-30.0CM,Emergency,0450,12006,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 20.1 cm to 30.0 cm",,0,1678.00,1594.10,1426.30,1678.00,1446.85,1523.00,1678.00,1678.00,1426.30
4337718_1,ER 12006 RPR SIMP S/N/A/GN/TRK20.1-30.0CM,Inpatient,0450,12006,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 20.1 cm to 30.0 cm",,0,1678.00,1594.10,1426.30,1678.00,N/A,N/A,N/A,N/A,1426.30
4337719_1,ER 12007 RPR SIMP S/N/A/G/TRNK >30.0 CM,Emergency,0450,12007,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); over 30.0 cm",,0,1678.00,1594.10,1426.30,1678.00,1446.85,1523.00,1678.00,1678.00,1426.30
4337719_1,ER 12007 RPR SIMP S/N/A/G/TRNK >30.0 CM,Inpatient,0450,12007,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); over 30.0 cm",,0,1678.00,1594.10,1426.30,1678.00,N/A,N/A,N/A,N/A,1426.30
4337720_1,ER 12011 SIMPLE RPR FACE 2.5CM OR LESS,Emergency,0450,12011,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.5 cm or less",,0,338.00,321.10,287.30,471.00,447.45,471.00,338.00,338.00,287.30
4337720_1,ER 12011 SIMPLE RPR FACE 2.5CM OR LESS,Inpatient,0450,12011,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.5 cm or less",,0,338.00,321.10,287.30,471.00,N/A,N/A,N/A,N/A,287.30
4337721_1,ER 12014 RPR SIMP F/E/E/N/L/M 5.1-7.5 CM,Emergency,0450,12014,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 5.1 cm to 7.5 cm",,0,341.00,323.95,289.85,471.00,447.45,471.00,341.00,341.00,289.85
4337721_1,ER 12014 RPR SIMP F/E/E/N/L/M 5.1-7.5 CM,Inpatient,0450,12014,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 5.1 cm to 7.5 cm",,0,341.00,323.95,289.85,471.00,N/A,N/A,N/A,N/A,289.85
4337722_1,ER 12015 RPR SIMP F/E/E/N/L/M 7.6-12.5 CM,Emergency,0450,12015,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 7.6 cm to 12.5 cm",,0,891.00,846.45,757.35,891.00,760.95,801.00,891.00,891.00,757.35
4337722_1,ER 12015 RPR SIMP F/E/E/N/L/M 7.6-12.5 CM,Inpatient,0450,12015,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 7.6 cm to 12.5 cm",,0,891.00,846.45,757.35,891.00,N/A,N/A,N/A,N/A,757.35
4337723_1,ER 12016 RPR SIMP F/E/E/L/M 12.6-20.0 CM,Emergency,0450,12016,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 12.6 cm to 20.0 cm",,0,891.00,846.45,757.35,891.00,760.95,801.00,891.00,891.00,757.35
4337723_1,ER 12016 RPR SIMP F/E/E/L/M 12.6-20.0 CM,Inpatient,0450,12016,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 12.6 cm to 20.0 cm",,0,891.00,846.45,757.35,891.00,N/A,N/A,N/A,N/A,757.35
4337724_1,ER 12017 REPAIR SIMP FEL 20.1 TO 30.0CM,Emergency,0450,12017,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 20.1 cm to 30.0 cm",,0,1676.00,1592.20,1424.60,1676.00,1446.85,1523.00,1676.00,1676.00,1424.60
4337724_1,ER 12017 REPAIR SIMP FEL 20.1 TO 30.0CM,Inpatient,0450,12017,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 20.1 cm to 30.0 cm",,0,1676.00,1592.20,1424.60,1676.00,N/A,N/A,N/A,N/A,1424.60
4337725_1,ER 12020 TRMT SUPERFICIAL DEHISCENCE SIMP,Emergency,0450,12020,Treatment of superficial wound dehiscence; simple closure,,0,248.00,235.60,203.30,248.00,203.30,214.00,248.00,248.00,210.80
4337725_1,ER 12020 TRMT SUPERFICIAL DEHISCENCE SIMP,Inpatient,0450,12020,Treatment of superficial wound dehiscence; simple closure,,0,248.00,235.60,203.30,248.00,N/A,N/A,N/A,N/A,210.80
4337726_1,ER 12021 TRMT SUPERFICIAL WOUND PACKING,Emergency,0450,12021,Treatment of superficial wound dehiscence; with packing,,0,248.00,235.60,203.30,248.00,203.30,214.00,248.00,248.00,210.80
4337726_1,ER 12021 TRMT SUPERFICIAL WOUND PACKING,Inpatient,0450,12021,Treatment of superficial wound dehiscence; with packing,,0,248.00,235.60,203.30,248.00,N/A,N/A,N/A,N/A,210.80
4337727_1,ER 12031 INTRMD RPR SATE 2.5CM OR LESS,Emergency,0450,12031,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 2.5 cm or less",,0,341.00,323.95,289.85,1032.00,980.40,1032.00,341.00,341.00,289.85
4337727_1,ER 12031 INTRMD RPR SATE 2.5CM OR LESS,Inpatient,0450,12031,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 2.5 cm or less",,0,341.00,323.95,289.85,1032.00,N/A,N/A,N/A,N/A,289.85
4337728_1,ER 12032 REPAIR INTER SATE 2.6-7.5CM,Emergency,0450,12032,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 2.6 cm to 7.5 cm",,0,341.00,323.95,289.85,1301.00,1235.95,1301.00,341.00,341.00,289.85
4337728_1,ER 12032 REPAIR INTER SATE 2.6-7.5CM,Inpatient,0450,12032,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 2.6 cm to 7.5 cm",,0,341.00,323.95,289.85,1301.00,N/A,N/A,N/A,N/A,289.85
4337729_1,ER 12034 INTMD RPR S/TR/EXT 7.6-12.5,Emergency,0450,12034,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 7.6 cm to 12.5 cm",,0,891.00,846.45,757.35,1533.00,1456.35,1533.00,891.00,891.00,757.35
4337729_1,ER 12034 INTMD RPR S/TR/EXT 7.6-12.5,Inpatient,0450,12034,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 7.6 cm to 12.5 cm",,0,891.00,846.45,757.35,1533.00,N/A,N/A,N/A,N/A,757.35
4337730_1,ER 12035 INTMD RPR S/A/T/EXT 12.6-20,Emergency,0450,12035,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 12.6 cm to 20.0 cm",,0,891.00,846.45,757.35,1806.00,1715.70,1806.00,891.00,891.00,757.35
4337730_1,ER 12035 INTMD RPR S/A/T/EXT 12.6-20,Inpatient,0450,12035,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 12.6 cm to 20.0 cm",,0,891.00,846.45,757.35,1806.00,N/A,N/A,N/A,N/A,757.35
4337731_1,ER 12036 INTMD RPR S/A/T/EXT 20.1-30,Emergency,0450,12036,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 20.1 cm to 30.0 cm",,0,1676.00,1592.20,1424.60,2183.00,2073.85,2183.00,1676.00,1676.00,1424.60
4337731_1,ER 12036 INTMD RPR S/A/T/EXT 20.1-30,Inpatient,0450,12036,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 20.1 cm to 30.0 cm",,0,1676.00,1592.20,1424.60,2183.00,N/A,N/A,N/A,N/A,1424.60
4337732_1,ER 12041 INTMD RPR N-HF/GENIT 2.5CM/<,Emergency,0450,12041,"Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 2.5 cm or less",,0,171.00,162.45,145.35,527.00,500.65,527.00,171.00,171.00,145.35
4337732_1,ER 12041 INTMD RPR N-HF/GENIT 2.5CM/<,Inpatient,0450,12041,"Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 2.5 cm or less",,0,171.00,162.45,145.35,527.00,N/A,N/A,N/A,N/A,145.35
4337733_1,ER 12042 INTMD RPR N-HF/GENIT2.6-7.5,Emergency,0450,12042,"Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 2.6 cm to 7.5 cm",,0,341.00,323.95,289.85,700.00,665.00,700.00,341.00,341.00,289.85
4337733_1,ER 12042 INTMD RPR N-HF/GENIT2.6-7.5,Inpatient,0450,12042,"Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 2.6 cm to 7.5 cm",,0,341.00,323.95,289.85,700.00,N/A,N/A,N/A,N/A,289.85
4337734_1,ER 12044 INTMD RPR N-HF/GENIT7.6-12.5,Emergency,0450,12044,"Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 7.6 cm to 12.5 cm",,0,891.00,846.45,757.35,891.00,760.95,801.00,891.00,891.00,757.35
4337734_1,ER 12044 INTMD RPR N-HF/GENIT7.6-12.5,Inpatient,0450,12044,"Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 7.6 cm to 12.5 cm",,0,891.00,846.45,757.35,891.00,N/A,N/A,N/A,N/A,757.35
4337735_1,ER 12051 INTMD RPR FACE/MM 2.5 CM/<,Emergency,0450,12051,"Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.5 cm or less",,0,341.00,323.95,289.85,708.00,672.60,708.00,341.00,341.00,289.85
4337735_1,ER 12051 INTMD RPR FACE/MM 2.5 CM/<,Inpatient,0450,12051,"Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.5 cm or less",,0,341.00,323.95,289.85,708.00,N/A,N/A,N/A,N/A,289.85
4337736_1,ER 12052 INTMD RPR FACE/MM 2.6-5.0 CM,Emergency,0450,12052,"Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm",,0,341.00,323.95,289.85,873.00,829.35,873.00,341.00,341.00,289.85
4337736_1,ER 12052 INTMD RPR FACE/MM 2.6-5.0 CM,Inpatient,0450,12052,"Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm",,0,341.00,323.95,289.85,873.00,N/A,N/A,N/A,N/A,289.85
4337737_1,ER 12053 INTMD RPR FACE/MM 5.1-7.5 CM,Emergency,0450,12053,"Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 5.1 cm to 7.5 cm",,0,341.00,323.95,289.85,964.00,915.80,964.00,341.00,341.00,289.85
4337737_1,ER 12053 INTMD RPR FACE/MM 5.1-7.5 CM,Inpatient,0450,12053,"Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 5.1 cm to 7.5 cm",,0,341.00,323.95,289.85,964.00,N/A,N/A,N/A,N/A,289.85
