property_type,property_id,physical_address,city,zip5,sale_type,sale_price,sale_date,county,state,source_url
1100 - RESIDENTIAL - SINGLE UNIT,23407,3747 OAK BAY RD,PORT HADLOCK,98339,QUIT CLAIM DEED,0,2012-06-04 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23409,3740 OAK BAY RD,PORT HADLOCK,98339,SPECIAL WARRANTY DEED,180000,2014-07-11 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23412,80 BURNS RD,PORT HADLOCK,98339,SPECIAL WARRANTY DEED,545000,2017-03-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23414,980 N BAY WAY,PORT LUDLOW,98365,LOP,0,2018-12-21 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23415,150 BURNS RD,PORT HADLOCK,98339,SPWD,340000,2019-05-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23416,155 BURNS RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,285000,2019-12-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23419,4011 OAK BAY RD,PORT HADLOCK,98339,SPECIAL WARRANTY DEED,160000,2019-11-14 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23420,3626 OAK BAY RD,PORT HADLOCK,98339,BSD,510000,2021-04-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"9800 - GARAGES, OUTBUILDINGS, OTHER IMPS",23421,4021 OAK BAY RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,250000,2018-08-21 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"9800 - GARAGES, OUTBUILDINGS, OTHER IMPS",23428,3646 OAK BAY RD,PORT HADLOCK,98339,QUIT CLAIM DEED,0,2021-09-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"9800 - GARAGES, OUTBUILDINGS, OTHER IMPS",23432,94 SENTINEL FIRS RD,PORT HADLOCK,98339,QUIT CLAIM DEED,10000,2021-03-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,23434,120 SENTINEL FIRS RD,PORT HADLOCK,98339,SPECIAL WARRANTY DEED,135000,2018-11-01 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,23439,161 SENTINEL FIRS RD,PORT HADLOCK,98339,QUIT CLAIM DEED,0,2013-06-21 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,23444,141 SENTINEL FIRS RD,PORT HADLOCK,98339,QUIT CLAIM DEED,0,2020-06-05 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,23446,141 SENTINEL FIRS RD,PORT HADLOCK,98339,QUIT CLAIM DEED,0,2020-06-05 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23452,4050 OAK BAY RD,PORT HADLOCK,98339,QUIT CLAIM DEED,0,2013-12-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23456,45 SENTINEL FIRS RD,PORT HADLOCK,98339,QUIT CLAIM DEED,0,2013-12-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23458,143 SENTINEL FIRS RD,PORT HADLOCK,98339,SPECIAL WARRANTY DEED,0,2021-10-05 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23463,3640 OAK BAY RD,PORT HADLOCK,98339,QUIT CLAIM DEED,0,2021-09-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23466,90 BURNS RD,PORT HADLOCK,98339,SPECIAL WARRANTY DEED,647000,2020-04-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23467,3710 OAK BAY RD,PORT HADLOCK,98339,QUIT CLAIM DEED,0,2021-04-22 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,23476,3603 OAK BAY RD,PORT HADLOCK,98339,SPECIAL WARRANTY DEED,267000,2020-09-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23481,384 SKYWATER DR,PORT HADLOCK,98339,SPECIAL WARRANTY DEED,675000,2015-10-05 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23482,234 SKYWATER DR,PORT HADLOCK,98339,SPECIAL WARRANTY DEED,640000,2015-06-25 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23483,382 SKYWATER DR,PORT HADLOCK,98339,SPECIAL WARRANTY DEED,718500,2016-07-26 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23484,370 SKYWATER DR,PORT HADLOCK,98339,LOP,0,2019-03-18 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,23486,0 SKYWATER DR,PORT HADLOCK,98339,QUIT CLAIM DEED,0,2019-05-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23490,423 SKYWATER DR,PORT HADLOCK,98339,CPA,0,2018-06-22 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,23492,424 SKYWATER DR,PORT HADLOCK,98339,SPECIAL WARRANTY DEED,155000,2021-04-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23500,513 OLELE POINT RD,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2014-01-27 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23505,421 OLELE POINT RD,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2018-04-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,23512,580 NORTH BAY WAY,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,0,2017-12-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,23513,590 N BAY WAY,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,171000,2014-05-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23518,740 N BAY WAY,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,615000,2015-10-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,23519,780 N BAY WAY,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,70000,2019-07-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23547,571 N BAY WAY,PORT LUDLOW,98365,PARTIAL RELEASED OF DEED OF TRUST,0,2021-07-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23557,537 N BAY WAY,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,470000,2017-09-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23561,691 N BAY WAY,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,405000,2021-08-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,23572,4442 OAK BAY RD,PORT LUDLOW,98365,TAX DEFERRAL,0,2015-01-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23578,651 S BAY WAY,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,2500000,2020-10-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,23579,591 S BAY WAY,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2018-11-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,23581,461 S BAY WY,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,519950,2020-08-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23582,491 S BAY WAY,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,1300000,2021-04-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23585,4370 OAK BAY RD,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2014-09-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,23588,4224 OAK BAY RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,185000,2016-04-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,23589,4222 OAK BAY RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,170000,2017-06-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,23593,422 MERIDIAN WAY,CHIMACUM,98325,SPECIAL WARRANTY DEED,273604,2017-05-26 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"9800 - GARAGES, OUTBUILDINGS, OTHER IMPS",23594,512 MERIDIAN WAY,CHIMACUM,98325,QUIT CLAIM DEED,0,2016-02-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,23608,170 OLELE POINT RD,PORT HADLOCK,98339,SPECIAL WARRANTY DEED,139250,2015-09-22 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23611,181 MATS MATS BEACH RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,418000,2018-09-27 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23618,113 BAYSHORE DR,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2016-09-23 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,23621,6434 OAK BAY RD,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2017-03-13 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23622,6240 OAK BAY RD,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2020-04-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23627,203 MATS VIEW RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,325000,2015-12-16 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,23629,6281 OAK BAY RD,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2021-02-02 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23633,6407 OAK BAY RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,400000,2019-04-19 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,23636,6044 OAK BAY RD,PORT LUDLOW,98365,CPA,0,2018-01-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23637,6050 OAK BAY RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,433000,2019-06-13 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23638,6214 OAK BAY RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,247800,2012-06-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,23642,6224 OAK BAY RD,PORT LUDLOW,98365,LOP,0,2019-07-23 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23650,25 VAN VALKENBURG PL,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,425000,2018-06-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23652,412 N BAYVIEW DR,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,615000,2020-06-19 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23656,414 N BAYVIEW DR,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2020-04-17 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23658,418 N BAYVIEW DR,PORT LUDLOW,98365,LOP,0,2021-10-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,23661,84 N BAYVIEW DR,PORT LUDLOW,98365,LOP,0,2018-01-22 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23662,91 N BAYVIEW DR,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,336000,2017-08-21 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,23663,123 N BAYVIEW DR,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2021-10-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,23670,431 N BAYVIEW DR,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,270000,2020-09-04 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23671,417 N BAYVIEW DR,PORT LUDLOW,98365,PARTIAL RELEASED OF DEED OF TRUST,0,2020-02-18 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23685,211 MATS VIEW RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,595000,2020-11-16 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23690,475 W ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,697000,2020-08-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23691,423 W ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,307000,2012-05-25 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23692,420 W ST,PORT TOWNSEND,98368,LOP,0,2021-10-14 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23700,315 V ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,465000,2019-08-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23701,309 V ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2015-08-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23702,2112 CHESTNUT ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,250000,2018-01-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23705,2130 MAPLE ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2016-06-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23706,425 V ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,510000,2014-12-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23707,424 U ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,325000,2016-08-01 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23709,405 V ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,499000,2017-10-16 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23713,503 V ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2017-11-22 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23715,516 V ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2013-08-16 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23718,513 W ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,440000,2020-05-22 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23720,41 WOODLAND WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,460000,2019-11-26 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23721,61 WOODLAND WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,427000,2020-06-03 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23722,101 WOODLAND WAY,PORT TOWNSEND,98368,LOP,0,2021-08-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23723,151 WOODLAND WY,PORT TOWNSEND,98368,BSD,209900,2014-03-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23726,232 MARIETTA LOOP,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,600000,2021-11-05 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23727,242 MARIETTA LOOP,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,105000,2017-10-25 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23729,52 MARIETTA LOOP,PORT TOWNSEND,98368,QUIT CLAIM DEED,29125,2021-04-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23730,482 MARIETTA LOOP,PORT TOWNSEND,98368,SLWD,280000,2018-03-01 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23732,442 MARIETTA LOOP,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,83000,2019-06-26 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23735,403 MARIETTA LOOP,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,255000,2012-04-03 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23736,842 WOODLAND DR,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,582000,2021-06-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23737,902 WOODLAND DR,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,375000,2013-11-18 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23739,6220 CAPE GEORGE RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2017-10-26 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,23740,6260 CAPE GEORGE RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2018-01-03 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1103 - MH/PARK MODEL/TINY HOME LEASED LND,23758,611 CEDAR AVE,PORT HADLOCK,98339,MOBILE HOME SALE,0,2019-06-25 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1103 - MH/PARK MODEL/TINY HOME LEASED LND,23764,611 CEDAR AVE,PORT HADLOCK,98339,MOBILE HOME SALE,5000,2021-07-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1103 - MH/PARK MODEL/TINY HOME LEASED LND,23767,611 CEDAR AVE,PORT HADLOCK,98339,MOBILE HOME SALE,0,2019-09-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1103 - MH/PARK MODEL/TINY HOME LEASED LND,23768,611 CEDAR AVE,PORT HADLOCK,98339,MOBILE HOME SALE,6000,2017-06-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1103 - MH/PARK MODEL/TINY HOME LEASED LND,23769,611 CEDAR AVE,PORT HADLOCK,98339,MOBILE HOME SALE,13547,2021-03-22 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1103 - MH/PARK MODEL/TINY HOME LEASED LND,23771,611 CEDAR AVE,PORT HADLOCK,98339,MOBILE HOME SALE,3000,2013-09-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1103 - MH/PARK MODEL/TINY HOME LEASED LND,23772,611 CEDAR AVE,PORT HADLOCK,98339,MOBILE HOME SALE,0,2021-07-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1103 - MH/PARK MODEL/TINY HOME LEASED LND,23773,611 CEDAR AVE,PORT HADLOCK,98339,MOBILE HOME SALE,0,2020-09-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1103 - MH/PARK MODEL/TINY HOME LEASED LND,23774,611 CEDAR AVE,PORT HADLOCK,98339,MOBILE HOME SALE,0,2016-09-16 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1103 - MH/PARK MODEL/TINY HOME LEASED LND,23775,611 CEDAR AVE,PORT HADLOCK,98339,MOBILE HOME SALE,10000,2021-02-19 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1103 - MH/PARK MODEL/TINY HOME LEASED LND,23777,611 CEDAR AVE,PORT HADLOCK,98339,MOBILE HOME SALE,0,2019-05-29 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1103 - MH/PARK MODEL/TINY HOME LEASED LND,23779,611 CEDAR AVE,PORT HADLOCK,98339,MOBILE HOME SALE,0,2018-05-16 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1103 - MH/PARK MODEL/TINY HOME LEASED LND,23781,611 CEDAR AVE,PORT HADLOCK,98339,MOBILE HOME SALE,25000,2020-12-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
