cms_certification_num,payer,code,internal_revenue_code,description,price
520193,CASH PRICE,CPT 88720,10001808,POC BILIRUBIN TRANSCUTANEOUS,40.00
520193,CASH PRICE,CPT 89050,10001809,CELL COUNT W/O DIFF,85.00
520193,CASH PRICE,CPT 89051,10001810,CELL COUNT/DIFF,120.00
520193,CASH PRICE,CPT 89060,10001816,"CRYSTAL EXAM, BODY FLUID",95.00
520193,CASH PRICE,CPT 89125,10001817,FAT STAIN,80.00
520193,CASH PRICE,CPT 89190,10001821,NASAL SMEAR FOR EOS,60.00
520193,CASH PRICE,CPT 89220,10001822,SPUTUM SPEC AEROSOL INDUCED,155.00
520193,CASH PRICE,CPT 89320,10001823,SEMEN ANALYSIS,190.00
520193,CASH PRICE,CPT 89321,10001824,SEMEN ANALYSIS SPERM PRESENCE,125.00
520193,CASH PRICE,CPT 90471,10001826,ADMIN FEE VACCINE 1ST,60.00
520193,CASH PRICE,CPT 90472,10001827,ADMIN FEE VACCINE EA ADD'L,30.00
520193,CASH PRICE,CPT 90935,10001830,HEMODIALYSIS-INPATIENT,1770.00
520193,CASH PRICE,CPT 90945,10001831,CVVH/HEMOFILTRATION PER DAY,1470.00
520193,CASH PRICE,CPT 92511,10001835,NASOPHARYNGOSCOPY W/ENDOSCOPE,860.00
520193,CASH PRICE,CPT 92587,10001856,HEARING RAPID SCREEN,200.00
520193,CASH PRICE,CPT 92950,10001870,CPR,2230.00
520193,CASH PRICE,CPT 92953,10001871,EXTERNAL PACING,1350.00
520193,CASH PRICE,CPT 92960,10001872,CARDIOVERSION,3740.00
520193,CASH PRICE,CPT 93005,10001894,ECG TRACING ONLY,360.00
520193,CASH PRICE,CPT 93010,10001895,ECG INTERPRETATION/REPORT,70.00
520193,CASH PRICE,CPT 93017,10001896,CARDIAC STRESS TEST,1720.00
520193,CASH PRICE,CPT 93041,10001898,ECG RHYTHM STRIP,265.00
520193,CASH PRICE,CPT 93225,10001899,HOLTER RECORDING UP TO 48HRS,760.00
520193,CASH PRICE,CPT 93226,10001900,HOLTER ANALYSIS/REPORT UP TO 48 HR,930.00
520193,CASH PRICE,CPT 93270,10001901,EVENT MONITOR SETUP/DC 30 DAYS,360.00
520193,CASH PRICE,CPT 93271,10001902,EVENT MONITORING 24X7/30 DAYS,685.00
520193,CASH PRICE,CPT 93278,10001903,ECG SIGNAL AVERAGING,775.00
520193,CASH PRICE,CPT 93279,10001904,PACER EVAL SINGLE & PROGRAM,415.00
520193,CASH PRICE,CPT 93280,10001905,PACER EVAL DUAL & PROGRAM,500.00
520193,CASH PRICE,CPT 93281,10001906,PACER EVAL MULTI & PROGRAM,500.00
520193,CASH PRICE,CPT 93282,10001907,ICD EVAL SINGLE & PROGRAM,460.00
520193,CASH PRICE,CPT 93285,10001910,ILR EVAL & PROGRAM,415.00
520193,CASH PRICE,CPT 93286,10001911,PACER EVAL & PROGRAM PERIOP,495.00
520193,CASH PRICE,CPT 93287,10001912,ICD EVAL & PROGRAM PERIOP,590.00
520193,CASH PRICE,CPT 93288,10001913,PACER EVAL NO PROGRAMMING,505.00
520193,CASH PRICE,CPT 93289,10001914,ICD EVAL NO PROGRAMMING,505.00
520193,CASH PRICE,CPT 93303,10001915,ECHO CONGENITAL COMPLETE W/O CONTRAST,2150.00
520193,CASH PRICE,CPT 93304,10001916,ECHO CONGENITAL LTD OR F/U,1400.00
520193,CASH PRICE,CPT 93306,10001917,ECHO/DOPPLER/COLOR W/O CONTRAST,3690.00
520193,CASH PRICE,CPT 93307,10001918,ECHO COMPLETE W/O CONTRAST,2590.00
520193,CASH PRICE,CPT 93308,10001919,ECHO-LTD OR F/U W/O CONTRAST,1830.00
520193,CASH PRICE,CPT 93312,10001920,ECHO TEE COMPLETE W/O CONTRAST,5120.00
520193,CASH PRICE,CPT 93318,10001922,ECHO TEE MONITOR W/O CONTRAST,2050.00
520193,CASH PRICE,CPT 93320,10001923,ECHO SPECTRAL ADD ON,880.00
520193,CASH PRICE,CPT 93321,10001924,ECHO SPECTRAL LIMITED ADD ON,360.00
520193,CASH PRICE,CPT 93325,10001925,ECHO DOPPLER COLOR FLOW ADD ON,905.00
520193,CASH PRICE,CPT 93351,10001926,ECHO-STRESS W/EKG W/O CONTRAST,2440.00
520193,CASH PRICE,CPT 93503,10001928,SWAN GANZ CATHETER INSERTION,7430.00
520193,CASH PRICE,CPT 93660,10001966,TILT TABLE TESTING,4600.00
520193,CASH PRICE,CPT 93797,10001971,CARDIAC REHAB W/O MONITORING,420.00
520193,CASH PRICE,CPT 93798,10001972,CARDIAC REHAB PHASE 2,425.00
520193,CASH PRICE,CPT 93799,10001973,MISC PROCEDURE CARDIOVASCULAR,1050.00
520193,CASH PRICE,CPT 93880,10001975,DUPLEX EXTRACRANIAL BILATERAL,1770.00
520193,CASH PRICE,CPT 93886,10001976,"TRANSCRANIAL DOPPLER, COMPLETE",1770.00
520193,CASH PRICE,CPT 93888,10001977,"TRANSCRANIAL DOPPLER, LIMITED",1180.00
520193,CASH PRICE,CPT 93922,10001978,NONINV VASC ASSESS-SINGLE SITE,620.00
520193,CASH PRICE,CPT 93923,10001979,NONINV VASC ASSESS COMPLETE,930.00
520193,CASH PRICE,CPT 93925,10001980,VA LOWER EXT DUPLEX BILATERAL,1650.00
520193,CASH PRICE,CPT 93930,10001981,VA UPPER EXT DUPLEX BILATERAL,1230.00
520193,CASH PRICE,CPT 93970,10001982,DUPLEX SCAN EXT VEIN BILATERAL,1740.00
520193,CASH PRICE,CPT 93975,10001983,VA ABDOMEN DUPLEX COMPLETE,990.00
520193,CASH PRICE,CPT 93979,10001984,VA AORTA/IVC/ILIAC DUPLEX LTD,680.00
520193,CASH PRICE,CPT 94010,10001987,"SPIROMETRY, BASIC",455.00
520193,CASH PRICE,CPT 94060,10001989,SPIROMETRY W/BRONCHODILATOR,805.00
520193,CASH PRICE,CPT 94070,10001990,METHACHOLINE CHALLENGE,1040.00
520193,CASH PRICE,CPT 94150,10001991,VITAL CAPACITY,90.00
520193,CASH PRICE,CPT 94200,10001992,MAX VOLUNTARY VENTILATION,200.00
520193,CASH PRICE,CPT 94618,10001998,PULMONARY STRESS TEST-SIMPLE,370.00
520193,CASH PRICE,CPT 94621,10001999,PULMONARY STRESS TEST-COMPLEX,2050.00
520193,CASH PRICE,CPT 94642,10002000,PENTAMIDINE THERAPY,240.00
520193,CASH PRICE,CPT 94644,10002003,CONTINUOUS AEROSOL TX 1ST HR,310.00
520193,CASH PRICE,CPT 94645,10002004,CONTINUOUS AEROSOL TX EA +HR,155.00
520193,CASH PRICE,CPT 94660,10002005,BIPAP/CPAP PER DAY,435.00
520193,CASH PRICE,CPT 94664,10002006,INHALATION TX DEMO OR EVAL,125.00
520193,CASH PRICE,CPT 94667,10002007,CHEST WALL THERAPY INITIAL,210.00
520193,CASH PRICE,CPT 94668,10002008,CHEST WALL THERAPY SUBSEQUENT,105.00
520193,CASH PRICE,CPT 94772,10002012,"PNEUMOGRAM, INFANT",1250.00
520193,CASH PRICE,CPT 94799,10002015,HELIOX TREATMENT,500.00
520193,CASH PRICE,CPT 95805,10002021,MULTIPLE SLEEP LATENCY TEST,4460.00
520193,CASH PRICE,CPT 95810,10002022,POLYSOMNOGRAPHY 4/> PAREMETERS,5930.00
520193,CASH PRICE,CPT 95811,10002023,POLYSOMNOGRAPHY W CPAP/BIPAP,5930.00
520193,CASH PRICE,CPT 95812,10002024,EEG MONITORING 41-60 MIN,1580.00
520193,CASH PRICE,CPT 95813,10002025,EEG EXTENDED MONITORING 61-119 MIN,2060.00
520193,CASH PRICE,CPT 95816,10002026,EEG W/AWAKE & DROWSY,810.00
520193,CASH PRICE,CPT 95819,10002027,EEG W/AWAKE & ASLEEP,885.00
520193,CASH PRICE,CPT 95822,10002028,EEG IN COMA OR SLEEP ONLY,1480.00
520193,CASH PRICE,CPT 95824,10002029,EEG CEREBRAL DEATH EVALUATION,1480.00
520193,CASH PRICE,CPT 95860,10002031,EMG-1 EXTREMITY,420.00
520193,CASH PRICE,CPT 95861,10002032,EMG-2 EXTREMITY,630.00
520193,CASH PRICE,CPT 95863,10002033,EMG-3 EXTREMITY,735.00
520193,CASH PRICE,CPT 95925,10002039,EP SOMATOSENSORY-UPPER LIMBS,1960.00
520193,CASH PRICE,CPT 95926,10002040,EP SOMATOSENSORY-LOWER LIMBS,1960.00
520193,CASH PRICE,CPT 95930,10002041,EVOKED RESPONSE VISUAL,1250.00
520193,CASH PRICE,CPT 95958,10002045,WADA ACTIVATION TEST,2690.00
520193,CASH PRICE,CPT 95971,10002048,GENERATOR REPROGRAM SIMPLE,865.00
520193,CASH PRICE,CPT 95972,10002049,GENERATOR ANALYZE/PROGRAM COMPLEX,1520.00
520193,CASH PRICE,CPT 96040,10002051,GENETIC COUNSELING EACH 30 MIN,155.00
520193,CASH PRICE,CPT 96105,10002053,ASSESSMENT OF APHASIA PER HOUR,510.00
520193,CASH PRICE,CPT 96360,10002055,IV HYDRATION INITIAL 31-60 MIN,430.00
520193,CASH PRICE,CPT 96361,10002056,IV INFUSION HYDRATION ADD'L HR,215.00
520193,CASH PRICE,CPT 96365,10002057,IV INFUSION TX/DX 1ST HR,510.00
520193,CASH PRICE,CPT 96366,10002058,IV INFUSION TX/DX ADD'L HR,215.00
520193,CASH PRICE,CPT 96367,10002059,IV INFUSION TX/DX SEQUENTIAL,215.00
520193,CASH PRICE,CPT 96368,10002060,IV INFUSION TX/DX CONCURRENT,215.00
520193,CASH PRICE,CPT 96372,10002061,INJECT SQ OR IM,95.00
520193,CASH PRICE,CPT 96373,10002062,INJECT INTRA-ARTERIAL,145.00
520193,CASH PRICE,CPT 96374,10002063,IV PUSH 1ST OR SINGLE DRUG,150.00
520193,CASH PRICE,CPT 96375,10002064,IV PUSH EA ADDL DIFFERENT DRUG,150.00
520193,CASH PRICE,CPT 96376,10002065,IV PUSH EA ADDL SAME DRUG,150.00
520193,CASH PRICE,CPT 96401,10002066,CHEMO S/Q IM NON HORMONAL,250.00
520193,CASH PRICE,CPT 96402,10002067,CHEMO S/Q IM HORMONAL,215.00
520193,CASH PRICE,CPT 96413,10002068,CHEMO INFUSION 1ST HR,820.00
520193,CASH PRICE,CPT 96415,10002069,CHEMO INFUSION ADD'L HR,410.00
520193,CASH PRICE,CPT 96450,10002070,CHEMO ADMIN INTRATHECAL,1110.00
520193,CASH PRICE,CPT 96523,10002071,IRRIGATE IMPLANTED PORT/DEVICE,195.00
520193,CASH PRICE,CPT 97113,10002072,AQUATIC THERAPY PER UNIT,180.00
520193,CASH PRICE,CPT 97535,10002073,ADL/SELF CARE PER UNIT,155.00
520193,CASH PRICE,CPT 97597,10002077,DEBRIDE SELECTIVE 1ST 20 CM,395.00
520193,CASH PRICE,CPT 97598,10002078,DEBRIDE SELECTIVE EA ADDL 20 CM,395.00
520193,CASH PRICE,CPT 97605,10002079,VAC THERAPY W/DME < 50 CM,380.00
520193,CASH PRICE,CPT 97606,10002080,VAC THERAPY W/DME > 50 CM,575.00
520193,CASH PRICE,CPT 97802,10002083,MNT INITIAL VISIT EA 15 MIN,100.00
520193,CASH PRICE,CPT 97803,10002084,MNT RE-VISIT EA 15 MIN,85.00
520193,CASH PRICE,CPT 97804,10002085,MNT GROUP EACH 30 MIN,40.00
520193,CASH PRICE,CPT 99153,10002089,SEDATION EA ADD'L 15 MIN,290.00
520193,CASH PRICE,CPT 99190,10002090,HEART LUNG BYPASS EACH HR,1200.00
520193,CASH PRICE,CPT 99191,10002091,HEART LUNG BYPASS 45 MINUTES,900.00
520193,CASH PRICE,CPT 99192,10002092,HEART LUNG BYPASS 30 MINUTES,600.00
520193,CASH PRICE,CPT 99195,10002093,"PHLEBOTOMY, THERAPEUTIC",220.00
520193,CASH PRICE,CPT 99202,10002095,OP SERV LOW ACUITY-NEW PT,210.00
520193,CASH PRICE,CPT 99203,10002096,OP SERV MOD ACUITY-NEW PT,285.00
520193,CASH PRICE,CPT 99204,10002097,OP SERV HIGH ACUITY-NEW PT,340.00
520193,CASH PRICE,CPT 99205,10002098,OP SERV COMP ACUITY-NEW PT,395.00
520193,CASH PRICE,CPT 99211,10002099,OP SERV MINOR ACUITY-EST PT,165.00
520193,CASH PRICE,CPT 99212,10002100,OP SERV LOW ACUITY-EST PT,190.00
520193,CASH PRICE,CPT 99213,10002101,OP SERV MOD ACUITY-EST PT,280.00
520193,CASH PRICE,CPT 99214,10002102,OP SERV HIGH ACUITY-EST PT,345.00
520193,CASH PRICE,CPT 99215,10002103,OP SERV COMP ACUITY-EST PT,385.00
520193,CASH PRICE,CPT 99281,10002104,ED DOA,340.00
520193,CASH PRICE,CPT 99464,10002109,DELIVERY ATTENDANCE,180.00
520193,CASH PRICE,CPT 99465,10002110,NEONATAL RESUSCITATION,895.00
520193,CASH PRICE,CPT 0042T,10002111,CT CEREBRAL PERFUSION ANALYSIS,2750.00
520193,CASH PRICE,CPT 0055T,10002114,COMPUTER ASSIST CT/MRI IMAGE,1570.00
520193,CASH PRICE,CPT 0075T,10002115,STENT-VERTERBRAL 1ST,3480.00
520193,CASH PRICE,CPT 10021,10002133,FNA W/O IMAGING 1ST LESION,650.00
520193,CASH PRICE,CPT 10120,10002135,"INCISE & REMOVE FB SQ, SIMPLE",360.00
520193,CASH PRICE,CPT 10160,10002137,ASPIRATE ABSCESS/HEMATOMA/CYST,490.00
520193,CASH PRICE,CPT 11055,10002138,TRIM CORN/CALLUS 1ST LESION,200.00
520193,CASH PRICE,CPT 11056,10002139,TRIM CORN/CALLUS 2-4 LESIONS,220.00
520193,CASH PRICE,CPT 11730,10002144,NAIL AVULSION 1ST/SINGLE,390.00
520193,CASH PRICE,CPT 11732,10002145,AVULSION NAIL EA ADDITIONAL,195.00
520193,CASH PRICE,CPT 11760,10002147,LAC REPAIR OF NAIL BED,620.00
520193,CASH PRICE,CPT 11765,10002148,EXCISION SKIN OF NAIL FOLD,430.00
520193,CASH PRICE,CPT 16000,10002149,BURN LOCAL TRT/FIRST DEGREE,195.00
520193,CASH PRICE,CPT 16020,10002150,BURN LOCAL TRT/SM/<5% BSA,270.00
520193,CASH PRICE,CPT 16025,10002151,BURN LOCAL TRT/MED 5-10% BSA,355.00
520193,CASH PRICE,CPT 16030,10002152,BURN LOCAL TRT/LRG/>10% BSA,440.00
520193,CASH PRICE,CPT 19000,10002154,BREAST ASPIRATE CYST 1ST,740.00
520193,CASH PRICE,CPT 19020,10002156,BREAST DRAIN DEEP ABSCESS,2940.00
520193,CASH PRICE,CPT 19100,10002158,NEEDLE CORE BX NO IMAGE GUIDE,1880.00
520193,CASH PRICE,CPT 20206,10002165,BX MUSCLE PERCUTANEOUS NEEDLE,1360.00
520193,CASH PRICE,CPT 20220,10002166,BIOPSY BONE SUPERFICIAL,1360.00
520193,CASH PRICE,CPT 20225,10002168,BX BONE/DEEP,1990.00
520193,CASH PRICE,CPT 20501,10002170,INJECT SINUS TRACT DIAGNOSTIC (SINOGRAM),655.00
520193,CASH PRICE,CPT 20520,10002171,FB REMOVAL MUSCLE,680.00
520193,CASH PRICE,CPT 20550,10002172,INJECTION(S) TENDON SHEATH,1000.00
520193,CASH PRICE,CPT 20552,10002173,INJECT TRIGGER POINTS 1-2 MUSCLES,1350.00
520193,CASH PRICE,CPT 20600,10002174,INJ/ASPIRATE SMALL JOINT W/O US,1030.00
520193,CASH PRICE,CPT 20605,10002175,INJ/ASPIRATE INTERM JOINT W/O US,1190.00
520193,CASH PRICE,CPT 20610,10002176,INJ/ASPIRATE MAJOR JOINT W/O US,1310.00
520193,CASH PRICE,CPT 20612,10002177,INJECT/ASPIRATE GANGLION CYST,550.00
520193,CASH PRICE,CPT 20615,10002178,INJECT/ASPIRATE BONE CYST,1050.00
520193,CASH PRICE,CPT 20950,10002180,MEASURE FLUID PRESSURE MUSCLES,890.00
520193,CASH PRICE,CPT 20985,10002182,COMPUTER ASSIST IMAGELESS,2090.00
520193,CASH PRICE,CPT 27040,10002195,BX PELVIS/HIP SOFT TISSUE,2230.00
520193,CASH PRICE,CPT 29065,10002202,CAST LONG ARM,470.00
520193,CASH PRICE,CPT 29105,10002206,SPLINT LONG ARM,370.00
520193,CASH PRICE,CPT 29125,10002208,SPLINT SHORT ARM STATIC,350.00
520193,CASH PRICE,CPT 29130,10002210,APPLY SPLINT FINGER,250.00
520193,CASH PRICE,CPT 29240,10002211,STRAPPING SHOULDER,195.00
520193,CASH PRICE,CPT 29325,10002212,CAST HIP SPICA,1160.00
520193,CASH PRICE,CPT 29405,10002215,CAST SHORT LEG,390.00
520193,CASH PRICE,CPT 29445,10002218,CAST RIGID TOTAL CONTACT/LEG,700.00
520193,CASH PRICE,CPT 29505,10002219,SPLINT LONG LEG,500.00
520193,CASH PRICE,CPT 29515,10002220,SPLINT SHORT LEG,390.00
520193,CASH PRICE,CPT 29705,10002226,CAST BI VALVE REMOVE FULL ARM/LEG,270.00
520193,CASH PRICE,CPT 29580,10002229,APPLY UNNA BOOT,400.00
520193,CASH PRICE,CPT 30300,10002230,FB REMOVAL INTRANASAL,245.00
520193,CASH PRICE,CPT 31500,10002234,ENDOTRACHEAL INTUBATION,525.00
520193,CASH PRICE,CPT 31502,10002235,HB TRACH CHANGE W/O EST FISTULA TRACT,525.00
520193,CASH PRICE,CPT 31603,10002239,TRACHESTOMY TUBE INSERT,990.00
520193,CASH PRICE,CPT 31720,10002240,CATH ASPIRATION NASOTRACHEAL,125.00
520193,CASH PRICE,CPT 32400,10002242,BX PLEURA NEEDLE,2190.00
520193,CASH PRICE,CPT 32550,10002247,INSERT TUNNELED PLEURAL CATH W/CUFF,5400.00
520193,CASH PRICE,CPT 32552,10002249,REMOVE PLEURX CATH,585.00
520193,CASH PRICE,CPT 32553,10002250,IMPLANT TISSUE MARKERS LUNG,4080.00
520193,CASH PRICE,CPT 32560,10002251,"PLEURODESIS, CHEMICAL",1200.00
520193,CASH PRICE,CPT 32999,10002254,CRYOABLATION LUNG/PLEURA,15680.00
520193,CASH PRICE,CPT 34808,10002266,ILIAC OCCLUSIVE DEVICE INSERT,1520.00
520193,CASH PRICE,CPT 34812,10002267,EXPOSE FEMORAL ARTERY ENDOVASC PROSTH,4740.00
520193,CASH PRICE,CPT 36000,10002281,INTRO NEEDLE CATH VEIN,150.00
520193,CASH PRICE,CPT 36002,10002282,INJECT THROMBIN,825.00
520193,CASH PRICE,CPT 36005,10002283,INJECT VENOGRAM,1050.00
520193,CASH PRICE,CPT 36010,10002284,INTRO CATH SCV/IVC,1520.00
520193,CASH PRICE,CPT 36011,10002285,CATH VENOUS 1ST ORDER,1310.00
520193,CASH PRICE,CPT 36012,10002286,CATH VENOUS 2ND ORDER,1720.00
520193,CASH PRICE,CPT 36013,10002287,CATH RT HEART/MAIN PULM ARTERY,1200.00
520193,CASH PRICE,CPT 36014,10002288,CATH PULMONARY ARTERY,1310.00
520193,CASH PRICE,CPT 36015,10002289,CATH PULMONARY ARTERY SELECT VESSEL,1620.00
520193,CASH PRICE,CPT 36140,10002290,INTRO NEEDLE/CATH EXTREMITY ARTERY,1080.00
520193,CASH PRICE,CPT 36160,10002294,INTRO CATH AORTA TRANSLUMBAR,1200.00
520193,CASH PRICE,CPT 36200,10002295,INTRODUCTION OF CATHETER AORTA,1830.00
520193,CASH PRICE,CPT 36415,10002305,VENIPUNCTURE,25.00
520193,CASH PRICE,CPT 36416,10002308,CAPILLARY BLOOD DRAW,20.00
520193,CASH PRICE,CPT 36430,10002309,TRANSFUSE BLOOD COMPONENT(S),1260.00
520193,CASH PRICE,CPT 36468,10002312,SCLEROTHERAPY SPIDER VEIN LEG,250.00
520193,CASH PRICE,CPT 36479,10002313,ABLATION VARICOSE VEIN LASER ADDL,3510.00
520193,CASH PRICE,CPT 36481,10002314,CATH PORTAL VEIN PERCUTANEOUS,1520.00
520193,CASH PRICE,CPT 36556,10002316,INSERT CVL NON TUNNELED 5 YRS >/=,1880.00
520193,CASH PRICE,CPT 36592,10002317,BLOOD SPEC CENTRAL LINE/PICC,145.00
520193,CASH PRICE,CPT 36593,10002323,THROMBOLYSIS,470.00
520193,CASH PRICE,CPT 36597,10002324,REPOSITION CVL,1810.00
520193,CASH PRICE,CPT 36600,10002325,ARTERIAL PUNCTURE,145.00
520193,CASH PRICE,CPT 36620,10002331,ARTERIAL LINE INSERTION,350.00
520193,CASH PRICE,CPT 36660,10002332,CATH UMBILICAL ARTERY,600.00
520193,CASH PRICE,CPT 36680,10002333,IV INTRAOSSEOUS,430.00
520193,CASH PRICE,CPT 37182,10002335,INSERT TIPS SHUNT,13530.00
520193,CASH PRICE,CPT 37183,10002337,REVISE TIPS SHUNT,13000.00
520193,CASH PRICE,CPT 37184,10002338,THROMBECTOMY ARTERY PRIMARY,10130.00
520193,CASH PRICE,CPT 37185,10002339,THROMBECTOMY ARTERY ADD ON,7590.00
520193,CASH PRICE,CPT 37186,10002340,THROMBECTOMY ARTERY SECONDARY,10130.00
520193,CASH PRICE,CPT 37200,10002341,TRANSCATHETER BX,1240.00
520193,CASH PRICE,CPT 37216,10002363,STENT CAROTID W/O PROTECTION,6750.00
520193,CASH PRICE,CPT 38505,10002367,BX LYMPH NODE SUPERFICIAL,1570.00
520193,CASH PRICE,CPT 38525,10002368,BX LYMPH NODE/DEEP,3160.00
520193,CASH PRICE,CPT 43752,10002371,NG TUBE INSERT BY MD W/FLUORO,840.00
520193,CASH PRICE,CPT 43761,10002373,REPOSITION LONG FEEDING TUBE,1050.00
520193,CASH PRICE,CPT 47382,10002375,"LIVER, RADIOFREQUENCY ABLATION",8040.00
520193,CASH PRICE,CPT 47399,10002376,LIVER PROCEDURE UNLISTED,4280.00
520193,CASH PRICE,CPT 48102,10002378,BX PANCREAS NEEDLE,1830.00
520193,CASH PRICE,CPT 49180,10002384,BX ABDOMINAL MASS NEEDLE,1720.00
520193,CASH PRICE,CPT 49423,10002385,CHANGE ABSC/CYST DRAIN CATH,2740.00
520193,CASH PRICE,CPT 49424,10002386,INJECT ABSC/CYST DRAIN CATH,1000.00
520193,CASH PRICE,CPT 50200,10002388,BX RENAL NEEDLE,1990.00
520193,CASH PRICE,CPT 50553,10002394,URETERAL DILATION,2820.00
520193,CASH PRICE,CPT 50690,10002395,INJECT ILEAL CONDUIT,1100.00
520193,CASH PRICE,CPT 61624,10002396,EMBOLIZATION CNS,2040.00
520193,CASH PRICE,CPT 61626,10002397,EMOBILIZATION EXTRACRANIAL,3380.00
520193,CASH PRICE,CPT 70336,10002398,MR TMJ,4100.00
520193,CASH PRICE,CPT 71100,10002400,XR RIBS 2 VIEW,365.00
520193,CASH PRICE,CPT 71101,10002401,XR RIBS W/CHEST 3 VIEW,550.00
520193,CASH PRICE,CPT 73000,10002402,XR CLAVICLE COMPLETE,500.00
520193,CASH PRICE,CPT 73020,10002403,XR SHOULDER 1 VIEW,425.00
520193,CASH PRICE,CPT 73030,10002404,XR SHOULDER COMPLETE,530.00
520193,CASH PRICE,CPT 73060,10002405,XR HUMERUS,515.00
520193,CASH PRICE,CPT 73070,10002406,XR ELBOW 2 VIEW,415.00
520193,CASH PRICE,CPT 73080,10002407,XR ELBOW 3 VIEW,520.00
520193,CASH PRICE,CPT 73090,10002408,XR FOREARM 2 VIEW,485.00
520193,CASH PRICE,CPT 73092,10002409,XR UPPER EXTREMITY INFANT 2 VIEW MIN,280.00
520193,CASH PRICE,CPT 73100,10002410,XR WRIST 2 VIEW,545.00
520193,CASH PRICE,CPT 73110,10002411,XR WRIST COMPLETE,625.00
520193,CASH PRICE,CPT 73120,10002412,XR HAND 2 VIEW,445.00
520193,CASH PRICE,CPT 73130,10002413,XR HAND 3 VIEW MINIMUM,510.00
520193,CASH PRICE,CPT 73200,10002414,UPPER EXTREMITY W/O DYE,2400.00
520193,CASH PRICE,CPT 73201,10002415,CT UPPER EXTREMITY W/DYE,2600.00
520193,CASH PRICE,CPT 73206,10002417,CT ANGIO UPPER EXTREMITY,3420.00
520193,CASH PRICE,CPT 73218,10002418,MR UPPER EXTREM W/O DYE,3700.00
520193,CASH PRICE,CPT 73219,10002419,MR UPPER EXTREM W/DYE,3900.00
520193,CASH PRICE,CPT 73220,10002420,MR UPPER EXTREM W/WO DYE,5750.00
520193,CASH PRICE,CPT 73221,10002421,MR UPPER EXTREM JOINT W/O DYE,3700.00
520193,CASH PRICE,CPT 73222,10002422,MR UPPER EXTREM JOINT W/DYE,3900.00
520193,CASH PRICE,CPT 73223,10002423,MR UPPER EXTREM JOINT W/WO DYE,5750.00
520193,CASH PRICE,CPT 73560,10002429,XR KNEE 1 OR 2 VIEW,380.00
520193,CASH PRICE,CPT 73562,10002430,XR KNEE 3 VIEW,450.00
520193,CASH PRICE,CPT 73564,10002431,XR KNEE COMPLETE 4 VIEW MINIMUM,565.00
520193,CASH PRICE,CPT 73590,10002432,XR TIBIA AND FIBULA 2 VIEW,515.00
520193,CASH PRICE,CPT 73592,10002433,XR LOWER EXTREMITY INFANT 2 MINIMUM,385.00
520193,CASH PRICE,CPT 73620,10002434,XR FOOT 2 VIEW,440.00
520193,CASH PRICE,CPT 73630,10002435,XR FOOT COMPLETE 3 VIEW MINIMUM,530.00
520193,CASH PRICE,CPT 73650,10002436,XR HEEL 2 VIEW MIN,445.00
520193,CASH PRICE,CPT 73700,10002439,CT LOWER EXTREMITY W/O DYE,2400.00
520193,CASH PRICE,CPT 73701,10002440,CT LOWER EXTREMITY W/DYE,2600.00
520193,CASH PRICE,CPT 73702,10002441,CT LOWER EXTREMITY W/WO DYE,3800.00
520193,CASH PRICE,CPT 73706,10002442,CT ANGIO LOWER EXTREMITY,3420.00
520193,CASH PRICE,CPT 73718,10002443,MR LOWER EXREM W/O DYE,3700.00
520193,CASH PRICE,CPT 73719,10002444,MR LOWER EXTREM W/DYE,3900.00
520193,CASH PRICE,CPT 73720,10002445,MR LOWER EXTREM W/WO DYE,5750.00
520193,CASH PRICE,CPT 73721,10002446,MR LOWER EXTREM JOINT W/O DYE,3700.00
520193,CASH PRICE,CPT 73722,10002447,MR LOWER EXTREM JOINT W/DYE,3900.00
520193,CASH PRICE,CPT 73723,10002448,MR LOWER EXTREM JOINT W/WO DYE,5750.00
520193,CASH PRICE,CPT 75831,10002459,VENOGRAM RENAL SELECTIVE UNILAT S&I,3640.00
520193,CASH PRICE,CPT 97799,10002465,VOCATIONAL REHAB,270.00
520193,CASH PRICE,CPT 76506,10002469,US BRAIN,995.00
520193,CASH PRICE,CPT 76881,10002472,US JOINT COMPLETE,650.00
520193,CASH PRICE,CPT 77065,10002473,MAMMOGRAM DX UNILATERAL,385.00
520193,CASH PRICE,CPT 77065,10002475,MAMMOGRAM SCREEN & DX UNILATERAL,730.00
520193,CASH PRICE,CPT 77066,10002476,MAMMOGRAM DX BILATERAL,500.00
520193,CASH PRICE,CPT 77066,10002478,MAMMOGRAM SCREEN & DX BILATERAL,840.00
520193,CASH PRICE,CPT 77067,10002479,MAMMOGRAM SCREENING BILATERAL,405.00
520193,CASH PRICE,CPT 77067,10002480,MAMMOGRAM SCREENING UNILATERAL,320.00
520193,CASH PRICE,CPT 78803,10002484,NM TUMOR LOCALIZATION SPECT ADDL,2460.00
520193,CASH PRICE,CPT 78814,10002485,NM PET CT LIMITED,7060.00
520193,CASH PRICE,CPT 78815,10002486,NM PET CT SKULL/THIGH,7060.00
520193,CASH PRICE,CPT 78816,10002487,NM PET CT WHOLE BODY,7060.00
520193,CASH PRICE,CPT 80048,10002488,BASIC METABOLIC PANEL,215.00
520193,CASH PRICE,CPT 80051,10002489,ELECTROLYTE PANEL,180.00
520193,CASH PRICE,CPT 80053,10002490,COMPREHENSIVE METABOLIC PANEL,285.00
520193,CASH PRICE,CPT 80061,10002491,LIPID PANEL,230.00
