name,restaurant_name,identifier,calories,fat_g,carbohydrates_g,protein_g,sodium_mg,price_usd,cholesterol_mg,fiber_g,sugars_g
"CHOCOLATE HEAVEN CAKE, 6 INCH CAKE",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,430,24.00,48,6,170,,55,2,35
"CHOCOLATE HEAVEN CAKE, 6 INCH CAKE",MARBLE SLAB CREAMERY,NATIONAL,430,24.00,48,6,170,,55,2,35
"CHOCOLATE HEAVEN CAKE, 8 INCH CAKE",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,420,24.00,47,6,170,,55,2,35
"CHOCOLATE HEAVEN CAKE, 8 INCH CAKE",MARBLE SLAB CREAMERY,NATIONAL,420,24.00,47,6,170,,55,2,35
CHOCOLATE HEAVEN CUPCAKE,MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,340,18.00,41,5,100,,45,1,32
CHOCOLATE HEAVEN CUPCAKE,MARBLE SLAB CREAMERY,NATIONAL,340,18.00,41,5,100,,45,1,32
CHOCOLATE ICE CREAM,HAPPY JOE'S,NATIONAL,130,6.00,16,2,45,,25,0,14
"CHOCOLATE ICE CREAM IN A DISH, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,590,34.00,64,8,170,,85,1,53
"CHOCOLATE ICE CREAM IN A DISH, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,450,25.00,48,6,125,,65,1,40
"CHOCOLATE ICE CREAM IN A DISH, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,300,17.00,32,4,85,,40,1,27
"CHOCOLATE ICE CREAM ON A CAKE CONE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,620,34.00,69,9,180,,85,1,53
"CHOCOLATE ICE CREAM ON A CAKE CONE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,470,25.00,53,7,135,,65,1,40
"CHOCOLATE ICE CREAM ON A CAKE CONE, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,320,17.00,37,5,95,,40,1,27
"CHOCOLATE ICE CREAM ON A SUGAR CONE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,650,34.00,76,9,190,,85,1,56
"CHOCOLATE ICE CREAM ON A SUGAR CONE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,500,25.00,60,7,150,,65,1,43
"CHOCOLATE ICE CREAM ON A SUGAR CONE, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,350,17.00,44,5,105,,40,1,30
"CHOCOLATE ICE CREAM ON A WAFFLE CONE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,720,37.00,87,10,170,,90,1,63
"CHOCOLATE ICE CREAM ON A WAFFLE CONE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,570,28.00,71,8,125,,70,1,50
"CHOCOLATE ICE CREAM ON A WAFFLE CONE, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,420,20.00,55,6,85,,50,1,37
"CHOCOLATE ICE CREAM, BEST VALUE",MARBLE SLAB CREAMERY,NATIONAL,800,45.00,89,12,490,,170,3,60
"CHOCOLATE ICE CREAM, CHILD",MARBLE SLAB CREAMERY,NATIONAL,200,11.00,22,3,120,,45,1,15
"CHOCOLATE ICE CREAM, GOTTA HAVE IT",COLD STONE CREAMERY,NATIONAL,780,47.00,81,13,250,,185,3,76
"CHOCOLATE ICE CREAM, KIDS",COLD STONE CREAMERY,NATIONAL,200,12.00,20,3,60,,45,0,19
"CHOCOLATE ICE CREAM, LIKE IT",COLD STONE CREAMERY,NATIONAL,330,20.00,34,5,105,,75,1,32
"CHOCOLATE ICE CREAM, LOVE IT",COLD STONE CREAMERY,NATIONAL,520,31.00,54,9,170,,120,2,51
"CHOCOLATE ICE CREAM, PINT",MARBLE SLAB CREAMERY,NATIONAL,220,12.00,24,4,130,,45,1,16
"CHOCOLATE ICE CREAM, QUART",MARBLE SLAB CREAMERY,NATIONAL,220,12.00,24,4,130,,45,1,16
"CHOCOLATE ICE CREAM, REGULAR",MARBLE SLAB CREAMERY,NATIONAL,600,34.00,67,9,360,,130,2,45
"CHOCOLATE ICE CREAM, SMALL",MARBLE SLAB CREAMERY,NATIONAL,400,23.00,44,6,240,,85,2,30
CHOCOLATE LAVA,ISLANDS FINE BURGERS & DRINKS,NATIONAL,1440,87.00,144,18,870,,225,3,105
CHOCOLATE LAVA CAKE,CHEEBURGER CHEEBURGER,NATIONAL,650,40.00,63,9,65,,245,4,47
CHOCOLATE LAVA CRUNCH CAKE,DOMINO'S,NATIONAL,350,17.00,47,4,150,,60,1,31
"CHOCOLATE LAYER CAKE ICE CREAM, GOTTA HAVE IT",COLD STONE CREAMERY,NATIONAL,830,46.00,94,14,490,,170,1,80
"CHOCOLATE LAYER CAKE ICE CREAM, KIDS",COLD STONE CREAMERY,NATIONAL,210,11.00,24,4,120,,45,0,20
"CHOCOLATE LAYER CAKE ICE CREAM, LIKE IT",COLD STONE CREAMERY,NATIONAL,350,19.00,39,6,200,,70,1,33
"CHOCOLATE LAYER CAKE ICE CREAM, LOVE IT",COLD STONE CREAMERY,NATIONAL,560,30.00,63,9,330,,115,1,53
CHOCOLATE LONG JOHN,DUNKIN',NATIONAL,320,15.00,41,6,400,,0,1,16
CHOCOLATE LOVERS BROWNIE,NESTLE TOLLHOUSE CAFE,NATIONAL,390,21.00,48,3,110,,20,4,40
CHOCOLATE LOVERS BROWNIE TS,NESTLE TOLLHOUSE CAFE,NATIONAL,380,21.00,47,3,110,,20,3,39
CHOCOLATE LOVERS PIZZA,MARBLE SLAB CREAMERY,NATIONAL,400,21.00,45,6,105,,65,1,33
"CHOCOLATE LOVERS PIZZA, CHOCOLATE LOVERS PIZZA",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,400,21.00,45,6,105,,65,1,33
"CHOCOLATE LOVERS TRASH ICE CREAM CAKE, 8 IN.",BRUSTER'S REAL ICE CREAM,NATIONAL,310,16.00,37,4,210,,30,1,29
"CHOCOLATE LOVERS TRASH ICE CREAM CAKE, QUARTER SHEET CAKE",BRUSTER'S REAL ICE CREAM,NATIONAL,400,21.00,47,6,250,,40,1,37
CHOCOLATE LOVERS TRASH ICE CREAM PIE,BRUSTER'S REAL ICE CREAM,NATIONAL,530,29.00,60,6,260,,40,2,45
"CHOCOLATE LOVERS TRASH ICE CREAM, HALF GALLON",BRUSTER'S REAL ICE CREAM,NATIONAL,270,16.00,28,4,100,,25,1,24
"CHOCOLATE LOVERS TRASH ICE CREAM, PINT",BRUSTER'S REAL ICE CREAM,NATIONAL,270,16.00,28,4,100,,25,1,24
"CHOCOLATE LOVERS TRASH ICE CREAM, QUART",BRUSTER'S REAL ICE CREAM,NATIONAL,270,16.00,28,4,100,,25,1,24
"CHOCOLATE MACAROON - CHOCOLATE SOFT SERVE, 1 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,25,0.50,5,1,30,,0,0,3
"CHOCOLATE MACAROON - CHOCOLATE SOFT SERVE, 10 OZ (CUSTOM BLEND)",TASTI D-LITE,NATIONAL,290,5.00,56,9,300,,20,1,37
"CHOCOLATE MACAROON - CHOCOLATE SOFT SERVE, 10 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,270,5.00,49,9,280,,20,0,30
"CHOCOLATE MACAROON - CHOCOLATE SOFT SERVE, 3 OZ (CUSTOM BLEND)",TASTI D-LITE,NATIONAL,90,1.50,17,3,90,,5,0,11
"CHOCOLATE MACAROON - CHOCOLATE SOFT SERVE, 3 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,80,1.50,15,3,85,,5,0,9
"CHOCOLATE MACAROON - CHOCOLATE SOFT SERVE, 5 OZ (CUSTOM BLEND)",TASTI D-LITE,NATIONAL,150,2.50,28,5,150,,10,0,18
"CHOCOLATE MACAROON - CHOCOLATE SOFT SERVE, 5 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,130,2.50,25,4,140,,10,0,15
CHOCOLATE MACAROON SQUARE,NESTLE TOLLHOUSE CAFE,NATIONAL,500,24.00,68,3,140,,40,4,48
"CHOCOLATE MALLO ICE CREAM, BEST VALUE",MARBLE SLAB CREAMERY,NATIONAL,730,39.00,86,10,410,,150,2,59
"CHOCOLATE MALLO ICE CREAM, CHILD",MARBLE SLAB CREAMERY,NATIONAL,180,10.00,22,3,100,,35,1,15
"CHOCOLATE MALLO ICE CREAM, PINT",MARBLE SLAB CREAMERY,NATIONAL,200,11.00,24,3,110,,40,1,16
"CHOCOLATE MALLO ICE CREAM, QUART",MARBLE SLAB CREAMERY,NATIONAL,200,11.00,24,3,110,,40,1,16
"CHOCOLATE MALLO ICE CREAM, REGULAR",MARBLE SLAB CREAMERY,NATIONAL,550,30.00,65,8,310,,110,2,44
"CHOCOLATE MALLO ICE CREAM, SMALL",MARBLE SLAB CREAMERY,NATIONAL,370,20.00,43,5,200,,75,1,30
"CHOCOLATE MALLO, BEST VALUE",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,730,39.00,86,10,410,,150,2,59
"CHOCOLATE MALLO, CHILD",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,180,10.00,22,3,100,,35,1,15
"CHOCOLATE MALLO, PINT",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,200,11.00,24,3,110,,40,1,16
"CHOCOLATE MALLO, QUART",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,200,11.00,24,3,110,,40,1,16
"CHOCOLATE MALLO, REGULAR",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,550,30.00,65,8,310,,110,2,44
"CHOCOLATE MALLO, SMALL",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,370,20.00,43,5,200,,75,1,30
"CHOCOLATE MALT ICE CREAM, GOTTA HAVE IT",COLD STONE CREAMERY,NATIONAL,850,46.00,97,17,360,,175,0,84
"CHOCOLATE MALT ICE CREAM, KIDS",COLD STONE CREAMERY,NATIONAL,210,11.00,24,4,90,,45,0,21
"CHOCOLATE MALT ICE CREAM, LIKE IT",COLD STONE CREAMERY,NATIONAL,360,19.00,41,7,150,,70,0,35
"CHOCOLATE MALT ICE CREAM, LOVE IT",COLD STONE CREAMERY,NATIONAL,570,30.00,65,11,240,,115,0,56
"CHOCOLATE MALT YOGURT, GOTTA HAVE IT",COLD STONE CREAMERY,NATIONAL,520,3.50,110,17,440,,10,2,83
"CHOCOLATE MALT YOGURT, KIDS",COLD STONE CREAMERY,NATIONAL,130,1.00,27,4,110,,0,1,21
"CHOCOLATE MALT YOGURT, LIKE IT",COLD STONE CREAMERY,NATIONAL,220,1.50,45,7,180,,5,1,35
"CHOCOLATE MALT YOGURT, LOVE IT",COLD STONE CREAMERY,NATIONAL,350,2.50,73,11,290,,5,1,56
"CHOCOLATE MALT, 12 OZ",NESTLE TOLLHOUSE CAFE,NATIONAL,770,37.00,94,17,240,,120,4,79
"CHOCOLATE MALT, 20 OZ",NESTLE TOLLHOUSE CAFE,NATIONAL,1170,57.00,138,26,380,,185,5,116
"CHOCOLATE MALT, REGULAR",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,980,53.00,109,16,540,,200,3,73
"CHOCOLATE MALT, REGULAR",MARBLE SLAB CREAMERY,NATIONAL,980,53.00,109,16,540,,200,3,73
"CHOCOLATE MALT, SMALL",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,760,42.00,84,12,410,,155,3,57
"CHOCOLATE MALT, SMALL",MARBLE SLAB CREAMERY,NATIONAL,760,42.00,84,12,410,,155,3,57
CHOCOLATE MARBLE LOAF CAKE,STARBUCKS,NATIONAL,490,24.00,64,6,110,,120,2,43
"CHOCOLATE MARSHMALLOW ICE CREAM IN A DISH, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,620,29.00,83,7,180,,70,1,61
"CHOCOLATE MARSHMALLOW ICE CREAM IN A DISH, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,470,22.00,62,6,135,,55,1,46
"CHOCOLATE MARSHMALLOW ICE CREAM IN A DISH, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,310,14.00,41,4,90,,35,1,31
"CHOCOLATE MARSHMALLOW ICE CREAM ON A CAKE CONE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,650,29.00,88,8,190,,70,1,62
"CHOCOLATE MARSHMALLOW ICE CREAM ON A CAKE CONE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,490,22.00,67,6,150,,55,1,46
"CHOCOLATE MARSHMALLOW ICE CREAM ON A CAKE CONE, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,330,15.00,46,4,100,,35,1,31
"CHOCOLATE MARSHMALLOW ICE CREAM ON A SUGAR CONE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,670,29.00,95,8,200,,70,1,64
"CHOCOLATE MARSHMALLOW ICE CREAM ON A SUGAR CONE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,520,22.00,74,6,160,,55,1,49
"CHOCOLATE MARSHMALLOW ICE CREAM ON A SUGAR CONE, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,360,15.00,53,4,110,,35,1,34
"CHOCOLATE MARSHMALLOW ICE CREAM ON A WAFFLE CONE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,750,32.00,106,9,180,,80,1,72
"CHOCOLATE MARSHMALLOW ICE CREAM ON A WAFFLE CONE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,590,25.00,85,7,135,,60,1,56
"CHOCOLATE MARSHMALLOW ICE CREAM ON A WAFFLE CONE, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,440,18.00,64,5,90,,45,1,41
"CHOCOLATE MARSHMALLOW MILKSHAKE, HALF",CHEEBURGER CHEEBURGER,NATIONAL,380,15.00,54,8,140,,50,2,46
"CHOCOLATE MARSHMALLOW MILKSHAKE, HALF WITH MALT FLAVORING",CHEEBURGER CHEEBURGER,NATIONAL,500,18.00,74,12,260,,55,2,59
"CHOCOLATE MARSHMALLOW MILKSHAKE, REGULAR",CHEEBURGER CHEEBURGER,NATIONAL,670,28.00,91,14,250,,95,3,78
"CHOCOLATE MARSHMALLOW MILKSHAKE, REGULAR WITH MALT FLAVORING",CHEEBURGER CHEEBURGER,NATIONAL,910,33.00,131,22,480,,105,3,105
CHOCOLATE MCCAFÉ SHAKE (12 FL OZ CUP),MCDONALD'S,NATIONAL,560,16.00,91,12,,,60,1,77
CHOCOLATE MILK,CHEEBURGER CHEEBURGER,NATIONAL,390,10.00,63,10,190,,45,0,53
CHOCOLATE MILK,ROUND TABLE PIZZA,NATIONAL,0,45.00,230,29,25,,0,32,1
CHOCOLATE MILK - LARGE WITH 2% MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,450,12.00,63,19,270,,45,2,60
CHOCOLATE MILK - LARGE WITH ALMOND MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,330,9.00,59,4,150,,0,4,54
CHOCOLATE MILK - LARGE WITH COCONUT MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,380,12.00,59,4,320,,0,2,54
CHOCOLATE MILK - LARGE WITH SKIM MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,360,2.00,64,20,240,,10,2,61
CHOCOLATE MILK - LARGE WITH SOY MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,440,11.00,64,19,230,,0,4,56
CHOCOLATE MILK - LARGE WITH WHOLE MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,510,19.00,63,19,270,,75,2,59
CHOCOLATE MILK - MEDIUM WITH 2% MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,360,10.00,52,15,210,,35,1,49
CHOCOLATE MILK - MEDIUM WITH ALMOND MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,270,7.00,48,3,115,,0,3,44
CHOCOLATE MILK - MEDIUM WITH COCONUT MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,300,10.00,48,3,250,,0,1,44
CHOCOLATE MILK - MEDIUM WITH SKIM MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,290,1.50,52,15,190,,10,1,50
CHOCOLATE MILK - MEDIUM WITH SOY MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,360,9.00,52,15,180,,0,3,46
CHOCOLATE MILK - MEDIUM WITH WHOLE MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,410,15.00,52,15,220,,60,1,48
CHOCOLATE MILK - SMALL WITH 2% MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,270,7.00,40,11,150,,25,1,38
CHOCOLATE MILK - SMALL WITH ALMOND MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,210,5.00,38,2,85,,0,2,34
CHOCOLATE MILK - SMALL WITH COCONUT MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,230,7.00,38,2,190,,0,1,34
CHOCOLATE MILK - SMALL WITH SKIM MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,220,1.00,40,11,140,,5,1,38
CHOCOLATE MILK - SMALL WITH SOY MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,270,7.00,40,11,135,,0,2,36
CHOCOLATE MILK - SMALL WITH WHOLE MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,310,11.00,40,11,160,,45,1,37
"CHOCOLATE MILK 1%, DINE-IN",PIZZA RANCH,NATIONAL,390,7.00,55,22,630,,40,0,50
"CHOCOLATE MILK 1%, KIDS",PIZZA RANCH,NATIONAL,180,3.00,25,10,290,,20,0,23
"CHOCOLATE MILK 1%, TO GO",PIZZA RANCH,NATIONAL,370,7.00,53,21,600,,40,0,47
"CHOCOLATE MILK WITH 2% MILK, GRANDE",STARBUCKS,NATIONAL,380,11.00,53,18,220,,35,4,46
"CHOCOLATE MILK WITH 2% MILK, TALL",STARBUCKS,NATIONAL,300,9.00,41,14,170,,30,3,36
"CHOCOLATE MILK WITH 2% MILK, VENTI",STARBUCKS,NATIONAL,560,16.00,79,25,300,,50,6,70
"CHOCOLATE MILK WITH ALMOND MILK, GRANDE",STARBUCKS,NATIONAL,260,10.00,40,5,190,,0,6,31
"CHOCOLATE MILK WITH ALMOND MILK, TALL",STARBUCKS,NATIONAL,200,7.00,31,4,150,,0,4,24
"CHOCOLATE MILK WITH ALMOND MILK, VENTI",STARBUCKS,NATIONAL,390,14.00,61,8,270,,0,9,48
"CHOCOLATE MILK WITH COCONUT MILK, GRANDE",STARBUCKS,NATIONAL,300,12.00,46,4,180,,0,4,38
"CHOCOLATE MILK WITH COCONUT MILK, TALL",STARBUCKS,NATIONAL,230,9.00,36,3,135,,0,3,30
"CHOCOLATE MILK WITH COCONUT MILK, VENTI",STARBUCKS,NATIONAL,450,17.00,69,5,250,,0,6,58
"CHOCOLATE MILK WITH NONFAT MILK, GRANDE",STARBUCKS,NATIONAL,310,2.00,53,18,190,,10,4,47
"CHOCOLATE MILK WITH NONFAT MILK, TALL",STARBUCKS,NATIONAL,240,2.00,41,14,150,,5,3,37
"CHOCOLATE MILK WITH NONFAT MILK, VENTI",STARBUCKS,NATIONAL,460,4.00,80,26,270,,15,6,71
"CHOCOLATE MILK WITH SOY MILK, GRANDE",STARBUCKS,NATIONAL,390,10.00,60,16,180,,0,6,48
"CHOCOLATE MILK WITH SOY MILK, TALL",STARBUCKS,NATIONAL,300,7.00,46,12,135,,0,4,38
"CHOCOLATE MILK WITH SOY MILK, VENTI",STARBUCKS,NATIONAL,570,14.00,89,22,250,,0,8,72
"CHOCOLATE MILK WITH WHOLE MILK, GRANDE",STARBUCKS,NATIONAL,430,17.00,53,17,200,,45,4,46
"CHOCOLATE MILK WITH WHOLE MILK, TALL",STARBUCKS,NATIONAL,330,13.00,41,13,150,,35,3,36
"CHOCOLATE MILK WITH WHOLE MILK, VENTI",STARBUCKS,NATIONAL,630,24.00,79,24,280,,65,6,70
"CHOCOLATE MILK, LARGE",PERKINS RESTAURANT AND BAKERY,NATIONAL,400,0.00,78,20,550,,0,0,70
"CHOCOLATE MILK, SMALL",PERKINS RESTAURANT AND BAKERY,NATIONAL,240,0.00,47,12,330,,0,0,42
CHOCOLATE MILKSHAKE,CHEESECAKE FACTORY,NATIONAL,1260,67.00,143,22,410,,220,2,123
"CHOCOLATE MILKSHAKE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,1280,59.00,164,21,460,,170,2,124
"CHOCOLATE MILKSHAKE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,830,38.00,108,13,290,,110,2,81
"CHOCOLATE MINT ICE CREAM, BEST VALUE",MARBLE SLAB CREAMERY,NATIONAL,800,45.00,89,12,480,,170,3,59
"CHOCOLATE MINT ICE CREAM, CHILD",MARBLE SLAB CREAMERY,NATIONAL,200,11.00,22,3,120,,45,1,15
"CHOCOLATE MINT ICE CREAM, PINT",MARBLE SLAB CREAMERY,NATIONAL,220,12.00,24,4,130,,45,1,16
"CHOCOLATE MINT ICE CREAM, QUART",MARBLE SLAB CREAMERY,NATIONAL,220,12.00,24,4,130,,45,1,16
"CHOCOLATE MINT ICE CREAM, REGULAR",MARBLE SLAB CREAMERY,NATIONAL,600,34.00,67,9,360,,130,2,45
"CHOCOLATE MINT ICE CREAM, SMALL",MARBLE SLAB CREAMERY,NATIONAL,400,23.00,44,6,240,,85,2,30
CHOCOLATE MINT LAYER BAR,NESTLE TOLLHOUSE CAFE,NATIONAL,480,29.00,54,4,160,,20,0,47
CHOCOLATE MINT LAYER BAR TS,NESTLE TOLLHOUSE CAFE,NATIONAL,540,31.00,67,5,190,,20,2,56
"CHOCOLATE MINT MILKSHAKE, HALF",CHEEBURGER CHEEBURGER,NATIONAL,380,15.00,54,8,100,,50,2,51
"CHOCOLATE MINT MILKSHAKE, HALF WITH MALT FLAVORING",CHEEBURGER CHEEBURGER,NATIONAL,500,18.00,74,12,210,,55,2,64
"CHOCOLATE MINT MILKSHAKE, REGULAR",CHEEBURGER CHEEBURGER,NATIONAL,670,28.00,91,14,180,,95,3,86
"CHOCOLATE MINT MILKSHAKE, REGULAR WITH MALT FLAVORING",CHEEBURGER CHEEBURGER,NATIONAL,910,33.00,131,22,410,,105,3,112
"CHOCOLATE MINT OREO MILKSHAKE, HALF",CHEEBURGER CHEEBURGER,NATIONAL,570,21.00,86,10,430,,50,3,63
"CHOCOLATE MINT OREO MILKSHAKE, HALF WITH MALT FLAVORING",CHEEBURGER CHEEBURGER,NATIONAL,690,24.00,106,14,550,,55,3,76
"CHOCOLATE MINT OREO MILKSHAKE, REGULAR",CHEEBURGER CHEEBURGER,NATIONAL,1050,39.00,155,19,850,,95,5,109
"CHOCOLATE MINT OREO MILKSHAKE, REGULAR WITH MALT FLAVORING",CHEEBURGER CHEEBURGER,NATIONAL,1290,45.00,195,27,1070,,105,5,136
"CHOCOLATE MINT, BEST VALUE",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,800,45.00,89,12,480,,170,3,59
"CHOCOLATE MINT, CHILD",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,200,11.00,22,3,120,,45,1,15
"CHOCOLATE MINT, PINT",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,220,12.00,24,4,130,,45,1,16
"CHOCOLATE MINT, QUART",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,220,12.00,24,4,130,,45,1,16
"CHOCOLATE MINT, REGULAR",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,600,34.00,67,9,360,,130,2,45
"CHOCOLATE MINT, SMALL",MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,400,23.00,44,6,240,,85,2,30
CHOCOLATE MINTED MARSHMALLOW CONCRETE,SHAKE SHACK,NATIONAL,430,24.00,53,7,150,,125,0,46
"CHOCOLATE MINTED MARSHMALLOW, DOUBLE CONCRETE",SHAKE SHACK,NATIONAL,860,48.00,105,15,300,,350,0,92
"CHOCOLATE MOUSSE - CHOCOLATE SOFT SERVE, 1 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,30,0.00,5,1,25,,0,0,4
"CHOCOLATE MOUSSE - CHOCOLATE SOFT SERVE, 10 OZ (CUSTOM BLEND)",TASTI D-LITE,NATIONAL,300,5.00,59,9,300,,20,1,44
"CHOCOLATE MOUSSE - CHOCOLATE SOFT SERVE, 10 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,280,5.00,55,9,270,,20,0,41
"CHOCOLATE MOUSSE - CHOCOLATE SOFT SERVE, 3 OZ (CUSTOM BLEND)",TASTI D-LITE,NATIONAL,90,1.50,17,3,90,,5,0,13
"CHOCOLATE MOUSSE - CHOCOLATE SOFT SERVE, 3 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,80,1.50,16,3,80,,5,0,12
"CHOCOLATE MOUSSE - CHOCOLATE SOFT SERVE, 5 OZ (CUSTOM BLEND)",TASTI D-LITE,NATIONAL,150,2.50,29,5,150,,10,0,22
"CHOCOLATE MOUSSE - CHOCOLATE SOFT SERVE, 5 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,140,2.50,27,4,135,,10,0,21
CHOCOLATE MOUSSE CHEESECAKE,CHEESECAKE FACTORY,NATIONAL,1220,94.00,85,13,480,,385,4,69
"CHOCOLATE MUDSLIDE ICE CREAM IN A DISH, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,680,28.00,98,9,370,,65,4,68
"CHOCOLATE MUDSLIDE ICE CREAM IN A DISH, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,510,21.00,73,7,280,,45,3,51
"CHOCOLATE MUDSLIDE ICE CREAM IN A DISH, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,340,14.00,49,4,180,,30,2,34
"CHOCOLATE MUDSLIDE ICE CREAM ON A CAKE CONE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,700,28.00,103,9,380,,65,4,68
"CHOCOLATE MUDSLIDE ICE CREAM ON A CAKE CONE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,530,21.00,78,7,290,,45,3,51
"CHOCOLATE MUDSLIDE ICE CREAM ON A CAKE CONE, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,360,14.00,54,5,190,,30,2,34
"CHOCOLATE MUDSLIDE ICE CREAM ON A SUGAR CONE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,730,29.00,110,9,390,,65,4,71
"CHOCOLATE MUDSLIDE ICE CREAM ON A SUGAR CONE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,560,21.00,85,7,300,,45,3,54
"CHOCOLATE MUDSLIDE ICE CREAM ON A SUGAR CONE, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,390,14.00,61,5,200,,30,2,37
"CHOCOLATE MUDSLIDE ICE CREAM ON A WAFFLE CONE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,810,31.00,121,11,370,,70,4,78
"CHOCOLATE MUDSLIDE ICE CREAM ON A WAFFLE CONE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,640,24.00,96,8,280,,55,3,61
"CHOCOLATE MUDSLIDE ICE CREAM ON A WAFFLE CONE, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,470,17.00,72,6,180,,40,2,44
"CHOCOLATE NO SUGAR ADDED ICE CREAM IN A DISH, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,370,0.00,78,14,300,,0,2,19
"CHOCOLATE NO SUGAR ADDED ICE CREAM IN A DISH, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,270,0.00,58,10,220,,0,1,14
