name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,corp_id 
"DIXIE CLUB, INCORPORATED",NONPROFIT,AR,2801 FAIR PARK BLVD,JONESBORO,72401,AR,2801 FAIR PARK BLVD.,JONESBORO,72401,100016112,4468
"KEMP LAND COMPANY, INC.",CORPORATION,AR,901 N UNIVERSITY AVE,LITTLE ROCK,72201,,,,,100029203,4478
"M. K. DISTRIBUTORS, INC.",CORPORATION,AR,"900 W. 46TH, ARBOR DELL #7",PINE BLUFF,72207,,,,,100032395,4483
"PELLERIN LAUNDRY MACHINERY SALES COMPANY, INC.",CORPORATION,AR,"#6 SOMERTON COURT, TOWNHOUSE #3",LITTLE ROCK,72209,,,,,100064596,4492
"KLEAN, INC.",CORPORATION,AR,9710 INTERSTATE 30,LITTLE ROCK,72209,,,,,100029628,4498
"COMMUNITY DEVELOPERS, INC.",CORPORATION,AR,"SMITH, COHEN AND HORAN,1206 GARRISON AVENUE",FORT SMITHFORT SMITH,72901,,,,,100012623,4499
LEGACY BAPTIST CHURCH OF NORTHWEST ARKANSAS,NONPROFIT,AR,5 KERI PLACE,BELLA VISTA,72715,AR,8 PANBURY LANE,BELLA VISTA,72715,100026487,4505
"BOVINE FARM, INC.",CORPORATION,AR,20 SAINT ANDREWS COVE,STUTTGART,72160,,,,,100007671,4506
RAZORBACK CONCRETE COMPANY,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100042962,4509
"J-L & M INVESTMENTS, INC.",CORPORATION,AR,500 W. MAIN,RUSSELLVILLE,72801,,,,,100027371,4526
"EASTERN TANK SERVICE, INC.",CORPORATION,AR,5119 WHEELER AVENUE,FORT SMITH,72901,,,,,100017202,4548
"G.C. EVANS SALES AND MANUFACTURING COMPANY, INC.",CORPORATION,AR,14000 DINEEN DRIVE,LITTLE ROCK,72206,,,,,100018204,4551
"CEDARCREST MEMORIAL GARDENS, INC.",CORPORATION,AR,1405 S. GRANDVIEW DR,DEWITT,72042,,,,,100010493,4567
"LEMAN INVESTMENT CO., INC.",CORPORATION,AR,209 CRAIGWOOD CR.,RUSSELLVILLE,72801,AR,PO BOX 10,RUSSELLVILLE,72811,100030897,4573
"MEDISAV HOMECARE PHARMACIES, INC.",CORPORATION,AR,621 EAST MAIN STREET,CHARLESTON,72933,AR,PO BOX 8,CHARLESTON,72933,100030589,4574
WICKER MACHINE CO.,CORPORATION,AR,1400 E. AVE NORTH,"HOLLANDALE, MS",38748,,,,,100055255,4584
LEVI DOUTHITT POST NO. 1674 VETERANS OF FOREIGN WARS OF THE UNITED STATES,NONPROFIT,AR,830 S LINCOLN ST,SILOAM SPRINGS,72761,AR,700 HIGHLAND CT,SILOAM SPRINGS,72761,100030987,4585
"PASCALE INDUSTRIES, INC.",CORPORATION,AR,1301 RIDGWAY ROAD SUITE C,PINE BLUFF,71603,,,,,100036574,4600
"MALVERN WOOD PRODUCTS, INC.",CORPORATION,AR,ROUTE 7,MAGNET COVE,72104,AR,P.O. BOX 265,MALVERN,72104,100032772,4611
"MECHANISMS, INC.",CORPORATION,AR,300 E ADAMS,HAMBURG,71646,,,,,100034096,4612
"COMMERCIAL LUMBER SALES, INC.",CORPORATION,AR,102 OAKLEY DRIVE,NORTH LITTLE ROCK,72114,,,,,100012525,4616
ARKANSAS FORESTRY ASSOCIATION,NONPROFIT,AR,1213 WEST 4TH STREET,LITTLE ROCK,72201,AR,1213 WEST 4TH STREET,LITTLE ROCK,72201,100003089,4618
DELTA DELTA OF ALPHA DELTA PI HOUSE CORPORATION,NONPROFIT,AR,202 W. ILA ST,FAYETTEVILLE,72701,AR,519 OAKLAND,FAYETTEVILLE,72701,100015441,4621
"KIWANIS CLUB OF SEARCY, ARKANSAS",NONPROFIT,AR,405 N. SPRING STREET,SEARCY,72143,AR,9 CATHY,SEARCY,72143,100029609,4622
"THE EASY K FOUNDATION, INC.",NONPROFIT,AR,2307 EASY K RD,SAGE,72573,FL,275 INDIES WAY #706,NAPLES,34110,100017216,4626
PI KAPPA ALPHA HOUSE CORPORATION,NONPROFIT,AR,"1600 ALDERSGATE,STE 300",LITTLE ROCK,72205,AR,1600 ALDERSGATE,LITTLE ROCK,72205,100040413,4628
"WOOD-LAWN, INC.",NONPROFIT,AR,2800 NEELEY STREET,BATESVILLE,72501,AR,2800 NEELEY STREET,BATESVILLE,72501,100055919,4634
"H. R. WOOD & SON, INC.",CORPORATION,AR,408 CHOCTAW AVE.,GRADY,71644,,,,,100055898,4647
MOUNT VERNON CEMETERY ASSOCIATION,NONPROFIT,AR,322 N IZARD,FORREST CITY,72335,AR,322 N IZARD,FORREST CITY,72335,100035909,4657
"MARIANNA COUNTRY CLUB, INCORPORATED",NONPROFIT,AR,18 W MAIN ST,MARIANNA,72360,AR,1 CALDWELL DR,MARIANNA,72360,100032955,4665
"PRESBYTERIAN VILLAGE, INC.",NONPROFIT,AR,510 N. BROOKSIDE DRIVE,LITTLE ROCK,72205,AR,510 BROOKSIDE DRIVE,LITTLE ROCK,72205,100041514,4666
"MCCOY-TYGART'S DRUGS, INC.",CORPORATION,AR,821 NORTH ROCK STREET,SHERIDAN,72150,,,,,100033695,4668
"HINSON & CO., INC.",CORPORATION,AR,BX 370,ROGERS,72757,,,,,100025029,4670
"BENTON HARDWOOD, INC.",CORPORATION,AR,1600 LOCKWOOD DR,CORNING,72422,,,,,100006417,4674
"THE SISTERS OF OUR LADY OF CHARITY AND REFUGE, (GOOD SHEPHERD)",NONPROFIT,AR,1125 MALVERN AVE.,HOT SPRINGS,71901,AR,1125 MALVERN AVE.,HOT SPRINGS,71901,100046981,4682
"LEVINSON CLEANERS, INC.",CORPORATION,AR,5420 WEST MARKHAM,LITTLE ROCK,72205,,,,,100030993,4693
NAIFA ARKANSAS,NONPROFIT,AR,6 CHARDONNAY COVE,MAYFLOWER,72106,IA,"600 STATE ST, STE A",CEDAR FALLS,50613,100003773,4707
"SCURLOCK INDUSTRIES OF JONESBORO, INC.",CORPORATION,AR,800 WEST JOHNSON,JONESBORO,72403,,,,,100028616,4712
AMERICAN COUNCIL OF ENGINEERING COMPANIES OF ARKANSAS,NONPROFIT,AR,153 OLD 216 SPUR,PERRYVILLE,72126,AR,PO BOX 24902,LITTLE ROCK,72221,100001721,4716
MOUNTAIRE CORPORATION,CORPORATION,AR,1901 NAPA VALLEY DR,LITTLE ROCK,72212,,,,,100036015,4717
BRAY SHEET METAL COMPANY,CORPORATION,AR,1508 SCOTT ST.,LITTLE ROCK,72202,,,,,100007967,4720
STEFANO'S,NONPROFIT,AR,2107 N. 2ND STREET,CABOT,72023,AR,2107 N 2ND STREET,CABOT,72023,100009451,4725
"G & H TIRE CO., INC.",CORPORATION,AR,"1805 S. PLEASANT ST., BUILDING A,SPRINGDALE, AR 72764","BUILDING A, SPRINGDALE",72764,,,,,100020995,4737
THE NEY FOUNDATION,NONPROFIT,AR,120 E FOURTH STREET,LITTLE ROCK,72201,,,,,100037082,4738
"HOPE COMMUNITY T.V., INC.",CORPORATION,AR,"400 W. CAPITOL AVE., SUITE 2910",LITTLE ROCK,72201,,,,,100025541,4745
MCDONALD'S CORPORATION,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100063121,4746
RICELAND MACHINE AND SUPPLY CORPORATION,CORPORATION,AR,1502 SOUTH LOWE,STUTTGART,72160,,,,,100043732,4761
"SOUTHEAST ARKANSAS INVESTORS, INC.",CORPORATION,AR,703 BEECH ST.,HELENA,72342,,,,,100047777,4764
"DREAMLINE MANUFACTURING, INC.",CORPORATION,AR,1514 SOUTH 2ND STREET,CABOT,72023,,,,,100016560,4772
"BELLE POINT BEVERAGES, INC.",CORPORATION,AR,115 NORTH 2ND,FORT SMITH,72903,AR,PO BOX 517,FORT SMITH,72905,100006244,4784
"THE SOUTHERN, INC.",NONPROFIT,AR,21 RIO GRANDE FOREST DR,LITTLE ROCK,72212,AR,21 RIO GRANDE FOREST DR,LITTLE ROCK,72212,100048042,4792
"TOWN AND COUNTRY SUPERMARKET OF HARDY, INC.",CORPORATION,AR,"201 SCHOOL ST.,P O BOX 88",HARDY,72542,,,,,100051503,4803
"ARKANSAS ALUMNI CHAPTER OF ALPHA GAMMA RHO FRATERNITY, INC.",NONPROFIT,AR,4607 N. ROCKLEDGE DR.,SPRINGDALE,72764,AR,P.O. BOX 363,CAVE SPRINGS,72718,100001529,4820
"TRI-STATE ELECTRIC OF JONESBORO, INC.",CORPORATION,AR,401 VICTORIA LANE,MARION,72364,,,,,100051834,4822
"SELLMEYER BROS., INC.",CORPORATION,AR,889 SECOND STREET,KNOBEL,72435,AR,P O BOX 129,KNOBEL,72435,100046085,4832
"AMERICAN HONDA MOTOR CO., INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100057026,4837
"H. G. GRAHAM FARMS, INC.",CORPORATION,AR,18524 HIGHWAY 37 NORTH,TUCKERMAN,72473,,,,,100022317,4843
"SERVCO, INC.",CORPORATION,AR,1712 N. FALLS BLVD,WYNNE,72396,,,,,100046158,4844
"PORTLAND GIN & WAREHOUSE, INC.",CORPORATION,AR,716 HWY 165 NORTH,PORTLAND,71663,,,,,100041307,4852
"K-Y TIMBER CO., INC.",CORPORATION,AR,800 EASY ST,LITTLE ROCK,72223,,,,,100028929,4855
"HUGHEY AUTO PARTS, INC.",CORPORATION,AR,1910 S CHURCH ST,JONESBORO,72401,,,,,100026135,4875
"FARM SERVICE, INCORPORATED",COOP,AR,1050 SW FRONT STREET,WALNUT RIDGE,72476,AR,P.O. BOX 595,WALNUT RIDGE,72476,100071901,4882
"J & G FARM, INC.",CORPORATION,AR,6 GLASGOW CT,LITTLE ROCK,72211,,,,,100027173,4884
"FARMERS PROTECTIVE AGENCY, INC.",CORPORATION,AR,119 W. 4TH ST.,STUTTGART,72160,,,,,100018806,4887
"THE EAGLE PUBLISHING COMPANY, INC.",CORPORATION,AR,200 W. CYPRESS ST.,WARREN,71671,,,,,100017025,4888
"NORTHCENTRAL ARKANSAS DEVELOPMENT COUNCIL (NADC), INC.",NONPROFIT,AR,550 S NINTH ST.,BATESVILLE,72501,AR,550 S. NINTH STREET,BATESVILLE,72501,100037514,4894
"MODERN PARTS, INC.",CORPORATION,AR,2714 UNION RD,HARRISON,72601,,,,,100035369,4897
IDEAL CHEMICAL & SUPPLY COMPANY,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100061804,4902
"LUMSDEN FARMS, INC.",CORPORATION,AR,718 HIGHWAY 343,DEWITT,72042,,,,,100032106,4922
"SMITH FARM LANDS INC., OF CARLISLE",CORPORATION,AR,BOX 43,CARLISLE,72043,,,,,100047196,4923
"ELIZABETH MCMILLAN JORDAN, INC.",CORPORATION,AR,5012 S. KATILLUS RD.,LITTLE ROCK,72223,AR,5012 SOUTH KATILLUS RD,LITTLE ROCK,72223,100028689,4924
"ARKANSAS AUDUBON SOCIETY, INC.",NONPROFIT,AR,472 ROCK CREEK ROAD,HOT SPRINGS,71913,AR,PO BOX 2426,HOT SPRINGS,71914,100002620,4927
"PINE BLUFF JEFFERSON COUNTY ECONOMIC OPPORTUNITIES COMMISSION, INC.",NONPROFIT,AR,7454 GOODFELLOW RD.,STAR CITY,71667,AR,PO BOX 506,RISON,71663,100040590,4935
BLACK RIVER AREA DEVELOPMENT CORPORATION,NONPROFIT,AR,1403 HOSPITAL DRIVE,POCAHONTAS,72455,AR,1403 HOSPITAL DRIVE,POCAHONTAS,72455,100007047,4943
"BROKEN ARROW, INC.",CORPORATION,AR,20006 HWY 289 N,MAMMOTH SPRING,72554,,,,,100008196,4944
INDIAN HILLS COMMUNITY CLUB,NONPROFIT,AR,6200 BLACKHAWK,NORTH LITTLE ROCK,72116,,,,,100026627,4948
WALTER O. CALDWELL FOUNDATION,NONPROFIT,AR,4816 SWIFT BEND,FORT SMITH,72916,AR,4816 SWIFT BEND,FORT SMITH,72916,100009508,4958
UNITARIAN UNIVERSALIST CHURCH OF LITTLE ROCK,NONPROFIT,AR,4102 N. RUDY ROAD,VAN BUREN,72956,AR,1818 RESERVOIR RD.,LITTLE ROCK,72227,100052649,4960
RANDOLPH COUNTY HISTORICAL CORPORATION,NONPROFIT,AR,6595 ENGLEBERG RD,POCAHONTAS,72455,AR,2108 INDUSTRIAL DRIVE,POCAHONTAS,72455,100042792,4967
"WEINER FERTILIZER COMPANY, INCORPORATED",CORPORATION,AR,522 DUDLEY ST.,WEINER,72479,,,,,100054484,4968
"CENTER FOR ARKANSAS LEGAL SERVICES, INC.",NONPROFIT,AR,1300 W. 6TH ST.,LITTLE ROCK,72201,AR,1300 W. 6TH ST.,LITTLE ROCK,72201,100010650,4970
"ANGE TOOLING & ENGINEERING CO., INC.",CORPORATION,AR,5010 OLD GREENWOOD STREET,FORT SMITH,72903,,,,,100002079,4972
BELLA VISTA VILLAGE PROPERTY OWNERS ASSOCIATION,NONPROFIT,AR,98 CLUBHOUSE DRIVE,BELLA VISTA,72715,AR,98 CLUBHOUSE DR,BELLA VISTA,72715,100006238,5000
COMMUNITY ACTION PROGRAM FOR CENTRAL ARKANSAS,NONPROFIT,AR,"707 ROBINS STREET,SUITE 118",CONWAY,72034,AR,"707 ROBINS STREET, SUITE 118",CONWAY,72034,100012588,5003
"BOB MALONEY COLLISION CENTER, INC.",CORPORATION,AR,1106 W. POPLAR,ROGERS,72756,,,,,100032740,5005
ELNA M. SMITH FOUNDATION,NONPROFIT,AR,907 S. MAIN ST,BERRYVILLE,72616,AR,935 PASSION PLAY ROAD,EUREKA SPRINGS,72632,100047263,5010
"ANSWERFONE, INC.",CORPORATION,AR,610 ROCK ST.,LITTLE ROCK,72201,,,,,100002124,5014
CYPRESS CREEK COUNTRY CLUB,NONPROFIT,AR,222 LOCUST STREET,AUGUSTA,72006,AR,222 LOCUST STREET,AUGUSTA,72006,100014488,5018
MIDWEST LIME COMPANY,CORPORATION,AR,50 MIDWEST LANE,BATESVILLE,72501,AR,50 MIDWEST LANE,BATESVILLE,72501,100034878,5021
"ADAMS PEST CONTROL OF LITTLE ROCK, INC.",CORPORATION,AR,12324 STAGECOACH RD,LITTLE ROCK,72210,,,,,100000819,5024
STUTTGART MEMORIAL HOSPITAL FOUNDATION,NONPROFIT,AR,1703 NORTH BUERKLE STREET,STUTTGART,72160,AR,1703 NORTH BUERKLE STREET,STUTTGART,72160,100049490,5044
"YOUTH BRIDGE, INC.",NONPROFIT,AR,"124 WEST CAPITOL AVENUE,SUITE 1900",LITTLE ROCKLITTLE ROCK,72201,MO,2885 W BATTLEFIELD RD,SPRINGFIELD,65807,100056502,5047
"ESSEX FUNERAL HOME, INC.",CORPORATION,AR,423 W. 2ND,DEWITT,72042,,,,,100018061,5048
"THE GOOD EARTH GARDEN CENTER & NURSERIES, INCORPORATED",CORPORATION,AR,15601 HIGHWAY 10,LITTLE ROCK,72223,,,,,100022087,5049
RESTORATION LIFE CHURCH,NONPROFIT,AR,166 PINE ST,MARION,72364,AR,166 PINE ST,MARION,72364,100032987,5052
"MISSISSIPPI COUNTY, ARKANSAS, ECONOMIC OPPORTUNITY COMMISSION, INC.",NONPROFIT,AR,1400 NORTH DIVISION,BLYTHEVILLE,72315,AR,1400 NORTH DIVISION STREET,BLYTHEVILLE,72315,100035219,5065
CENTRAL ARKANSAS DEVELOPMENT COUNCIL,NONPROFIT,AR,321 EDISON AVENUE,BENTON,72015,AR,P.O. BOX 580,BENTON,72018,100010617,5079
ARKANSAS READY MIXED CONCRETE ASSOCIATION,NONPROFIT,AR,"3520 W. 69TH ST.,SUITE 303",LITTLE ROCK,72209,AR,"3520 WEST 69TH ST., SUITE 303",LITTLE ROCK,72209,100003589,5124
"GREENE COUNTY COMMUNITY FUND, INC.",NONPROFIT,AR,471 GREENE 643 ROAD,PARAGOULD,72450,AR,120 N. 2ND ST.,PARAGOULD,72450,100052811,5133
LITTLE ROCK FIRE DEPARTMENT HEALTH FUND INCORPORATED,NONPROFIT,AR,210 S GAINES STREET,LITTLE ROCK,72201,AR,210 S GAINES ST,LITTLE ROCK,72201,100031488,5139
HENRY BROWN REALTY CO.,CORPORATION,AR,115 S. MAIN ST,BENTON,72015,AR,115 S. MAIN ST,BENTON,72015,100008342,5141
"MCCROSKEY ENTERPRISES, INC.",CORPORATION,AR,301 N RND ST.,MCGEHEE,71654,,,,,100033717,5147
"CARNATHAN, INC.",CORPORATION,AR,3400 PH ROAD 352,ONEIDA,72369,,,,,100010053,5148
"DELTA DRUGS, INC.",CORPORATION,AR,257 SOUTH HIGHWAY 18,MANILA,72442,,,,,100015448,5151
"ATCO, INC.",CORPORATION,AR,110 S BEECH SUITE 1,PINE BLUFF,71601,,,,,100004472,5163
"FARM SERVICES, INC.",COOP,AR,10720 KANIS ROAD,LITTLE ROCK,72211,AR,P.O. BOX 31,LITTLE ROCK,72203,100018743,5168
"WYNNE APOTHECARY, INC.",CORPORATION,AR,411 S. FALLS BLVD,WYNNE,72396,,,,,100056253,5170
"REINHART FARMS, INC.",CORPORATION,AR,510 S. MAIN,MONTICELLO,71655,,,,,100043428,5171
ARKANSAS GREEN INDUSTRY ASSOCIATION,NONPROFIT,AR,9 SHACKLEFORD PLAZA,LITTLE ROCK,72211,AR,PO BOX 21715,LITTLE ROCK,72221,100003429,5180
LITTLE ROCK CRATE & BASKET CO.,CORPORATION,AR,61 SWANN LANE,GREENBRIER,72058,AR,61 SWANN LANE,GREENBRIER,72058,100031465,5188
"ANDREWS, INC.",CORPORATION,AR,1 TREASURE HILL ROAD,LITTLE ROCK,72205,,,,,100002063,5192
"SUPERIOR TERMITE & PEST CONTROL, INC.",CORPORATION,AR,6225 E. HWY 18,JONESBORO,72401,,,,,100049865,5200
"FAYETTEVILLE CREATIVE SCHOOLS, INC.",NONPROFIT,AR,57 COLT SQUARE,FAYETTEVILLE,72703,AR,57 COLT SQUARE,FAYETTEVILLE,72703,100018965,5213
ROSELAWN MEMORIAL PARK ASSOCIATION,NONPROFIT,AR,ONE RIVERFRONT PLACE,NORTH LITTLE ROCK,72114,AR,2801 ASHER AVE,LITTLE ROCK,72204,100044682,5222
ST. PAUL'S EVANGELICAL LUTHERAN CHURCH,NONPROFIT,AR,315 HWY 165 B,GILLETT,72055,AR,PO BOX 419,GILLETT,72055,100048758,5224
"MCDONALD FARMS, INC.",CORPORATION,AR,#12 WOLFE DRIVE,MCGEHEE,71654,,,,,100033752,5225
COMMERCIAL NATIONAL CORPORATION,CORPORATION,AR,224 EAST 4TH STREET,TEXARKANA,71854,,,,,100012532,5235
"HAMBUCHEN HOME FURNISHING, INC.",CORPORATION,AR,HARKRIDER & SECOND STREET,CONWAY,72032,AR,HARKRIDER & SECOND STREET,CONWAY,72032,100070732,5260
BASLER ELECTRIC COMPANY,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100057664,5269
WARREN CEMETERY ASSOCIATION,NONPROFIT,AR,"FRAZER'S FUNERAL HOME,305 S MAIN ST",WARREN,71671,AR,P O BOX 751,WARREN,71671,100054140,5275
"ZODIAC CLUB, INC.",NONPROFIT,AR,96 POWHATAN DRIVE,CHEROKEE VILLAGE,72529,AR,96 POWHATAN DRIVE,CHEROKEE VILLAGE,72529,100056568,5287
"SOUTHWEST CHURCH OF CHRIST OF JONESBORO, ARKANSAS, INCORPORATED",NONPROFIT,AR,1601 JAMES,JONESBORO,72401,AR,1601 JAMES STREET,JONESBORRO,0,100048169,5293
"BOOT SCOOTERS, INC.",NONPROFIT,AR,"4330 CENTRAL AVE,SUITE A",HOT SPRINGS NATIONAL PARK,71913,AR,4330 CENTRAL AVE,HOT SPRINGS NATIONAL PARK,71913,100028447,5296
GENESCO INC.,CORPORATION,AR,300 S. SPRING ST.,LITTLE ROCK,72201,TN,"1415 MURFREESBORO ROAD, SUITE 240",NASHVILLE,37217,100060898,5302
PRICE LUMBER COMPANY,CORPORATION,AR,218 MIDWAY ROUTE,MONTICELLO,71655,,,,,100041597,5311
"AMERICAN FUNERAL SERVICE, INC.",CORPORATION,AR,1500 W. MAIN,JACKSONVILLE,72076,AR,P.O. BOX 823,JACKSONVILLE,72078,100001783,5313
"HENKELS & MCCOY, INC.",CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100061469,5317
ARKANSAS BROADCASTERS ASSOCIATION,NONPROFIT,AR,"2024 ARKANSAS VALLEY DRIVE, SUITE 403",LITTLE ROCK,72212,AR,2024 ARKANSAS VALLEY DRIVE STE 403,LITTLE ROCK,72212,100002702,5320
"65TH CENTER, INC.",CORPORATION,AR,1450 TOWER BLDG,LITTLE ROCK,72205,AR,806 GILLETTE DR,LITTLE ROCK,72210,100000154,5321
"COMCAST OF ILLINOIS/INDIANA/MICHIGAN, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100017090,5333
"TOP OF THE ROCK CHAPTER, SWEET ADELINES INTERNATIONAL CORPORATION",NONPROFIT,AR,"375 MONROE ST,APT 212",CONWAY,72032,AR,POST OFFICE BOX 425,LITTLE ROCK,72203,100051405,5334
PARAGOULD COUNTRY CLUB,NONPROFIT,AR,1001 W COURT ST,PARAGOULD,72450,AR,3300 PRUETTS CHAPEL RD,PARAGOULD,72450,100039418,5336
"ELMDALE BAPTIST CHURCH OF SPRINGDALE, ARKANSAS",NONPROFIT,AR,2706 SOUTH DIVIDEND DRIVE,SPRINGDALE,72762,AR,1700 WEST HUNTSVILLE AVE,SPRINGDALE,72762,100017680,5338
"THE THOMAS INSURANCE AGENCY OF BENTON, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,AR,114 E. CONWAY,BENTON,72015,100050924,5348
"PRAIRIE BROADCASTING COMPANY, INC.",CORPORATION,AR,508 S. MONROE,DEWITT,72042,,,,,100041407,5362
"REEVES LAND & TIMBER CO., INC.",CORPORATION,AR,1105 LAWTON CIRCLE,MAGNOLIA,71753,,,,,100043370,5366
"CROSS STREET SERVICE, INC.",CORPORATION,AR,3809 ROUNDTOP DRIVE,NORTH LITTLE ROCK,72117,,,,,100014089,5371
"JOHNSTON FARMS, INC.",CORPORATION,AR,"3501 OAKWOOD ROAD, #4",LITTLE ROCK,72202,,,,,100028423,5375
WADE ADJUSTMENT COMPANY (R),CORPORATION,AR,1515 JOSEPHINE,CONWAY,72032,,"LITTLE ROCK, AR",X,,100053761,5382
"RAY CAMP, INC.",CORPORATION,AR,31 RAY CAMP ROAD,RUSSELLVILLE,72802,,,,,100009683,5388
"CRAWFORD - SEBASTIAN COMMUNITY DEVELOPMENT COUNCIL, INC.",NONPROFIT,AR,1617 S ZERO,FORT SMITH,72901,AR,1617 S. ZERO,FORT SMITH,72901,100013794,5398
KEELING COMPANY,CORPORATION,AR,4227 EAST 43RD,NORTH LITTLE ROCK,72117,,,,,100029098,5399
BAPTIST HEALTH,NONPROFIT,AR,"MED TOWERS I, SUITE 670,9601 BAPTIST HEALTH DRIVE",LITTLE ROCK,72205,AR,9601 BAPTIST HEALTH DRIVE,LITTLE ROCK,72205,100005483,5400
"HOLLAND WELDING AND IRON WORKS, INC.",CORPORATION,AR,577 N. SEBASTIAN,WEST HELENA,72390,,,,,100025249,5405
"ECONOMIC OPPORTUNITY AGENCY OF WASHINGTON COUNTY, INC.",NONPROFIT,AR,2058 WILLOW RIDGE AVENUE,SPRINGDALE,72764,AR,"614 E. EMMA AVENUE, SUITE M401",SPRINGDALE,72764,100017278,5406
"GINGLES DEPARTMENT STORES, INC.",CORPORATION,AR,145 W. SOUTH ST,BENTON,72015,AR,145 W SOUTH ST.,BENTON,72015,100021783,5407
"ABILITIES UNLIMITED INC. OF MAGNOLIA, ARKANSAS",NONPROFIT,AR,2000 SOUTH WASHINGTON,MAGNOLIA,71753,AR,P.O. BOX 218,MAGNOLIA,71754,100000565,5410
"HILLCREST CAMSHAFT SERVICE, INC.",CORPORATION,AR,5502 WEST 65TH STREET,LITTLE ROCK,72209,AR,5502 WEST 65TH STREET,LITTLE ROCK,72209,100024957,5414
LEBAN DEVELOPMENT COMPANY,CORPORATION,AR,315 E. BROADWAY,WEST MEMPHIS,72301,,,,,100030759,5416
"OZARK FLOOR COMPANY, INC.",CORPORATION,AR,928 N COLLEGE,FAYETTEVILLE,72701,AR,928 N COLLEGE,FAYETTEVILLE,72701,100038880,5426
"NORTH LITTLE ROCK MEDICAL PROPERTIES, INC.",CORPORATION,AR,819 N. PINE ST.,LITTLE ROCK,72205,AR,819 N PINE ST,LITTLE ROCK,72205,100037439,5428
"SUGAR HILL FARM, INC.",CORPORATION,AR,111 CENTER ST. SUITE 1900,LITTLE ROCK,72201,AR,"5400 ROGERS AVE, SUITE 200",FORT SMITH,72903,100049543,5430
PRESCOTT VIDEO INC.,CORPORATION,AR,"400 W. CAPITOL AVE., SUITE 2910",LITTLE ROCK,72201,,,,,100041538,5438
"BULL SPRIG, INC.",CORPORATION,AR,"401 W. CAPITOL,SUITE 501",LITTLE ROCK,72201,AR,"401 W. CAPITOL, SUITE 501",LITTLE ROCK,72201,100008703,5440
WELCH MOTOR COMPANY,CORPORATION,AR,2505 OLIVE ST.,PINE BLUFF,71601,,,,,100054506,5445
"STARBUCK FARMS, INC.",CORPORATION,AR,49 EDGEHILL ROAD,LITTLE ROCK,72207,,,,,100048920,5449
"PIKE FARMS, INC.",CORPORATION,AR,"#5 CHAPARRAL,LITTLE ROCK, AR 72212","CHAPARRAL, LITTLE ROCK",72212,,,,,100088811,5450
"SIMMONS FARMS, INC.",CORPORATION,AR,122 E. 5TH,DEWITT,72042,,,,,100046859,5453
"65 BYPASS LIQUOR, INC.",CORPORATION,AR,328 HWY 65 S,HARRISON,72601,AR,328 HWY 65 S,HARRISON,72601,100038497,5459
EATON CORPORATION,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100059939,5460
"HYTROL CONVEYOR COMPANY, INC.",CORPORATION,AR,310 EAST STREET SUITE A,JONESBORO,72401,,"NO. 1 HYTROL ST., JONESBORO, AR,X, AR","JONESBORO, AR, X",,100061783,5466
"LOYD'S ELECTRIC SUPPLY, INCORPORATED",CORPORATION,AR,128 INDUSTRIAL PARK ROAD,HARRISON,72601,,,,,100062786,5468
"HOLDEN-CONNER FARMS, INC.",CORPORATION,AR,2301 MCLAIN,NEWPORT,72112,,,,,100025201,5474
"OFFICEMAX, INCORPORATED",CORPORATION,AR,"124 WEST CAPITOL AVENUE,SUITE 1900",LITTLE ROCK,72201,,,,,100057960,5476
C & S CONSTRUCTION COMPANY,CORPORATION,AR,16050 SR 124,RUSSELLVILLE,72802,,,,,100009168,5483
"DOGWOOD COMMUNITY WATER ASSOCIATION, INC.",NONPROFIT,AR,1500 KARI LANE,BLYTHEVILLE,72315,AR,1500 KARI LANE,BLYTHEVILLE,72315,100016237,5484
M. L. JAMES CONSTRUCTION CO.,CORPORATION,AR,26 SUGAR RIDGE LANE,TEXARKANA,71854,,,,,100062089,5485
"LACY ENTERPRISES, INC.",CORPORATION,AR,6409 WINDY HILL DRIVE,TEXARKANA,71854,,,,,100062470,5487
"VIC INVESTMENTS, INC.",CORPORATION,AR,367 N. DURANGO PL,FAYETTEVILLE,72704,,,,,100053333,5492
"MERRELL ASSOCIATES, INC.",CORPORATION,AR,403 CLEVELAND,FORREST CITY,72335,,,,,100034378,5494
