SVCCD,Description,CPT,Gross Charge,As of Date,DISCOUNTED CASH PRICE INPATIENT,DISCOUNTED CASH PRICE OUTPATIENT,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,BCBSAL PPO - All Plans,UHC PPO - All Plans ,Aetna PPO - All Plans ,Cigna PPO - All Plans ,Humana PPO - All Plans ,COMM Viva Health PPO - All Plans ,UHC MA - All Plans ,Humana MA - All Plans ,BCBSAL MA - All Plans ,Healthspring MA - All Plans ,Aetna/Coventry MA - All Plans ,Viva Health MA - All Plans ,Multiplan - All Plans 
1410066,PMKR DUAL RATE-RS L2,C1785,22760.74,2/13/2023,6828.222,4096.9332,1570.49106,17298.1624,1729.81624,7374.47976,17298.1624,5576.3813,7260.67606,10242.333,1661.53402,1570.49106,1684.29476,1684.29476,1820.8592,1752.57698,5917.7924
1314697,HEP B SURF AB,86706,535.88,2/13/2023,160.764,96.4584,36.97572,407.2688,40.72688,173.62512,407.2688,131.2906,170.94572,241.146,39.11924,36.97572,39.65512,39.65512,42.8704,41.26276,139.3288
1217741,HYDROCORT 25MG SUPP,,28.73,2/13/2023,8.619,5.1714,1.98237,21.8348,2.18348,9.30852,21.8348,7.03885,9.16487,12.9285,2.09729,1.98237,2.12602,2.12602,2.2984,2.21221,7.4698
1719020,CO2-MEMBANE DIFF CAP,94729,884.04,2/13/2023,265.212,159.1272,60.99876,671.8704,67.18704,286.42896,671.8704,216.5898,282.00876,397.818,64.53492,60.99876,65.41896,65.41896,70.7232,68.07108,229.8504
7210344,GLUCOSE 40% GEL 38GM,,23.14,2/13/2023,6.942,4.1652,1.59666,17.5864,1.75864,7.49736,17.5864,5.6693,7.38166,10.413,1.68922,1.59666,1.71236,1.71236,1.8512,1.78178,6.0164
1670170,CT-MAXILLOFACIAL WO,70486,3836.61,2/13/2023,1150.983,690.5898,264.72609,2915.8236,291.58236,1243.06164,2915.8236,939.96945,1223.87859,1726.4745,280.07253,264.72609,283.90914,283.90914,306.9288,295.41897,997.5186
1070070,"P-REPAIR LEAD, DUAL",SURG,12789.74,2/13/2023,3836.922,2302.1532,882.49206,9720.2024,972.02024,4143.87576,9720.2024,3133.4863,4079.92706,5755.383,933.65102,882.49206,946.44076,946.44076,1023.1792,984.80998,3325.3324
1314575,PHOSPHOLIPID AB,86148,801.81,2/13/2023,240.543,144.3258,55.32489,609.3756,60.93756,259.78644,609.3756,196.44345,255.77739,360.8145,58.53213,55.32489,59.33394,59.33394,64.1448,61.73937,208.4706
1214405,ARGATROBAN 1MG NESRD,J0883,46.86,2/13/2023,14.058,8.4348,3.23334,35.6136,3.56136,15.18264,35.6136,11.4807,14.94834,21.087,3.42078,3.23334,3.46764,3.46764,3.7488,3.60822,12.1836
1321099,ANALYSIS NERVE,88356,1806.48,2/13/2023,541.944,325.1664,124.64712,1372.9248,137.29248,585.29952,1372.9248,442.5876,576.26712,812.916,131.87304,124.64712,133.67952,133.67952,144.5184,139.09896,469.6848
1630008,CT-ABD PELVIS W,74177,4366.76,2/13/2023,1310.028,786.0168,301.30644,3318.7376,331.87376,1414.83024,3318.7376,1069.8562,1392.99644,1965.042,318.77348,301.30644,323.14024,323.14024,349.3408,336.24052,1135.3576
1314888,"SMEAR,GRAM STAIN",87205,212.97,2/13/2023,63.891,38.3346,14.69493,161.8572,16.18572,69.00228,161.8572,52.17765,67.93743,95.8365,15.54681,14.69493,15.75978,15.75978,17.0376,16.39869,55.3722
1138501,LABOR EPIDURAL,,4500,2/13/2023,1350,810,310.5,3420,342,1458,3420,1102.5,1435.5,2025,328.5,310.5,333,333,360,346.5,1170
1641062,MR-THOR SPINE WWO,72157,5605.65,2/13/2023,1681.695,1009.017,386.78985,4260.294,426.0294,1816.2306,4260.294,1373.38425,1788.20235,2522.5425,409.21245,386.78985,414.8181,414.8181,448.452,431.63505,1457.469
1217181,VENLAFAXI 37.5MG TAB,,2.55,2/13/2023,0.765,0.459,0.17595,1.938,0.1938,0.8262,1.938,0.62475,0.81345,1.1475,0.18615,0.17595,0.1887,0.1887,0.204,0.19635,0.663
284011,OBOR PACU L1 EA ADMN,,24.56,2/13/2023,7.368,4.4208,1.69464,18.6656,1.86656,7.95744,18.6656,6.0172,7.83464,11.052,1.79288,1.69464,1.81744,1.81744,1.9648,1.89112,6.3856
1317100,VKORC1 GENE ANALY CV,81355,3564.47,2/13/2023,1069.341,641.6046,245.94843,2708.9972,270.89972,1154.88828,2708.9972,873.29515,1137.06593,1604.0115,260.20631,245.94843,263.77078,263.77078,285.1576,274.46419,926.7622
7210273,DEXMEDETOM 200MCG/2M,,147.33,2/13/2023,44.199,26.5194,10.16577,111.9708,11.19708,47.73492,111.9708,36.09585,46.99827,66.2985,10.75509,10.16577,10.90242,10.90242,11.7864,11.34441,38.3058
1210027,ALTEPLASE RECOM 1MG,J2997,602.82,2/13/2023,180.846,108.5076,41.59458,458.1432,45.81432,195.31368,458.1432,147.6909,192.29958,271.269,44.00586,41.59458,44.60868,44.60868,48.2256,46.41714,156.7332
1218259,ROCURON 10MG/ML 5ML,,151.39,2/13/2023,45.417,27.2502,10.44591,115.0564,11.50564,49.05036,115.0564,37.09055,48.29341,68.1255,11.05147,10.44591,11.20286,11.20286,12.1112,11.65703,39.3614
2520741,UE-WRIST 2VW BI DR,73100,539.58,2/13/2023,161.874,97.1244,37.23102,410.0808,41.00808,174.82392,410.0808,132.1971,172.12602,242.811,39.38934,37.23102,39.92892,39.92892,43.1664,41.54766,140.2908
1314665,CRYPTOCOCCUS AB,86641,718.96,2/13/2023,215.688,129.4128,49.60824,546.4096,54.64096,232.94304,546.4096,176.1452,229.34824,323.532,52.48408,49.60824,53.20304,53.20304,57.5168,55.35992,186.9296
1414704,JOINT DEVICE IMPLT 5,C1776,19174.04,2/13/2023,5752.212,3451.3272,1323.00876,14572.2704,1457.22704,6212.38896,14572.2704,4697.6398,6116.51876,8628.318,1399.70492,1323.00876,1418.87896,1418.87896,1533.9232,1476.40108,4985.2504
1061738,CC-REVASC IVL,SURG,10383.29,2/13/2023,3114.987,1868.9922,716.44701,7891.3004,789.13004,3364.18596,7891.3004,2543.90605,3312.26951,4672.4805,757.98017,716.44701,768.36346,768.36346,830.6632,799.51333,2699.6554
1217826,METFORMIN 850MG TAB,,20.51,2/13/2023,6.153,3.6918,1.41519,15.5876,1.55876,6.64524,15.5876,5.02495,6.54269,9.2295,1.49723,1.41519,1.51774,1.51774,1.6408,1.57927,5.3326
1217757,BISMUTH SU 262MG CHW,,1,2/13/2023,0.3,0.18,0.069,0.76,0.076,0.324,0.76,0.245,0.319,0.45,0.073,0.069,0.074,0.074,0.08,0.077,0.26
1663116,US-LW EXT DPX ART UN,93926,2983.22,2/13/2023,894.966,536.9796,205.84218,2267.2472,226.72472,966.56328,2267.2472,730.8889,951.64718,1342.449,217.77506,205.84218,220.75828,220.75828,238.6576,229.70794,775.6372
1610078,LE-HIP PV BI3OR4V DR,73522,641.77,2/13/2023,192.531,115.5186,44.28213,487.7452,48.77452,207.93348,487.7452,157.23365,204.72463,288.7965,46.84921,44.28213,47.49098,47.49098,51.3416,49.41629,166.8602
1374828,"SED RATE, AUTOMATED",85652,195.49,2/13/2023,58.647,35.1882,13.48881,148.5724,14.85724,63.33876,148.5724,47.89505,62.36131,87.9705,14.27077,13.48881,14.46626,14.46626,15.6392,15.05273,50.8274
1814950,THER EXRCS-15MIN PT,97110,382.73,2/13/2023,114.819,68.8914,26.40837,290.8748,29.08748,124.00452,290.8748,93.76885,122.09087,172.2285,27.93929,26.40837,28.32202,28.32202,30.6184,29.47021,99.5098
1210823,ALBUMIN 5% 250ML IV,P9045,265.72,2/13/2023,79.716,47.8296,18.33468,201.9472,20.19472,86.09328,201.9472,65.1014,84.76468,119.574,19.39756,18.33468,19.66328,19.66328,21.2576,20.46044,69.0872
8650049,TC99M MERTIATI-DOSE,A9562,21401.06,2/13/2023,6420.318,3852.1908,1476.67314,16264.8056,1626.48056,6933.94344,16264.8056,5243.2597,6826.93814,9630.477,1562.27738,1476.67314,1583.67844,1583.67844,1712.0848,1647.88162,5564.2756
1315000,"N.GONORRHO,DNA,AMPPR",87591,1751.11,2/13/2023,525.333,315.1998,120.82659,1330.8436,133.08436,567.35964,1330.8436,429.02195,558.60409,787.9995,127.83103,120.82659,129.58214,129.58214,140.0888,134.83547,455.2886
1660031,CH-STERNUM DR,71120,578.53,2/13/2023,173.559,104.1354,39.91857,439.6828,43.96828,187.44372,439.6828,141.73985,184.55107,260.3385,42.23269,39.91857,42.81122,42.81122,46.2824,44.54681,150.4178
1523131,BLD DRAW CENTRAL LN,36592,357.24,2/13/2023,107.172,64.3032,24.64956,271.5024,27.15024,115.74576,271.5024,87.5238,113.95956,160.758,26.07852,24.64956,26.43576,26.43576,28.5792,27.50748,92.8824
1641078,MR-LOWER EXTR BI WO,73718,7671.65,2/13/2023,2301.495,1380.897,529.34385,5830.454,583.0454,2485.6146,5830.454,1879.55425,2447.25635,3452.2425,560.03045,529.34385,567.7021,567.7021,613.732,590.71705,1994.629
1670252,CTA-PELVIS,72191,3853.76,2/13/2023,1156.128,693.6768,265.90944,2928.8576,292.88576,1248.61824,2928.8576,944.1712,1229.34944,1734.192,281.32448,265.90944,285.17824,285.17824,308.3008,296.73952,1001.9776
1660040,SP-THORACOLMBR 2V DR,72080,578.53,2/13/2023,173.559,104.1354,39.91857,439.6828,43.96828,187.44372,439.6828,141.73985,184.55107,260.3385,42.23269,39.91857,42.81122,42.81122,46.2824,44.54681,150.4178
7212016,LORAZEPAM 2MG INJ,J2060,142.42,2/13/2023,42.726,25.6356,9.82698,108.2392,10.82392,46.14408,108.2392,34.8929,45.43198,64.089,10.39666,9.82698,10.53908,10.53908,11.3936,10.96634,37.0292
1410067,PMKR DUAL RATE-RS L3,C1785,83706.92,2/13/2023,25112.076,15067.2456,5775.77748,63617.2592,6361.72592,27121.04208,63617.2592,20508.1954,26702.50748,37668.114,6110.60516,5775.77748,6194.31208,6194.31208,6696.5536,6445.43284,21763.7992
8621201,US-GUIDE INTERRAD TX,76965,2307.24,2/13/2023,692.172,415.3032,159.19956,1753.5024,175.35024,747.54576,1753.5024,565.2738,736.00956,1038.258,168.42852,159.19956,170.73576,170.73576,184.5792,177.65748,599.8824
1315127,LIPOPROT BLD BY NMR,83704,1574.11,2/13/2023,472.233,283.3398,108.61359,1196.3236,119.63236,510.01164,1196.3236,385.65695,502.14109,708.3495,114.91003,108.61359,116.48414,116.48414,125.9288,121.20647,409.2686
1210051,HYDROMOR 6MG/30MLPCA,,150.06,2/13/2023,45.018,27.0108,10.35414,114.0456,11.40456,48.61944,114.0456,36.7647,47.86914,67.527,10.95438,10.35414,11.10444,11.10444,12.0048,11.55462,39.0156
1641052,MR-BRAIN WO,70551,3836.61,2/13/2023,1150.983,690.5898,264.72609,2915.8236,291.58236,1243.06164,2915.8236,939.96945,1223.87859,1726.4745,280.07253,264.72609,283.90914,283.90914,306.9288,295.41897,997.5186
1374173,CARBON DIOXIDE CO2,82374,183.72,2/13/2023,55.116,33.0696,12.67668,139.6272,13.96272,59.52528,139.6272,45.0114,58.60668,82.674,13.41156,12.67668,13.59528,13.59528,14.6976,14.14644,47.7672
7211066,LACTOBACILLUS TAB,,1,2/13/2023,0.3,0.18,0.069,0.76,0.076,0.324,0.76,0.245,0.319,0.45,0.073,0.069,0.074,0.074,0.08,0.077,0.26
1643795,S-SPINAL TAP DIAGNST,62270,2241.65,2/13/2023,672.495,403.497,154.67385,1703.654,170.3654,726.2946,1703.654,549.20425,715.08635,1008.7425,163.64045,154.67385,165.8821,165.8821,179.332,172.60705,582.829
1212114,CROTALID POLY IM 1GM,J0840,23976.52,2/13/2023,7192.956,4315.7736,1654.37988,18222.1552,1822.21552,7768.39248,18222.1552,5874.2474,7648.50988,10789.434,1750.28596,1654.37988,1774.26248,1774.26248,1918.1216,1846.19204,6233.8952
7212048,VANCOMYCIN 500MG INJ,J3370,68.59,2/13/2023,20.577,12.3462,4.73271,52.1284,5.21284,22.22316,52.1284,16.80455,21.88021,30.8655,5.00707,4.73271,5.07566,5.07566,5.4872,5.28143,17.8334
1413344,CATH EP 19 OR FEW 4,C1730,6898.49,2/13/2023,2069.547,1241.7282,475.99581,5242.8524,524.28524,2235.11076,5242.8524,1690.13005,2200.61831,3104.3205,503.58977,475.99581,510.48826,510.48826,551.8792,531.18373,1793.6074
1314201,CITRATE,82507,1387.39,2/13/2023,416.217,249.7302,95.72991,1054.4164,105.44164,449.51436,1054.4164,339.91055,442.57741,624.3255,101.27947,95.72991,102.66686,102.66686,110.9912,106.82903,360.7214
1670788,LE-ANKLE 3VWS BI DR,73610,3951.19,2/13/2023,1185.357,711.2142,272.63211,3002.9044,300.29044,1280.18556,3002.9044,968.04155,1260.42961,1778.0355,288.43687,272.63211,292.38806,292.38806,316.0952,304.24163,1027.3094
7210241,FENOFIBRAT 145MG TAB,,2.55,2/13/2023,0.765,0.459,0.17595,1.938,0.1938,0.8262,1.938,0.62475,0.81345,1.1475,0.18615,0.17595,0.1887,0.1887,0.204,0.19635,0.663
1417275,OCULAR IMP AQU DRAN3,C1783,13687.47,2/13/2023,4106.241,2463.7446,944.43543,10402.4772,1040.24772,4434.74028,10402.4772,3353.43015,4366.30293,6159.3615,999.18531,944.43543,1012.87278,1012.87278,1094.9976,1053.93519,3558.7422
1670114,US-FETAL BIO W NST,76818,1517.68,2/13/2023,455.304,273.1824,104.71992,1153.4368,115.34368,491.72832,1153.4368,371.8316,484.13992,682.956,110.79064,104.71992,112.30832,112.30832,121.4144,116.86136,394.5968
1973252,ED-TRIAGE ONLY,T5999,332.05,2/13/2023,99.615,59.769,22.91145,252.358,25.2358,107.5842,252.358,81.35225,105.92395,149.4225,24.23965,22.91145,24.5717,24.5717,26.564,25.56785,86.333
1660065,UE-HUMERUS DR,73060,587.78,2/13/2023,176.334,105.8004,40.55682,446.7128,44.67128,190.44072,446.7128,144.0061,187.50182,264.501,42.90794,40.55682,43.49572,43.49572,47.0224,45.25906,152.8228
1660094,LE-CALCANEUS 2PLS DR,73650,540.97,2/13/2023,162.291,97.3746,37.32693,411.1372,41.11372,175.27428,411.1372,132.53765,172.56943,243.4365,39.49081,37.32693,40.03178,40.03178,43.2776,41.65469,140.6522
1670258,MR-PELVIS WWO,72197,8804.14,2/13/2023,2641.242,1584.7452,607.48566,6691.1464,669.11464,2852.54136,6691.1464,2157.0143,2808.52066,3961.863,642.70222,607.48566,651.50636,651.50636,704.3312,677.91878,2289.0764
1612335,BR-DIG MAMMO UNILAT,77065,1532.91,2/13/2023,459.873,275.9238,105.77079,1165.0116,116.50116,496.66284,1165.0116,375.56295,488.99829,689.8095,111.90243,105.77079,113.43534,113.43534,122.6328,118.03407,398.5566
1217115,THEOPHYLL 100MG SRCP,,16.32,2/13/2023,4.896,2.9376,1.12608,12.4032,1.24032,5.28768,12.4032,3.9984,5.20608,7.344,1.19136,1.12608,1.20768,1.20768,1.3056,1.25664,4.2432
1218337,OPTHAL IRR INTR 15ML,,127.02,2/13/2023,38.106,22.8636,8.76438,96.5352,9.65352,41.15448,96.5352,31.1199,40.51938,57.159,9.27246,8.76438,9.39948,9.39948,10.1616,9.78054,33.0252
1410740,PROSTH IMPL NOS LV10,L8699,99999.97,2/13/2023,29999.991,17999.9946,6899.99793,75999.9772,7599.99772,32399.99028,75999.9772,24499.99265,31899.99043,44999.9865,7299.99781,6899.99793,7399.99778,7399.99778,7999.9976,7699.99769,25999.9922
2370201,LEVEL 1 EP,G0463,1286.3,2/13/2023,385.89,231.534,88.7547,977.588,97.7588,416.7612,977.588,315.1435,410.3297,578.835,93.8999,88.7547,95.1862,95.1862,102.904,99.0451,334.438
1210585,GENTAMIC .1%CRM 15GM,,66.09,2/13/2023,19.827,11.8962,4.56021,50.2284,5.02284,21.41316,50.2284,16.19205,21.08271,29.7405,4.82457,4.56021,4.89066,4.89066,5.2872,5.08893,17.1834
1410015,OTH STER SUPP LVL 15,,70782.12,2/13/2023,21234.636,12740.7816,4883.96628,53794.4112,5379.44112,22933.40688,53794.4112,17341.6194,22579.49628,31851.954,5167.09476,4883.96628,5237.87688,5237.87688,5662.5696,5450.22324,18403.3512
7212342,DIGOXIN 0.1MG/ML INJ,J3490,140.17,2/13/2023,42.051,25.2306,9.67173,106.5292,10.65292,45.41508,106.5292,34.34165,44.71423,63.0765,10.23241,9.67173,10.37258,10.37258,11.2136,10.79309,36.4442
1218752,NEO/BAC/POLY UD PKT,,9.01,2/13/2023,2.703,1.6218,0.62169,6.8476,0.68476,2.91924,6.8476,2.20745,2.87419,4.0545,0.65773,0.62169,0.66674,0.66674,0.7208,0.69377,2.3426
1218578,THEOPHYLLI 600MG TAB,,8.96,2/13/2023,2.688,1.6128,0.61824,6.8096,0.68096,2.90304,6.8096,2.1952,2.85824,4.032,0.65408,0.61824,0.66304,0.66304,0.7168,0.68992,2.3296
1314183,CERULOPLASMIN,82390,535.88,2/13/2023,160.764,96.4584,36.97572,407.2688,40.72688,173.62512,407.2688,131.2906,170.94572,241.146,39.11924,36.97572,39.65512,39.65512,42.8704,41.26276,139.3288
7210433,ELECROLYTE SOLN 20ML,,102.01,2/13/2023,30.603,18.3618,7.03869,77.5276,7.75276,33.05124,77.5276,24.99245,32.54119,45.9045,7.44673,7.03869,7.54874,7.54874,8.1608,7.85477,26.5226
1375079,CBC-PLT AUTORP CDM,85049,223.49,2/13/2023,67.047,40.2282,15.42081,169.8524,16.98524,72.41076,169.8524,54.75505,71.29331,100.5705,16.31477,15.42081,16.53826,16.53826,17.8792,17.20873,58.1074
1212280,FIDAXOMICIN 200MG TA,,663.38,2/13/2023,199.014,119.4084,45.77322,504.1688,50.41688,214.93512,504.1688,162.5281,211.61822,298.521,48.42674,45.77322,49.09012,49.09012,53.0704,51.08026,172.4788
1314852,CULTURE SCREEN ONLY,87081,330.57,2/13/2023,99.171,59.5026,22.80933,251.2332,25.12332,107.10468,251.2332,80.98965,105.45183,148.7565,24.13161,22.80933,24.46218,24.46218,26.4456,25.45389,85.9482
1610071,UE-HAND 2V DR,73120,305.13,2/13/2023,91.539,54.9234,21.05397,231.8988,23.18988,98.86212,231.8988,74.75685,97.33647,137.3085,22.27449,21.05397,22.57962,22.57962,24.4104,23.49501,79.3338
1414951,STNT COAT/COV W/DEL1,C1874,24941.04,2/13/2023,7482.312,4489.3872,1720.93176,18955.1904,1895.51904,8080.89696,18955.1904,6110.5548,7956.19176,11223.468,1820.69592,1720.93176,1845.63696,1845.63696,1995.2832,1920.46008,6484.6704
1410012,OTH STER SUPP LVL 12,,14750.94,2/13/2023,4425.282,2655.1692,1017.81486,11210.7144,1121.07144,4779.30456,11210.7144,3613.9803,4705.54986,6637.923,1076.81862,1017.81486,1091.56956,1091.56956,1180.0752,1135.82238,3835.2444
1314051,TOBRAMYCIN,80200,804.63,2/13/2023,241.389,144.8334,55.51947,611.5188,61.15188,260.70012,611.5188,197.13435,256.67697,362.0835,58.73799,55.51947,59.54262,59.54262,64.3704,61.95651,209.2038
1314106,ALBUMIN FLUID,82042,314.42,2/13/2023,94.326,56.5956,21.69498,238.9592,23.89592,101.87208,238.9592,77.0329,100.29998,141.489,22.95266,21.69498,23.26708,23.26708,25.1536,24.21034,81.7492
1210886,IVIG (FLEBOGAM)500MG,J1572,276.56,2/13/2023,82.968,49.7808,19.08264,210.1856,21.01856,89.60544,210.1856,67.7572,88.22264,124.452,20.18888,19.08264,20.46544,20.46544,22.1248,21.29512,71.9056
1610030,CH-RIBS BI PA CXR DR,71111,1159.09,2/13/2023,347.727,208.6362,79.97721,880.9084,88.09084,375.54516,880.9084,283.97705,369.74971,521.5905,84.61357,79.97721,85.77266,85.77266,92.7272,89.24993,301.3634
1376495,COVID19 AG OTH,U0002,269.77,2/13/2023,80.931,48.5586,18.61413,205.0252,20.50252,87.40548,205.0252,66.09365,86.05663,121.3965,19.69321,18.61413,19.96298,19.96298,21.5816,20.77229,70.1402
1670778,UE-HAND 3VWS BI DR,73130,1529.76,2/13/2023,458.928,275.3568,105.55344,1162.6176,116.26176,495.64224,1162.6176,374.7912,487.99344,688.392,111.67248,105.55344,113.20224,113.20224,122.3808,117.79152,397.7376
8650036,TC99M SULF COL- DOSE,A9541,15495.13,2/13/2023,4648.539,2789.1234,1069.16397,11776.2988,1177.62988,5020.42212,11776.2988,3796.30685,4942.94647,6972.8085,1131.14449,1069.16397,1146.63962,1146.63962,1239.6104,1193.12501,4028.7338
1221000,D5LR UP TO 1000ML,J7121,203.69,2/13/2023,61.107,36.6642,14.05461,154.8044,15.48044,65.99556,154.8044,49.90405,64.97711,91.6605,14.86937,14.05461,15.07306,15.07306,16.2952,15.68413,52.9594
1414901,REP DEV URINRY W/SL2,C1771,15570.77,2/13/2023,4671.231,2802.7386,1074.38313,11833.7852,1183.37852,5044.92948,11833.7852,3814.83865,4967.07563,7006.8465,1136.66621,1074.38313,1152.23698,1152.23698,1245.6616,1198.94929,4048.4002
1314042,PHENYTOIN TOTAL,80185,661.17,2/13/2023,198.351,119.0106,45.62073,502.4892,50.24892,214.21908,502.4892,161.98665,210.91323,297.5265,48.26541,45.62073,48.92658,48.92658,52.8936,50.91009,171.9042
1623795,S-SPINAL TAP DIAGNST,62270,2241.65,2/13/2023,672.495,403.497,154.67385,1703.654,170.3654,726.2946,1703.654,549.20425,715.08635,1008.7425,163.64045,154.67385,165.8821,165.8821,179.332,172.60705,582.829
1219693,LEVETIRACET 250MG TB,,2.55,2/13/2023,0.765,0.459,0.17595,1.938,0.1938,0.8262,1.938,0.62475,0.81345,1.1475,0.18615,0.17595,0.1887,0.1887,0.204,0.19635,0.663
7210366,PREGABALIN 25MG CAP,,2.55,2/13/2023,0.765,0.459,0.17595,1.938,0.1938,0.8262,1.938,0.62475,0.81345,1.1475,0.18615,0.17595,0.1887,0.1887,0.204,0.19635,0.663
1630032,CT-CATH FLUID COLXN,MANUL,6104.29,2/13/2023,1831.287,1098.7722,421.19601,4639.2604,463.92604,1977.78996,4639.2604,1495.55105,1947.26851,2746.9305,445.61317,421.19601,451.71746,451.71746,488.3432,470.03033,1587.1154
1872308,SP-HEAR-TX-INDI VIST,92507,628.01,2/13/2023,188.403,113.0418,43.33269,477.2876,47.72876,203.47524,477.2876,153.86245,200.33519,282.6045,45.84473,43.33269,46.47274,46.47274,50.2408,48.35677,163.2826
1217320,PENTOXIFYL 400MGCRTB,,14.94,2/13/2023,4.482,2.6892,1.03086,11.3544,1.13544,4.84056,11.3544,3.6603,4.76586,6.723,1.09062,1.03086,1.10556,1.10556,1.1952,1.15038,3.8844
1316535,GABAPENTIN QT,80171,875.77,2/13/2023,262.731,157.6386,60.42813,665.5852,66.55852,283.74948,665.5852,214.56365,279.37063,394.0965,63.93121,60.42813,64.80698,64.80698,70.0616,67.43429,227.7002
1218037,MORPHINE 15MG TAB,,12.13,2/13/2023,3.639,2.1834,0.83697,9.2188,0.92188,3.93012,9.2188,2.97185,3.86947,5.4585,0.88549,0.83697,0.89762,0.89762,0.9704,0.93401,3.1538
1317044,JAK2 GEN ANALY V617F,81270,4573.58,2/13/2023,1372.074,823.2444,315.57702,3475.9208,347.59208,1481.83992,3475.9208,1120.5271,1458.97202,2058.111,333.87134,315.57702,338.44492,338.44492,365.8864,352.16566,1189.1308
2530358,US-ABDOMEN LTD WO,76705,1258.26,2/13/2023,377.478,226.4868,86.81994,956.2776,95.62776,407.67624,956.2776,308.2737,401.38494,566.217,91.85298,86.81994,93.11124,93.11124,100.6608,96.88602,327.1476
1670463,US-HIPS INFANT NO MA,76886,811.86,2/13/2023,243.558,146.1348,56.01834,617.0136,61.70136,263.04264,617.0136,198.9057,258.98334,365.337,59.26578,56.01834,60.07764,60.07764,64.9488,62.51322,211.0836
8531129,US-PLV PRG 14 WKS AD,76802,762.37,2/13/2023,228.711,137.2266,52.60353,579.4012,57.94012,247.00788,579.4012,186.78065,243.19603,343.0665,55.65301,52.60353,56.41538,56.41538,60.9896,58.70249,198.2162
1218308,SORBITOL 70% 30ML,,9.28,2/13/2023,2.784,1.6704,0.64032,7.0528,0.70528,3.00672,7.0528,2.2736,2.96032,4.176,0.67744,0.64032,0.68672,0.68672,0.7424,0.71456,2.4128
1660016,HE-SKULL LIMITED DR,70250,635.79,2/13/2023,190.737,114.4422,43.86951,483.2004,48.32004,205.99596,483.2004,155.76855,202.81701,286.1055,46.41267,43.86951,47.04846,47.04846,50.8632,48.95583,165.3054
1314747,"WBC DIFF, MAN",85007,171.36,2/13/2023,51.408,30.8448,11.82384,130.2336,13.02336,55.52064,130.2336,41.9832,54.66384,77.112,12.50928,11.82384,12.68064,12.68064,13.7088,13.19472,44.5536
1212467,PHENYLEP 1MG NS 10ML,,73.38,2/13/2023,22.014,13.2084,5.06322,55.7688,5.57688,23.77512,55.7688,17.9781,23.40822,33.021,5.35674,5.06322,5.43012,5.43012,5.8704,5.65026,19.0788
1110814,OR LEV 4 EA ADD MIN,SURG,238.09,2/13/2023,71.427,42.8562,16.42821,180.9484,18.09484,77.14116,180.9484,58.33205,75.95071,107.1405,17.38057,16.42821,17.61866,17.61866,19.0472,18.33293,61.9034
1314234,DIHYDROXY VITAMIN D,82652,1920.85,2/13/2023,576.255,345.753,132.53865,1459.846,145.9846,622.3554,1459.846,470.60825,612.75115,864.3825,140.22205,132.53865,142.1429,142.1429,153.668,147.90545,499.421
2520628,HE-TMJ BILATERAL DR,70330,624.63,2/13/2023,187.389,112.4334,43.09947,474.7188,47.47188,202.38012,474.7188,153.03435,199.25697,281.0835,45.59799,43.09947,46.22262,46.22262,49.9704,48.09651,162.4038
1211192,CALCIUM CL 10% 10ML,,30.79,2/13/2023,9.237,5.5422,2.12451,23.4004,2.34004,9.97596,23.4004,7.54355,9.82201,13.8555,2.24767,2.12451,2.27846,2.27846,2.4632,2.37083,8.0054
1973227,ED-CRIT CAR EA 30 MN,99292,2074.56,2/13/2023,622.368,373.4208,143.14464,1576.6656,157.66656,672.15744,1576.6656,508.2672,661.78464,933.552,151.44288,143.14464,153.51744,153.51744,165.9648,159.74112,539.3856
2531025,US-BRST BX LOC CLP 1,MANUL,12069.33,2/13/2023,3620.799,2172.4794,832.78377,9172.6908,917.26908,3910.46292,9172.6908,2956.98585,3850.11627,5431.1985,881.06109,832.78377,893.13042,893.13042,965.5464,929.33841,3138.0258
1314790,COAG TIME ACTIVATED,85347,2257.21,2/13/2023,677.163,406.2978,155.74749,1715.4796,171.54796,731.33604,1715.4796,553.01645,720.04999,1015.7445,164.77633,155.74749,167.03354,167.03354,180.5768,173.80517,586.8746
