name,business_types,state_registered,street_registered,city_registered,zip5_registered 
"SEMINOLE HOMES FINANCING, LLC",NONPROFIT,AL,,,
"SEMINOLE HOMES FINANCING, LLC",NONPROFIT,AL,,,
"SEMINOLE HOMES FINANCING, LLC",NONPROFIT,AL,,,
"SEMINOLE HOMES FINANCING, LLC",NONPROFIT,AL,,,
"SEMINOLE HOMES FINANCING, LLC",NONPROFIT,AL,,,
"SEMINOLE HOMES FINANCING, LLC",NONPROFIT,AL,,,
"SEMINOLE HOMES FINANCING, LLC",NONPROFIT,AL,,,
"SEMINOLE HOMES FINANCING, LLC",NONPROFIT,AL,,,
"SEMINOLE HOMES FINANCING, LLC",NONPROFIT,AL,,,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
ALABAMA MACHINERY & SUPPLY COMPANY,NONPROFIT,AL,,MONTGOMERY,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
"I-85 PARKWAY PROPERTIES, LLC",NONPROFIT,AL,,,
PROFESSIONALLY YOURS L.L.C,NONPROFIT,AL,138 MATHIES STREET,MONTGOMERY,36113
PROFESSIONALLY YOURS L.L.C,NONPROFIT,AL,138 MATHIES STREET,MONTGOMERY,36113
PROFESSIONALLY YOURS L.L.C,NONPROFIT,AL,138 MATHIES STREET,MONTGOMERY,36113
PROFESSIONALLY YOURS L.L.C,NONPROFIT,AL,138 MATHIES STREET,MONTGOMERY,36113
PROFESSIONALLY YOURS L.L.C,NONPROFIT,AL,138 MATHIES STREET,MONTGOMERY,36113
PROFESSIONALLY YOURS L.L.C,NONPROFIT,AL,138 MATHIES STREET,MONTGOMERY,36113
PROFESSIONALLY YOURS L.L.C,NONPROFIT,AL,138 MATHIES STREET,MONTGOMERY,36113
PROFESSIONALLY YOURS L.L.C,NONPROFIT,AL,138 MATHIES STREET,MONTGOMERY,36113
PROFESSIONALLY YOURS L.L.C,NONPROFIT,AL,138 MATHIES STREET,MONTGOMERY,36113
PROFESSIONALLY YOURS L.L.C,NONPROFIT,AL,138 MATHIES STREET,MONTGOMERY,36113
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOBILE HOMES, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ROLLING, INC.",NONPROFIT,AL,,MONTGOMERY,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTOR CLUB, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORCYCLE SALES, INCORPORATED",NONPROFIT,AL,,HUNTSVILLE,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA MOTORISTS SERVICE AGENCY, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"ALABAMA NEWSPAPER ADVERTISING SERVICE, INC.",NONPROFIT,AL,,BIRMINGHAM,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"FLINT RIVER FAMILY DENTISTRY, LLC",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"BERRY PATCH OF ALABAMA, L.L.C.",NONPROFIT,AL,,,
"DREAMSCAPES, L.L.C.",NONPROFIT,AL,,,
"DREAMSCAPES, L.L.C.",NONPROFIT,AL,,,
"DREAMSCAPES, L.L.C.",NONPROFIT,AL,,,
"DREAMSCAPES, L.L.C.",NONPROFIT,AL,,,
"DREAMSCAPES, L.L.C.",NONPROFIT,AL,,,
"DREAMSCAPES, L.L.C.",NONPROFIT,AL,,,
"DREAMSCAPES, L.L.C.",NONPROFIT,AL,,,
"DREAMSCAPES, L.L.C.",NONPROFIT,AL,,,
"DREAMSCAPES, L.L.C.",NONPROFIT,AL,,,
"DREAMSCAPES, L.L.C.",NONPROFIT,AL,,,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
THE SPENCER COMPANIES INCORPORATED,NONPROFIT,AL,,HUNTSVILLE,
"ALA. OIL CO. OF SHEFFIELD, INC.",NONPROFIT,AL,,SHEFFIELD,
"ALA. OIL CO. OF SHEFFIELD, INC.",NONPROFIT,AL,,SHEFFIELD,
"ALA. OIL CO. OF SHEFFIELD, INC.",NONPROFIT,AL,,SHEFFIELD,
"ALA. OIL CO. OF SHEFFIELD, INC.",NONPROFIT,AL,,SHEFFIELD,
"ALA. OIL CO. OF SHEFFIELD, INC.",NONPROFIT,AL,,SHEFFIELD,
"ALA. OIL CO. OF SHEFFIELD, INC.",NONPROFIT,AL,,SHEFFIELD,
"ALA. OIL CO. OF SHEFFIELD, INC.",NONPROFIT,AL,,SHEFFIELD,
"ALA. OIL CO. OF SHEFFIELD, INC.",NONPROFIT,AL,,SHEFFIELD,
"ALA. OIL CO. OF SHEFFIELD, INC.",NONPROFIT,AL,,SHEFFIELD,
"ALA. OIL CO. OF SHEFFIELD, INC.",NONPROFIT,AL,,SHEFFIELD,
"ALA. OIL CO. OF SHEFFIELD, INC.",NONPROFIT,AL,,SHEFFIELD,
"ALA. OIL CO. OF SHEFFIELD, INC.",NONPROFIT,AL,,SHEFFIELD,
