name,city,state,address,website
NIGHTINGALE CHARTER,STOCKTON,CA,1721 CARPENTER RD.,"https://www.stocktonusd.net/nightingale"
JOHNSTON COOPER ELEMENTARY,VALLEJO,CA,612 DEL MAR ST.,"https://coes-vcusd-ca.schoolloop.com/"
EVERGREEN ELEMENTARY,WEST SACRAMENTO,CA,919 W.ACRE RD.,"https://www.eesd.org/"
WOODVILLE ELEMENTARY,PORTERVILLE,CA,16541 RD. 168,"https://home.woodvilleschools.org/"
HOUSTON GATEWAY ACADEMY - ELITE ACADEMY,HOUSTON,TX,9700 RIVERSTONE,"https://www.hgaschools.org/"
TEXAS SERENITY ACADEMY,HOUSTON,TX,8787 N HOUSTON ROSSLYN RD,"https://texasserenityacademy.net/"
SUMMIT PUBLIC SCHOOL: OLYMPUS,TACOMA,WA,409 PUYALLUP AVE,"https://summitps.org/our-schools/summit-olympus-tacoma/"
OPEN DOORS REENGAGEMENT PROGRAM,CHIMACUM,WA,91 WEST VALLEY RD,"https://www.k12.wa.us/student-success/support-programs/reengaging-reducing-dropouts/open-doors-youth-reengagement"
EDUCATIONAL OPPORTUNITY CENTER REENGAGEMENT,CLARKSTON,WA,1284 CHESTNUT,"https://education.uslocalsearch.info/en/educational-opportunity-center-reengagement-1-509-758-2531.html"
FOUR HEROES ELEMENTARY,LAKEWOOD,WA,9101 LAKEWOOD DR SW,"https://fourheroes.cloverpark.k12.wa.us/"
OPEN DEN,COUPEVILLE,WA,501 SOUTH MAIN,"http://coupeville.ss18.sharpschool.com/schools/coupeville_open_den"
EAST GRAYS HARBOR OPEN DOORS,ELMA,WA,705 W WALDRIP,"https://www.schoolsnearme.net/en/public/east-grays-harbor-open-doors/92327"
LAKEWOOD NWESD 189 OPEN DOOR PROGRAM,MARYSVILLE,WA,1605 7TH ST,"https://www.nwesd.org/behavior_health/open-doors/"
MARYSVILLE NWESD 189 YOUTH ENGAGEMENT,MARYSVILLE,WA,1605 7TH STREET,"https://www.nwesd.org/"
INTERNET PASCO ACADEMY OF LEARNING,PASCO,WA,2803 N ROAD 88,"https://www.psd1.org/iPAL"
ORCHARD ELEMENTARY,RICHLAND,WA,1600 GALA WAY,"https://orchard.rsd.edu/"
JOHN CAMPBELL PRIMARY SCHOOL,SELAH,WA,408 NORTH FIRST STREET,"https://www.selahschools.org/Domain/11"
WOODLAND INTERMEDIATE SCHOOL,WOODLAND,WA,2250 LEWIS RIVER RD,"https://www.woodlandschools.org/wms"
WOODLAND PRIMARY SCHOOL,WOODLAND,WA,600 BOZARTH ST,"https://www.woodlandschools.org/"
KUJAWA EC/PRE-K CENTER,HOUSTON,TX,7111 FALLBROOK DR,"https://kujawaec.aldineisd.org/"
HWY 46 AREA EL,NEW BRAUNFELS,TX,1404 IH 35 N,"https://www.comalisd.org/apps/pages/directions"
P A C,FLOYDADA,TX,111 N WALL ST,"https://pac-tx.com/"
COLLINS COLONY ELEMENTARY - 06,IROQUOIS,SD,19606 COLLINS AVE.,"https://doe.sd.gov/ofm/school.aspx?districtnumber=12003&schoolsort=1200306"
HILLSBORO CHARTER ACADEMY,PURCELLVILLE,VA,37110 CHARLES TOWN PIKE,"https://www.lcps.org/hillsboro"
ASPIRE ACADEMY,RICHMOND,VA,2020 WESTWOOD AVE,"https://www.rvaschools.net/Page/3496"
KNOWLEDGE QUEST ACADEMY,MILLIKEN,CO,705 SOUTH SCHOOL HOUSE DRIVE,"https://www.kqatrailblazers.org/"
MOUNTAIN VIEW HIGH SCHOOL,LOVELAND,CO,3500 MOUNTAIN LION DRIVE,"https://www.thompsonschools.org/mountainview"
WALLACE ALTERNATIVE CAMPUS,COLORADO CITY,TX,149 S HWY 208,"http://www.city-data.com/school/wallace-alternative-campus-school-tx.html"
CROWN POINTE CHARTER ACADEMY,WESTMINSTER,CO,2900 WEST 86TH AVENUE,"https://www.crownpointeacademy.org/"
SALIDA MONTESSORI CHARTER SCHOOL,SALIDA,CO,1040 I STREET,"http://www.mysmcs.org/"
ZEBULON PIKE,COLORADO SPRINGS,CO,1427 WEST RIO GRANDE,"https://www.coloradovirtuallibrary.org/digital-colorado/colorado-histories/beginnings/zebulon-pike-explorer/"
DR PABLO PEREZ,MCALLEN,TX,7801 N MAIN,"https://www.mcallenisd.org/o/perez"
PROJECT TYKE,KATY,TX,1736 KATYLAND DR,"https://www.katyisd.org/dept/sped/TYKE"
STERLING SCHOOL,TOOELE,UT,251 N. 1ST ST.,"https://sterlingelementary.tooeleschools.org/"
FAIRFAX ELEMENTARY,FAIRFAX,SC,734 14TH STREET EAST,"https://www.acs.k12.sc.us/o/ffes"
RIVER RIDGE ACADEMY,BLUFFTON,SC,3050 RIVER RIDGE DRIVE,"https://rra.beaufortschools.net/"
ALLEGRO CHARTER SCHOOL OF MUSIC,CHARLESTON,SC,120 BROAD STREET,"https://www.ccsdschools.com/Domain/10"
SIMMONS PINCKNEY MIDDLE,CHARLESTON,SC,244 PRESIDENT STREET,"https://www.ccsdschools.com/Domain/81"
CHILD DEVELOPMENT CENTER AT WOODS ROAD,FLORENCE,SC,1400 WOODS ROAD,"https://www.f1s.org/domain/3253"
CHAPIN MIDDLE,CHAPIN,SC,11661 BROAD RIVER ROAD,"https://www.lexrich5.org/cms"
FOUNDERS ACADEMY,WOONSOCKET,RI,1 SOCIAL STREET,"https://beaconart.org/aboutus/facultystaff/"
360 HIGH SCHOOL,PROVIDENCE,RI,182 THURBERS AVENUE,"https://www.providenceschools.org/360"
WORLD COMPASS ACADEMY,CASTLE ROCK,CO,2400 SOUTH PERRY STREET,"https://www.worldcompassacademy.com/"
GLOBAL VILLAGE ACADEMY - DOUGLAS COUNTY,PARKER,CO,10940 SOUTH PARKER ROAD #781,"https://douglascounty.gvaschools.org/"
LAFAYETTE ACADEMY,NEW YORK,NY,154 W 93RD ST,"https://www.lafayetteacademynyc.com/"
BLDG 21 ALLENTOWN,ALLENTOWN,PA,265 LEHIGH ST.,"https://allentown.building21.org/"
CAMERON CO J J A E P,MERCEDES,TX,100 MED HIGH DR,"https://www.cameroncounty.us/programs/"
BUTLER MS,BUTLER,PA,225 EAST NORTH STREET,"https://www.basdk12.org/3/home"
CARMICHAELS AREA MS,CARMICHAELS,PA,215 NORTH VINE STREET,"https://www.carmarea.org/"
EASTON AREA MS,EASTON,PA,1010 ECHO TRAIL,"https://eams.eastonsd.org/"
WALLACE H S,COLORADO CITY,TX,149 S HWY 208,"https://schools.texastribune.org/districts/colorado-isd/wallace-accelerated-high-school/"
J.A. ALLARD EL SCH,MOON TOWNSHIP,PA,170 SHAFER ROAD,"https://www.moonarea.net/allard/home"
WOODLAND HILLS INTERMEDIATE SCH,PITTSBURGH,PA,7600 EVANS ST,"https://www.whsd.net/2/home"
LUBBOCK CO YOUTH CTR,LUBBOCK,TX,1406 COUNTY RD 3300,"https://www.co.lubbock.tx.us/department/index.php?structureid=28"
CONRAD EARLY LEARNING CENTER,FOUNTAIN,CO,10605 JIMMY CAMP ROAD,"https://www.ffc8.org/Conrad"
HAL HUTCHENS ELEMENTARY,DOUGLASVILLE,GA,586 CLONTS RD,"https://www.paulding.k12.ga.us/hutchens"
ADDENBROOKE CLASSICAL GRAMMAR SCHOOL,LAKEWOOD,CO,7114 WEST JEFFERSON AVENUE,"https://www.addenbrooke.org/"
CHIEF TAHGEE ELEMENTARY ACADEMY,FORT HALL,ID,34 SOUTH HI-LINE ROAD,"https://www.cteacademy.org/"
NOVAK ACADEMY,CHAMPAIGN,IL,815 N RANDOLPH ST,"https://novakacademy.champaignschools.org/"
WEST GREENE EL CTR,WAYNESBURG,PA,1350 HARGUS CREEK RD,"https://www.wgsd.org/west-greene-elementary-center"
SONNIE PENN ELEMENTARY,WOODBRIDGE,VA,12980 QUEEN CHAPEL RD,"https://pennes.pwcs.edu/"
BUCKINGHAM CO PREKINDERGARTEN CENTER,BUCKINGHAM,VA,77 BUCKINGHAM PRIMARY SCHOOL R,"https://bpre.bcpschools.org/"
SMITHLAND ELEMENTARY,HARRISONBURG,VA,474 LINDA LANE,"https://harrisonburg.k12.va.us/SMES"
MAPLE GROVE K-8,BATTLE GROUND,WA,12500 NORTHEAST 199TH STREET,"https://mg.battlegroundps.org/"
CENTRAL EDUCATIONAL SERVICES,BELLEVUE,WA,12111 NE 1ST STREET,"https://www.k12.wa.us/about-ospi/about-school-districts/educational-service-districts"
ISTEM GEAUGA EARLY COLLEGE HIGH SCHOOL,CONCORD,OH,8140 AUBURN RD,"https://www.istemghs.org/"
BREWSTER ALTERNATIVE SCHOOL,BREWSTER,WA,520 W MAIN,"https://www.brewsterbears.org/"
WALDRON ISLAND SCHOOL,WALDRON ISLAND,WA,1 SCHOOL ROAD,"http://ws.orcasislandschools.org/"
JOHN MARSHALL SCHOOL OF INFORMATION TECHNOLOGY,CLEVELAND,OH,3952 W 140TH ST,"https://www.clevelandmetroschools.org/johnmarshallit"
JOHN MARSHALL SCHOOL OF BUSINESS AND CIVIC LEADERSHIP,CLEVELAND,OH,3952 W 140TH ST,"https://www.clevelandmetroschools.org/Page/886"
STEVENSON ELEMENTARY SCHOOL,HEATH,OH,152 CYNTHIA ST,"https://www.heath.k12.oh.us/stevensonelementaryschool_home.aspx"
LINCOLN PRE-KINDERGARTEN SCHOOL,TIFFIN,OH,124 OHIO AVE,"https://lincoln.tiffincityschools.org/"
WILLOUGHBY-EASTLAKE PRESCHOOL,EASTLAKE,OH,34050 GLEN DR,"https://www.weschools.org/earlylearningcenters_home.aspx"
BARNESVILLE MIDDLE SCHOOL,BARNESVILLE,OH,970 SHAMROCK DR,"https://www.bevsd.org/middleschool_home.aspx"
WOODMORE MIDDLE SCHOOL,WOODVILLE,OH,800 W MAIN ST,"https://middle.woodmoreschools.com/"
KINGS MILLS EDUCATIONAL CENTER,KINGS MILLS,OH,1797 KINGS MILLS RD,"https://www.kingslocal.net/district-contact-directions/kings-education-center-8/"
BUTLER TECH BIOSCIENCE CENTER,WEST CHESTER,OH,8450 CAPSTONE BOULEVARD,"https://www.butlertech.org/campus/bioscience-center/"
ALLEGANY CO SHERIFF C/O TREASURER,BELMONT,NY,COURT HOUSE,"https://www.alleganyco.com/departments/sheriffs-office/"
MS 839,BROOKLYN,NY,713 CATON AVE,"https://ms839.org/"
BARBOUR COUNTY PRIMARY SCHOOL,LOUISVILLE,AL,81 VICTORIA STREET,"https://barbourcountyprimarybarboural.schoolinsites.com/"
MS 358,JAMAICA,NY,88-06 164TH ST,"https://www.ms358.org/"
PS 360,SAINT ALBANS,NY,199-10 112TH AVE,"https://www.schools.nyc.gov/schools/X360"
WOODSIDE COMMUNITY SCHOOL (THE),FLUSHING,NY,39-07 57TH ST,"https://www.ps361q.org/"
OAKBROOK ELEM SCHOOL,WOOD DALE,IL,170 S WOOD DALE RD,"https://www.wd7.org/domain/10"
BROOME DEVELOPMENTAL CENTER,BINGHAMTON,NY,249 GLENWOOD RD,"https://opwdd.ny.gov/location/broome-developmental-center"
KARNES CITY J J A E P,FLORESVILLE,TX,335 ALTERNATIVE LN,"https://schools.texastribune.org/districts/karnes-city-isd/karnes-city-jjaep/"
ROSALYN YALOW CHARTER SCHOOL,BRONX,NY,116 E 169TH ST,"https://www.yalowcharter.org/"
KCISD - DAEP,FLORESVILLE,TX,335 ALTERNATIVE LN,"https://schools.texastribune.org/districts/karnes-city-isd/kcisd-daep/"
WEST HILL MIDDLE SCHOOL,ALBANY,NY,395 ELK ST,"https://www.westhillschools.org/ohms"
FORT ANN ELEMENTARY SCHOOL,FORT ANN,NY,1 CATHERINE ST,"http://www.fortannschool.org/"
RICHFIELD SPRINGS JUNIOR/SENIOR HIGH SCHOOL,RICHFIELD SPRINGS,NY,93 MAIN ST,"https://www.richfieldcsd.org/"
TECHNOLOGY LEADERSHIP,ALBUQUERQUE,NM,10500 RESEARCH RD SE,"https://www.techabq.org/"
YONKERS EARLY CHILDHOOD ACADEMY,YONKERS,NY,160 BOLMER AVE,"https://www.yonkerspublicschools.org/yeca"
WHEATLAND ELEMENTARY,WICHITA,KS,15200 E. 21ST STREET,"https://wheatland.usd385.org/"
CLUSTER V SP ED,SABINAL,TX,900 N PICKFORD,"https://www.har.com/school/232902199/cluster-v-sp-ed"
CHERRY HILL TRAN-EDUCATION CENTER,CHERRY HILL,NJ,30 EVESHAM RD W,"https://www.schoolsnearme.net/en/public/cherry-hill-tran-education-center/54654"
PLEASANT VIEW ELEMENTARY SCHOOL,WILLIAMSBURG,KY,5554 HWY 25 W SOUTH,"https://www.whitley.k12.ky.us/7/home"
CAIRO ELEMENTARY SCHOOL,HENDERSON,KY,10694 HWY 41-A,"https://cairo.henderson.kyschools.us/"
RIVERDALE HIGH SCHOOL,JEFFERSON,LA,240 RIVERDALE DRIVE,"https://www.jpschools.org/riverdalehigh"
STOCKTON BOROUGH SCHOOL,STOCKTON,NJ,19 SOUTH MAIN ST.,"https://www.nj.com/hunterdon/2017/09/stockton_borough_school_celebrates_last_first_day.html"
MARIE H KATZENBACH HIGH SCHOOL,TRENTON,NJ,320 SULLIVAN WAY,"https://www.nj.gov/education/mksd/"
BRIDGETON PUBLIC CHARTER SCHOOL,BRIDGETON,NJ,790 EAST COMMERCE AVE,"https://www.highmarkschools.com/school/bridgeton-public-charter-school/"
APPLIED TECHNOLOGY HIGH SCHOOL,PARAMUS,NJ,400 PARAMUS ROAD,"https://bcts.bergen.org/index.php/2016-05-10-17-30-50/applied-technology-high-school"
SMALLEY ELEMENTARY SCHOOL,BOUND BROOK,NJ,CHERRY AVE,"https://bbel.bbrook.org/"
FRANCIS X. MCGRAW ELEMENTARY,CAMDEN,NJ,3051 FREMONT ST,"https://www.classmates.com/places/school/Francis-X-McGraw-Elementary-School/17003171"
PINER ELEMENTARY SCHOOL,LAKEWOOD,NJ,1141 E COUNTY LINE ROAD,"https://www.lakewoodpiners.org/PinerElementary"
HARDIN CO ALTERNATIVE AEP,KOUNTZE,TX,FM 1293,"https://www.har.com/school/100908003/hardin-co-alternative-aep"
CAREER PATHWAYS INSTITUTE,GRAND ISLAND,NE,1215 ADAMS STREET,"https://www.gips.org/academies"
LAWRENCE - NELSON MIDDLE SCHOOL,NELSON,NE,850 S NEVADA,"https://www.southcentralunified.org/vnews/display.v/SEC/Lawrence-Nelson"
WAYNE EARLY LEARNING CENTER,WAYNE,NE,803 PROVIDENCE RD SUNNYVIEW PL,"https://www.wayneschools.org/vnews/display.v/SEC/Early%20Learning%20Center"
WEEPING WATER MIDDLE SCHOOL,WEEPING WATER,NE,204 WEST O STREET,"https://www.weepingwaterps.org/"
ACADEMY/FULL-TIME PROGRAMS,TRENTON,NJ,1085 OLD TRENTON RD,"https://www.mcvts.org/domain/70"
NORTHERN VALLEY REGION III,NORWOOD,NJ,200 SUMMIT STREET,"https://vrp.nvnet.org/"
PASSAIC GIFTED AND TALENTED ACADEMY SCHOOL NO. 20,PASSAIC,NJ,19 HENRY STREET,"https://passaicschools.org/pgta/"
J. FRANK HILLYARD MIDDLE,BROADWAY,VA,226 HAWKS HILL DRIVE,"http://jfhms.rockingham.k12.va.us/"
IROQUOIS WEST HIGH SCHOOL,GILMAN,IL,PO BOX 67,"http://www.iwest.k12.il.us/"
ALTERNATIVE SCHOOL,FORT PAYNE,AL,155 20TH STREET NE,"https://www.bhamcityschools.org/dupuy"
MILLEGEVILLE ITU,MILLEDGEVILLE,GA,800 N GLYNN ST,"https://www.milledgevillega.us/"
INTERNATIONAL CHARTER SCHOOL OF ATLANTA,ROSWELL,GA,1335 NORTHMEADOW PKWY STE 100,"https://www.icsatlanta.org/"
MIDDLE SCHOOL OF THE KENNEBUNKS,KENNEBUNK,ME,60 THOMPSON ROAD,"https://rsu21.net/msk"
DUBOIS INTEGRITY ACADEMY,RIVERDALE,GA,6479 CHURCH ST,"https://www.duboisintegrityacademy.org/"
GEORGIA SCHOOL FOR INNOVATION AND THE CLASSICS,HEPHZIBAH,GA,5073 STORY MILL RD,"https://www.gsiccharter.com/"
HALL-DALE MIDDLE SCHOOL,FARMINGDALE,ME,111 MAPLE STREET,"https://www.kidsrsu.org/o/hdmhs"
JACKSON ISD LOCAL BASED SPECIAL EDUCATION PROGRAMS,JACKSON,MI,6700 BROWNS LAKE ROAD,"https://www.jcisd.org/specialeducation"
ECEAP,MARYSVILLE,WA,13525 51ST AVE NE,"https://www.dcyf.wa.gov/services/earlylearning-childcare/eceap-headstart"
RICE CREEK SCHOOL,PORT WENTWORTH,GA,100 MULBERRY AVE,"https://spwww.sccpss.com/schools/rc/Pages/default.aspx"
COLLEGE PARK ELEMENTARY,COLLEGE PARK,GA,2075 PRINCETON AVE,"https://www.fultonschools.org/collegeparkes"
BAGGETT ELEMENTARY SCHOOL,LAWRENCEVILLE,GA,2136 OLD NORCROSS RD,"https://www.gcpsk12.org/BaggettES"
FRANCISCO LOPEZ CRUZ,NARANJITO,PR,CARR #164 KM 3 HM 1,"https://www.discogs.com/artist/2956933-Francisco-Lopez-Cruz"
AURORA MENDEZ CHARNECO,SAN SEBASTIAN,PR,CALLE PEDRO ALBISUS CAMPOS,"https://dataexplorer.agile-ed.com/Lookup/PR/702600-Aurora-Mendez-Charneco"
SU ADELAIDA VEGA,VEGA ALTA,PR,CARR 677 KM 3 HM 3 BO MARICAO,"https://www.spellingcity.com/su-adelaida-vega-vega-alta-pr.html"
ANNA K. DAVIE ELEMENTARY,ROME,GA,24 E MAIN ST SW,"https://www.rcs.rome.ga.us/domain/14"
STEPHENS COUNTY FIFTH GRADE ACADEMY,TOCCOA,GA,1315 ROSE LN,"https://sfga-stephenscountyschools-ga.schoolloop.com/"
ANTONIO PAOLI,VEGA ALTA,PR,URB SANTA RITA CALLE 9 V. ALTA,"https://historyofthetenor.com/antonio-paoli/"
ASTUMBO ELEMENTARY SCHOOL,DEDEDO,GU,CHALAN HACHON,"https://astumboelementary.weebly.com/"
ELEMENTAL URBANA,VEGA ALTA,PR,CALLE TEODOMIRO RAMIREZ,"https://www.spellingcity.com/elemental-urbana-vega-alta-pr.html"
SU RAMON E. BETANCES,ARECIBO,PR,CARR 657 KM 1 HM 1 BO BAJADERO,"https://www.spellingcity.com/su-ramon-e-betances-arecibo-pr.html"
CHIEF BRODIE ELEMENTARY SCHOOL,TAMUNING,GU,225 N. MARINE DRIVE,"https://cbmesbusybees.weebly.com/"
H.S. TRUMAN ELEMENTARY SCHOOL,STA.RITA,GU,182 PALE FERDINAND WAY,"https://hstrumanguam.weebly.com/"
INARAJAN ELEMENTARY SCHOOL,INARAJAN,GU,136 PALE BERNABE CRUZ RD,"https://www.practutor.com/us-schools/inarajan-elementary-school-code-660004000002"
J.Q. SAN MIGUEL ELEMENTARY SCHOOL,MONGMONG,GU,491 CLARA ROAD,"https://jqsm671.weebly.com/"
MARIA ULLOA ELEMENTARY SCHOOL,DEDEDO,GU,110 CATALINA LANE,"http://mauelementaryschool.weebly.com/"
M.U. LUJAN ELEMENTARY SCHOOL,YONA,GU,167 M.U. LUJAN ROAD,"https://mulujanelementaryschool.weebly.com/contact-information.html"
MARCIAL SABLAN ELEMENTARY SCHOOL,AGAT,GU,144 SAN VICENTE AVENUE,"http://masesguam.weebly.com/"
H.B. PRICE ELEMENTARY SCHOOL,MANGILAO,GU,130 DAIRY ROAD,"https://opengovbase.com/school/h-b-price-elementary-school/100873"
STARSHINE FAY LANDRUM ACADEMY,PHOENIX,AZ,1902 W. ROESER ROAD,"https://www.ade.az.gov/edd/NewDetails.asp?EntityID=90355&RefTypeID=1035"
CAREER SUCCESS JR/SR HIGH SCHOOL - NORTH PHOENIX,PHOENIX,AZ,2321 EAST BELL ROAD,"https://www.csschools.com/"
INDIAN OASIS INTERMEDIATE SCHOOL TO BABOQUIVARI MIDDLE SCHOO,SELLS,AZ,STATE ROUTE 86,"https://www.busd40.org/"
WESTGATE ELEMENTARY SCHOOL,KENNEWICK,WA,2514 WEST 4TH AVENUE,"https://wge.edmonds.wednet.edu/"
INARAJAN MIDDLE SCHOOL,INARAJAN,GU,433 BELEN AVENUE,"https://www.practutor.com/us-schools/inarajan-middle-school-code-660004000037"
JOSE RIOS MIDDLE SCHOOL,PITI,GU,165 SPRUANCE DRIVE,"https://www.postguam.com/news/local/irate-student-prompts-jose-rios-middle-school-to-go-into-lockdown-lockdown-lifted-after-student/article_8c2494e4-ffc5-11eb-86b0-3fd263bf3f7c.html"
OCEANVIEW MIDDLE SCHOOL,AGAT,GU,184 ERSKIN DRIVE,"https://omsjhtdms.weebly.com/"
EVIT - PERRY HIGH SCHOOL,GILBERT,AZ,1919 E. QUEEN CREEK,"https://www.evit.com/"
GEORGE WASHINGTON HIGH SCHOOL,MANGILAO,GU,298 G. WASHINGTON DR.,"https://www.gwhsgeckos.com/"
SIMON SANCHEZ HIGH SCHOOL,YIGO,GU,395 JUAN JACINTO ROAD,"https://sshs.gdoe.net/"
SOUTHERN HIGH SCHOOL,AGAT,GU,195 PALE FERDINAND,"https://www.practutor.com/us-schools/southern-high-school-code-660004000004"
TIYAN HIGH SCHOOL,BARRIGADA,GU,500 MARINER AVENUE,"https://dataexplorer.agile-ed.com/Lookup/GU/1179036-Tiyan-High-School"
RIVERSIDE ELEMENTARY,OAKLAND,IA,708 GLASS ST,"https://www.riversideschools.org/"
VICENTE BENAVENTE MIDDLE SCHOOL,DEDEDO,GU,288 WEST STA.MONICA AVE,"https://dataexplorer.agile-ed.com/Lookup/GU/701969-Vicente-SA-Benavente-Middle-School"
JOHN F. KENNEDY HIGH SCHOOL,TAMUNING,GU,331 N. MARINE DRIVE,"https://www.practutor.com/us-schools/john-f-kennedy-high-school-code-660004000014"
SUDDUTH ELEMENTARY SCHOOL,STARKVILLE,MS,101 GREENFIELD DRIVE,"https://www.starkvillesd.com/sudduth-elementary/index"
GEORGE KEY,PLACENTIA,CA,710 E. GOLDEN AVE.,"https://www.georgekey.org/"
LILLIE BURNEY STEAM ACADEMY,HATTIESBURG,MS,901 IDA AVENUE,"https://burney.hattiesburgpsd.com/apps/news/article/1105005"
MOORE ELEMENTARY SCHOOL,DES MOINES,IA,3725 52ND ST,"https://moore.dmschools.org/"
MORNINGSIDE ELEMENTARY,SIOUX CITY,IA,3601 BUSHNELL AVE,"https://morningside.siouxcityschools.org/"
OAK HILLS HIGH SCHOOL,CINCINNATI,OH,3200 EBENEZER RD,"https://www.ohlsd.us/oak-hills-high-school/home-1/-/"
UPPER CARMEN CHARTER HIGH SCHOOL,SALMON,ID,1211 MAIN STREET,"https://uppercarmencharter.com/"
GROVE STREET ACADEMIES,VICKSBURG,MS,1315 GROVE ST,"https://www.trulia.com/schools/MS-vicksburg-grove_street_academies-5700130834"
SOUTHEAST HIGH SCHOOL,KANSAS CITY,MO,3500 E MEYER BLVD,"https://southeast.kcpublicschools.org/"
ELIOT BATTLE ELEMENTARY,COLUMBIA,MO,2600 BATTLE AVENUE,"https://www.cpsk12.org/bes"
LAHAINALUNA HIGH SCHOOL,LAHAINA,HI,980 LAHAINALUNA RD,"https://www.lahainalunahs.org/"
GREENSFERRY ELEMENTARY SCHOOL,POST FALLS,ID,1520 N. BUNTING LANE,"https://www.pfsd.com/5/home"
RAES WEST,MONMOUTH,IL,105 N E ST STE 1,"https://www.areavibes.com/galesburg-il/schools/raes+west-170019202826/"
RAES WEST ALT ED,MONMOUTH,IL,105 N E ST STE 1,"https://www.roe33.net/raes"
SAFE SCHOOL PROGRAM,MOUNT VERNON,IL,2300 BENTON RD,"https://www.isbe.net/Pages/Regional-Safe-Schools-Program.aspx"
SOUTHWESTERN MIDDLE SCHOOL,HANOVER,IN,169 S MAIN CROSS ST,"https://sms.tsc.k12.in.us/"
RAES EAST ALT ED,GALESBURG,IL,325 E MAIN ST,"https://wheretoteach.com/raes-east-alt-ed-school-73168"
SECONDARY DAEP,HOUSTON,TX,1510 JENSEN DR,"https://www.houstonisd.org/daep"
GEM PREP: NAMPA,NAMPA,ID,5226 SOUTHSIDE BOULEVARD,"https://gemprep.org/nampa/"
NORMANDY KINDERGARTEN CENTER,ST. LOUIS,MO,3101 NORDIC DRIVE,"https://www.normandysc.org/site/default.aspx?PageType=3&ModuleInstanceID=73&ViewID=82ad4dc1-ff8e-4c91-9428-7a2a172acda0&RenderLoc=0&FlexDataID=20&PageID=60"
EDUC THERAP SUPPORT AT MADISON,ST. LOUIS,MO,118 SOUTH 7TH ST.,"https://www.slps.org/Page/28781"
ALC - GATEWAY - EY,BROOKLYN PARK,MN,9000 BROOKLYN BLVD,"https://www.trulia.com/schools/MN-brooklyn_park-alc_gateway_ey-5700132107"
HEADWAY ACADEMY NORTH,BROOKLYN CENTER,MN,5910 SHINGLE CREEK PARKWAY,"https://www.headway.org/locations/"
LUIS MUNOZ MARIN,ARECIBO,PR,CARR 53 KM 1 HM 5 SECT BARRANCAS,"https://www.nga.org/governor/luis-munoz-marin/"
REGIONAL CENTER FOR CHANGE,STERLING,IL,1001 W 23RD ST,"https://www.regionalcenterforchange.com/"
BLUFORD GRADE SCHOOL,BLUFORD,IL,901 6TH ST,"https://www.blufordschools.org/"
SALT FORK NORTH ELEMENTARY SCHOOL,CATLIN,IL,216 N WEBSTER ST,"https://north.saltfork.org/"
FLORA ELEMENTARY SCHOOL,FLORA,IL,445 EMORY ST,"https://www.floraschools.com/fes/"
PS 993,FLORAL PARK,NY,85-15 258TH ST,"http://www.p993q.org/"
WINGATE ELEMENTARY SCHOOL,SHILOH,IL,150 WINGATE BLVD,"https://wes.msd19.org/"
LINCOLN ELEM SCHOOL,MUNDELEIN,IL,200 W MAPLE AVE,"http://lincoln27.org/"
VANDALIA JUNIOR HIGH SCHOOL,VANDALIA,IL,1011 W FLETCHER ST,"https://www.vandals203.org/o/vjhs"
TINDLEY GENESIS ACADEMY,INDIANAPOLIS,IN,2540 NORTH CAPITOL AVENUE,"https://genesis.tindley.org/"
CAREER ACADEMY MIDDLE SCHOOL,SOUTH BEND,IN,3801 CRESENT CIRCLE - SUITE B,"https://www.ajc.com/news/atlanta-news/after-11-million-renovation-atlanta-college-and-career-academy-opens/WGDMRMT4OFFWZEUJXWFC5V4GBM/"
CARPE DIEM - NORTHWEST,INDIANAPOLIS,IN,5435 WEST PIKE PLAZA RD,"https://www.in.gov/icsb/about/icsb-schools/carpe-diem-schools/"
INDIANAPOLIS LIGHTHOUSE EAST,INDIANAPOLIS,IN,4002 N FRANKLIN ROAD,"https://www.indystar.com/story/news/education/2019/03/21/indianapolis-charter-school-closing-lighthouse-east-close-school-years-end/3233498002/"
EASTERN MIDDLE SCHOOL,GREENTOWN,IN,421 SOUTH HARRISON STREET,"https://www2.montgomeryschoolsmd.org/schools/easternms"
ELKHART ALTERNATIVE EDUCATION,ELKHART,IN,1013 TIPTON STREET,"https://elkhart.k12.in.us/home/academics/instructional_leadership/alternative-programs/"
EMMA DONNAN ELEMENTARY SCHOOL,INDIANAPOLIS,IN,1202 EAST TROY AVENUE,"https://www.adelanteschools.org/"
FALL CREEK JUNIOR HIGH,FISHERS,IN,12001 OLIO ROAD,"https://fcj.hseschools.org/"
WESTERN HILLS MAGNET CENTER,OMAHA,NE,5616 L STREET,"https://westernhillsmagnet.ops.org/"
KENTUCKY RIVER FOOTHILLS HEADSTART,IRVINE,KY,1000 SOUTH IRVINE ROAD,"https://headstartprograms.org/detail/kentucky_river_foothills_head_richmond_ky.html"
OWENSBORO INNOVATION ACADEMY,OWENSBORO,KY,1010 ALLEN STREET,"https://owensboro.kyschools.us/oia"
BATON ROUGE BRIDGE ACADEMY INC.,BATON ROUGE,LA,5300 MONARCH AVENUE,"https://projects.propublica.org/miseducation/school/220018502406"
THE NET CHARTER HIGH SCHOOL,NEW ORLEANS,LA,1614 ORETHA CASTLE HALEY BLVD,"https://www.eqaschools.org/"
