Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,AETNA_HMO-PPO,AETNA_WHOLE_HEALTH_ACO,BCBS_NEBRASKA_BLUE_PRINT,BCBS_NEBRASKA_NETWORK_BLUE,ELAP_LLC,MIDLANDS_CHOICE,NE_TOTAL_CARE_CENTENE,PHCS_MULTIPLAN,UHC,UHC_ACO,VNA_CYPRESS
2720340,OXYGEN AIRLIFE MASK AEROSOL,Inpatient,0270,,,,0,2.56,2.30,2.30,2.46,N/A,N/A,2.43,2.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720340,OXYGEN AIRLIFE MASK AEROSOL,Outpatient,0270,,,,0,2.56,2.30,2.30,2.46,N/A,N/A,2.43,2.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720345,OXYGEN MASK NON REBREATHING,Inpatient,0270,,,,0,5.23,4.71,4.71,5.02,N/A,N/A,4.97,5.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720345,OXYGEN MASK NON REBREATHING,Outpatient,0270,,,,0,5.23,4.71,4.71,5.02,N/A,N/A,4.97,5.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720350,STERILE WATER FOR IRRIGATIO,Inpatient,0270,,,,0,4.18,3.76,3.76,4.01,N/A,N/A,3.97,4.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720350,STERILE WATER FOR IRRIGATIO,Outpatient,0270,,,,0,4.18,3.76,3.76,4.01,N/A,N/A,3.97,4.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720355,NEEDLE ADAPTER PRN,Inpatient,0270,,,,0,3.95,3.56,3.56,3.79,N/A,N/A,3.75,3.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720355,NEEDLE ADAPTER PRN,Outpatient,0270,,,,0,3.95,3.56,3.56,3.79,N/A,N/A,3.75,3.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720360,OR-BASIC PACK,Inpatient,0270,,,,0,33.22,29.90,29.90,31.89,N/A,N/A,31.56,31.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720360,OR-BASIC PACK,Outpatient,0270,,,,0,33.22,29.90,29.90,31.89,N/A,N/A,31.56,31.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720365,IV-TUBING PCA,Inpatient,0270,,,,0,14.26,12.83,12.83,13.69,N/A,N/A,13.55,13.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720365,IV-TUBING PCA,Outpatient,0270,,,,0,14.26,12.83,12.83,13.69,N/A,N/A,13.55,13.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720370,PEG TUBE PONSKY SYSTEM,Inpatient,0270,,,,0,415.38,373.84,373.84,398.76,N/A,N/A,394.61,398.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720370,PEG TUBE PONSKY SYSTEM,Outpatient,0270,,,,0,415.38,373.84,373.84,398.76,N/A,N/A,394.61,398.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720375,OR-LIMB HOLDER RESTRAINT,Inpatient,0270,,,,0,8.41,7.57,7.57,8.07,N/A,N/A,7.99,8.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720375,OR-LIMB HOLDER RESTRAINT,Outpatient,0270,,,,0,8.41,7.57,7.57,8.07,N/A,N/A,7.99,8.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720380,ORTH CLINIC WRIST SPLINT LRG,Inpatient,0270,,,,0,13.45,12.11,12.11,12.91,N/A,N/A,12.78,12.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720380,ORTH CLINIC WRIST SPLINT LRG,Outpatient,0270,,,,0,13.45,12.11,12.11,12.91,N/A,N/A,12.78,12.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720385,SUCTION TUBE POOLE,Inpatient,0270,,,,0,6.55,5.90,5.90,6.29,N/A,N/A,6.22,6.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720385,SUCTION TUBE POOLE,Outpatient,0270,,,,0,6.55,5.90,5.90,6.29,N/A,N/A,6.22,6.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720390,ENDOTRACHEAL TUBE 5.5 CUFFED,Inpatient,0270,,,,0,8.78,7.90,7.90,8.43,N/A,N/A,8.34,8.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720390,ENDOTRACHEAL TUBE 5.5 CUFFED,Outpatient,0270,,,,0,8.78,7.90,7.90,8.43,N/A,N/A,8.34,8.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720395,AIRWAY 60 MM SMALL CHILD,Inpatient,0270,,,,0,3.43,3.09,3.09,3.29,N/A,N/A,3.26,3.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720395,AIRWAY 60 MM SMALL CHILD,Outpatient,0270,,,,0,3.43,3.09,3.09,3.29,N/A,N/A,3.26,3.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720400,3-PORT Y-ADAPTER CLAVE/LUER,Inpatient,0270,,,,0,10.90,9.81,9.81,10.46,N/A,N/A,10.36,10.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720400,3-PORT Y-ADAPTER CLAVE/LUER,Outpatient,0270,,,,0,10.90,9.81,9.81,10.46,N/A,N/A,10.36,10.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720405,CATHETER FOLEY 14 FR,Inpatient,0270,,,,0,6.97,6.27,6.27,6.69,N/A,N/A,6.62,6.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720405,CATHETER FOLEY 14 FR,Outpatient,0270,,,,0,6.97,6.27,6.27,6.69,N/A,N/A,6.62,6.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720410,NASAL WASH KIT,Inpatient,0270,,,,0,17.96,16.16,16.16,17.24,N/A,N/A,17.06,17.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720410,NASAL WASH KIT,Outpatient,0270,,,,0,17.96,16.16,16.16,17.24,N/A,N/A,17.06,17.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720415,TED HOSE KNEE-HI SMALL/LONG,Inpatient,0270,,,,0,12.52,11.27,11.27,12.02,N/A,N/A,11.89,12.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720415,TED HOSE KNEE-HI SMALL/LONG,Outpatient,0270,,,,0,12.52,11.27,11.27,12.02,N/A,N/A,11.89,12.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720420,TED HOSE KNEE-HI MED/LONG,Inpatient,0270,,,,0,18.28,16.45,16.45,17.55,N/A,N/A,17.37,17.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720420,TED HOSE KNEE-HI MED/LONG,Outpatient,0270,,,,0,18.28,16.45,16.45,17.55,N/A,N/A,17.37,17.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720425,TED HOSE KNEE-HI LARGE/LONG,Inpatient,0270,,,,0,18.28,16.45,16.45,17.55,N/A,N/A,17.37,17.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720425,TED HOSE KNEE-HI LARGE/LONG,Outpatient,0270,,,,0,18.28,16.45,16.45,17.55,N/A,N/A,17.37,17.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720430,TED HOSE KNEE-HI X-LARGE/LONG,Inpatient,0270,,,,0,12.61,11.35,11.35,12.11,N/A,N/A,11.98,12.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720430,TED HOSE KNEE-HI X-LARGE/LONG,Outpatient,0270,,,,0,12.61,11.35,11.35,12.11,N/A,N/A,11.98,12.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720435,OXYGENNASAL CANNULA 14',Inpatient,0270,,,,0,3.90,3.51,3.51,3.74,N/A,N/A,3.71,3.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720435,OXYGENNASAL CANNULA 14',Outpatient,0270,,,,0,3.90,3.51,3.51,3.74,N/A,N/A,3.71,3.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720440,OXYGEN CANNULA HIGHFLOW 14',Inpatient,0270,,,,0,3.94,3.55,3.55,3.78,N/A,N/A,3.74,3.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720440,OXYGEN CANNULA HIGHFLOW 14',Outpatient,0270,,,,0,3.94,3.55,3.55,3.78,N/A,N/A,3.74,3.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720445,OXYGEN CONNECTING TUBING 7',Inpatient,0270,,,,0,1.84,1.66,1.66,1.77,N/A,N/A,1.75,1.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720445,OXYGEN CONNECTING TUBING 7',Outpatient,0270,,,,0,1.84,1.66,1.66,1.77,N/A,N/A,1.75,1.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720450,OXYGEN FACE MASK,Inpatient,0270,,,,0,2.47,2.22,2.22,2.37,N/A,N/A,2.35,2.37,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720450,OXYGEN FACE MASK,Outpatient,0270,,,,0,2.47,2.22,2.22,2.37,N/A,N/A,2.35,2.37,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720455,OXYGEN TWIN JET NEBULIZER,Inpatient,0270,,,,0,2.68,2.41,2.41,2.57,N/A,N/A,2.55,2.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720455,OXYGEN TWIN JET NEBULIZER,Outpatient,0270,,,,0,2.68,2.41,2.41,2.57,N/A,N/A,2.55,2.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720460,OXYGEN HUMIDIFIER DISPOSABLE,Inpatient,0270,,,,0,4.63,4.17,4.17,4.44,N/A,N/A,4.40,4.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720460,OXYGEN HUMIDIFIER DISPOSABLE,Outpatient,0270,,,,0,4.63,4.17,4.17,4.44,N/A,N/A,4.40,4.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720465,OXYGEN CANNULA HIGHFLOW 7',Inpatient,0270,,,,0,8.65,7.79,7.79,8.30,N/A,N/A,8.22,8.30,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720465,OXYGEN CANNULA HIGHFLOW 7',Outpatient,0270,,,,0,8.65,7.79,7.79,8.30,N/A,N/A,8.22,8.30,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720470,PILLOW ISOLATION,Inpatient,0270,,,,0,10.78,9.70,9.70,10.35,N/A,N/A,10.24,10.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720470,PILLOW ISOLATION,Outpatient,0270,,,,0,10.78,9.70,9.70,10.35,N/A,N/A,10.24,10.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720475,OXYGEN CANNULA HIGHFLOW 25',Inpatient,0270,,,,0,12.24,11.02,11.02,11.75,N/A,N/A,11.63,11.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720475,OXYGEN CANNULA HIGHFLOW 25',Outpatient,0270,,,,0,12.24,11.02,11.02,11.75,N/A,N/A,11.63,11.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720480,OXYGENNASAL CANNULA INFANT/NE,Inpatient,0270,,,,0,4.99,4.49,4.49,4.79,N/A,N/A,4.74,4.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720480,OXYGENNASAL CANNULA INFANT/NE,Outpatient,0270,,,,0,4.99,4.49,4.49,4.79,N/A,N/A,4.74,4.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720485,SIGMOIDSCOPE SPECULUM DISPOSAB,Inpatient,0270,,,,0,6.24,5.62,5.62,5.99,N/A,N/A,5.93,5.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720485,SIGMOIDSCOPE SPECULUM DISPOSAB,Outpatient,0270,,,,0,6.24,5.62,5.62,5.99,N/A,N/A,5.93,5.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720490,STAPLER SKIN 5.7MM,Inpatient,0270,,,,0,15.58,14.02,14.02,14.96,N/A,N/A,14.80,14.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720490,STAPLER SKIN 5.7MM,Outpatient,0270,,,,0,15.58,14.02,14.02,14.96,N/A,N/A,14.80,14.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720495,SPIROMETER INCENTIVE,Inpatient,0270,,,,0,8.10,7.29,7.29,7.78,N/A,N/A,7.70,7.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720495,SPIROMETER INCENTIVE,Outpatient,0270,,,,0,8.10,7.29,7.29,7.78,N/A,N/A,7.70,7.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720500,STAPLER SKIN 6.9MM,Inpatient,0270,,,,0,15.18,13.66,13.66,14.57,N/A,N/A,14.42,14.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720500,STAPLER SKIN 6.9MM,Outpatient,0270,,,,0,15.18,13.66,13.66,14.57,N/A,N/A,14.42,14.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720505,STERI STRIP 1/4,Inpatient,0270,,,,0,3.49,3.14,3.14,3.35,N/A,N/A,3.32,3.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720505,STERI STRIP 1/4,Outpatient,0270,,,,0,3.49,3.14,3.14,3.35,N/A,N/A,3.32,3.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720510,COLOSTOMY WAFER 45MM 1 3/4,Inpatient,0270,,,,0,8.00,7.20,7.20,7.68,N/A,N/A,7.60,7.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720510,COLOSTOMY WAFER 45MM 1 3/4,Outpatient,0270,,,,0,8.00,7.20,7.20,7.68,N/A,N/A,7.60,7.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720515,SUCTION CATHETER KIT 10 FR,Inpatient,0270,,,,0,1.84,1.66,1.66,1.77,N/A,N/A,1.75,1.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720515,SUCTION CATHETER KIT 10 FR,Outpatient,0270,,,,0,1.84,1.66,1.66,1.77,N/A,N/A,1.75,1.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720520,CATHETER FOLEY SECUREMENTSTA,Inpatient,0270,,,,0,10.18,9.16,9.16,9.77,N/A,N/A,9.67,9.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720520,CATHETER FOLEY SECUREMENTSTA,Outpatient,0270,,,,0,10.18,9.16,9.16,9.77,N/A,N/A,9.67,9.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720525,CATHETER STRAP,Inpatient,0270,,,,0,9.78,8.80,8.80,9.39,N/A,N/A,9.29,9.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720525,CATHETER STRAP,Outpatient,0270,,,,0,9.78,8.80,8.80,9.39,N/A,N/A,9.29,9.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720530,CAUTERY CONNECTING CORD,Inpatient,0270,,,,0,4.00,3.60,3.60,3.84,N/A,N/A,3.80,3.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720530,CAUTERY CONNECTING CORD,Outpatient,0270,,,,0,4.00,3.60,3.60,3.84,N/A,N/A,3.80,3.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720540,DIAPERS SIZE 1,Inpatient,0270,,,,0,1.53,1.38,1.38,1.47,N/A,N/A,1.45,1.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720540,DIAPERS SIZE 1,Outpatient,0270,,,,0,1.53,1.38,1.38,1.47,N/A,N/A,1.45,1.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720545,DIAPERS SIZE 3,Inpatient,0270,,,,0,1.41,1.27,1.27,1.35,N/A,N/A,1.34,1.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720545,DIAPERS SIZE 3,Outpatient,0270,,,,0,1.41,1.27,1.27,1.35,N/A,N/A,1.34,1.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720550,DIAPERS SIZE 5,Inpatient,0270,,,,0,1.60,1.44,1.44,1.54,N/A,N/A,1.52,1.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720550,DIAPERS SIZE 5,Outpatient,0270,,,,0,1.60,1.44,1.44,1.54,N/A,N/A,1.52,1.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720555,ENDOMETRIAL BIOPSY CURETTE,Inpatient,0270,,,,0,4.00,3.60,3.60,3.84,N/A,N/A,3.80,3.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720555,ENDOMETRIAL BIOPSY CURETTE,Outpatient,0270,,,,0,4.00,3.60,3.60,3.84,N/A,N/A,3.80,3.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720560,ENDOTRACHEAL TUBE 6.5,Inpatient,0270,,,,0,5.00,4.50,4.50,4.80,N/A,N/A,4.75,4.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720560,ENDOTRACHEAL TUBE 6.5,Outpatient,0270,,,,0,5.00,4.50,4.50,4.80,N/A,N/A,4.75,4.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720565,IRRIGATION SYRINGE BULB,Inpatient,0270,,,,0,3.01,2.71,2.71,2.89,N/A,N/A,2.86,2.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720565,IRRIGATION SYRINGE BULB,Outpatient,0270,,,,0,3.01,2.71,2.71,2.89,N/A,N/A,2.86,2.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720570,SUTURE SURGIPRO II 6-0 SP569,Inpatient,0270,,,,0,31.56,28.40,28.40,30.30,N/A,N/A,29.98,30.30,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720570,SUTURE SURGIPRO II 6-0 SP569,Outpatient,0270,,,,0,31.56,28.40,28.40,30.30,N/A,N/A,29.98,30.30,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720575,SUTURE SURGIPRO 3-0 SP665G,Inpatient,0270,,,,0,12.34,11.11,11.11,11.85,N/A,N/A,11.72,11.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720575,SUTURE SURGIPRO 3-0 SP665G,Outpatient,0270,,,,0,12.34,11.11,11.11,11.85,N/A,N/A,11.72,11.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720580,SUTURE SURGIPRO 4-0 SP683G,Inpatient,0270,,,,0,17.01,15.31,15.31,16.33,N/A,N/A,16.16,16.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720580,SUTURE SURGIPRO 4-0 SP683G,Outpatient,0270,,,,0,17.01,15.31,15.31,16.33,N/A,N/A,16.16,16.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720585,SUTURE SURGIPRO 5-0 SP661G,Inpatient,0270,,,,0,18.14,16.33,16.33,17.41,N/A,N/A,17.23,17.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720585,SUTURE SURGIPRO 5-0 SP661G,Outpatient,0270,,,,0,18.14,16.33,16.33,17.41,N/A,N/A,17.23,17.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720590,SPECIMEN TRAPMUCOUS,Inpatient,0270,,,,0,4.00,3.60,3.60,3.84,N/A,N/A,3.80,3.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720590,SPECIMEN TRAPMUCOUS,Outpatient,0270,,,,0,4.00,3.60,3.60,3.84,N/A,N/A,3.80,3.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720595,TED HOSE THIGH HI XLGE/LONG,Inpatient,0270,,,,0,4.00,3.60,3.60,3.84,N/A,N/A,3.80,3.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720595,TED HOSE THIGH HI XLGE/LONG,Outpatient,0270,,,,0,4.00,3.60,3.60,3.84,N/A,N/A,3.80,3.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720600,TED HOSE THIGH HI SM/SHORT,Inpatient,0270,,,,0,31.64,28.48,28.48,30.37,N/A,N/A,30.06,30.37,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720600,TED HOSE THIGH HI SM/SHORT,Outpatient,0270,,,,0,31.64,28.48,28.48,30.37,N/A,N/A,30.06,30.37,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720605,CUSHION INFLATABLE,Inpatient,0270,,,,0,5.44,4.90,4.90,5.22,N/A,N/A,5.17,5.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720605,CUSHION INFLATABLE,Outpatient,0270,,,,0,5.44,4.90,4.90,5.22,N/A,N/A,5.17,5.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720610,CHEST DRAIN,Inpatient,0270,,,,0,167.48,150.73,150.73,160.78,N/A,N/A,159.11,160.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720610,CHEST DRAIN,Outpatient,0270,,,,0,167.48,150.73,150.73,160.78,N/A,N/A,159.11,160.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720615,ADHESIVE STOMA,Inpatient,0270,,,,0,18.10,16.29,16.29,17.38,N/A,N/A,17.20,17.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720615,ADHESIVE STOMA,Outpatient,0270,,,,0,18.10,16.29,16.29,17.38,N/A,N/A,17.20,17.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720620,JACKSON-PRATT DRAIN,Inpatient,0270,,,,0,17.75,15.98,15.98,17.04,N/A,N/A,16.86,17.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720620,JACKSON-PRATT DRAIN,Outpatient,0270,,,,0,17.75,15.98,15.98,17.04,N/A,N/A,16.86,17.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720625,TEGADERM 1 3/4 X 1 3,Inpatient,0272,,,,0,1.63,1.47,1.47,1.56,N/A,N/A,1.55,1.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720625,TEGADERM 1 3/4 X 1 3,Outpatient,0272,,,,0,1.63,1.47,1.47,1.56,N/A,N/A,1.55,1.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720630,TEGADERM 2 3/8 X 2 3,Inpatient,0272,,,,0,1.63,1.47,1.47,1.56,N/A,N/A,1.55,1.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720630,TEGADERM 2 3/8 X 2 3,Outpatient,0272,,,,0,1.63,1.47,1.47,1.56,N/A,N/A,1.55,1.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720635,TEGADERM 4 X 4 3/4,Inpatient,0272,,,,0,2.89,2.60,2.60,2.77,N/A,N/A,2.75,2.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720635,TEGADERM 4 X 4 3/4,Outpatient,0272,,,,0,2.89,2.60,2.60,2.77,N/A,N/A,2.75,2.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720640,TELFA 2 X 3,Inpatient,0270,,,,0,1.15,1.04,1.04,1.10,N/A,N/A,1.09,1.10,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720640,TELFA 2 X 3,Outpatient,0270,,,,0,1.15,1.04,1.04,1.10,N/A,N/A,1.09,1.10,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720645,TELFA 3X4,Inpatient,0270,,,,0,1.24,1.12,1.12,1.19,N/A,N/A,1.18,1.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720645,TELFA 3X4,Outpatient,0270,,,,0,1.24,1.12,1.12,1.19,N/A,N/A,1.18,1.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720650,TELFA 8 X 3 LARGE,Inpatient,0270,,,,0,1.18,1.06,1.06,1.13,N/A,N/A,1.12,1.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720650,TELFA 8 X 3 LARGE,Outpatient,0270,,,,0,1.18,1.06,1.06,1.13,N/A,N/A,1.12,1.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720655,DRESSING ACTICOAT,Inpatient,0270,,,,0,38.74,34.87,34.87,37.19,N/A,N/A,36.80,37.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720655,DRESSING ACTICOAT,Outpatient,0270,,,,0,38.74,34.87,34.87,37.19,N/A,N/A,36.80,37.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720660,TED HOSE KNEE-HI MED/REGULAR,Inpatient,0270,,,,0,11.62,10.46,10.46,11.16,N/A,N/A,11.04,11.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720660,TED HOSE KNEE-HI MED/REGULAR,Outpatient,0270,,,,0,11.62,10.46,10.46,11.16,N/A,N/A,11.04,11.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720665,TED HOSE KNEE-HI LARGE/REGULA,Inpatient,0270,,,,0,16.63,14.97,14.97,15.96,N/A,N/A,15.80,15.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720665,TED HOSE KNEE-HI LARGE/REGULA,Outpatient,0270,,,,0,16.63,14.97,14.97,15.96,N/A,N/A,15.80,15.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720670,YANKAUER TIP SUCTION,Inpatient,0270,,,,0,1.99,1.79,1.79,1.91,N/A,N/A,1.89,1.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720670,YANKAUER TIP SUCTION,Outpatient,0270,,,,0,1.99,1.79,1.79,1.91,N/A,N/A,1.89,1.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720675,URINE STRAINER CALCULI,Inpatient,0270,,,,0,1.78,1.60,1.60,1.71,N/A,N/A,1.69,1.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720675,URINE STRAINER CALCULI,Outpatient,0270,,,,0,1.78,1.60,1.60,1.71,N/A,N/A,1.69,1.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720680,TED HOSE THIGH-HI LARGE/REGUL,Inpatient,0270,,,,0,29.02,26.12,26.12,27.86,N/A,N/A,27.57,27.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720680,TED HOSE THIGH-HI LARGE/REGUL,Outpatient,0270,,,,0,29.02,26.12,26.12,27.86,N/A,N/A,27.57,27.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720685,TOOTHPASTE 1.5OZ,Inpatient,0270,,,,0,1.66,1.49,1.49,1.59,N/A,N/A,1.58,1.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720685,TOOTHPASTE 1.5OZ,Outpatient,0270,,,,0,1.66,1.49,1.49,1.59,N/A,N/A,1.58,1.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720690,AMBU BAG PEDIATRIC,Inpatient,0270,,,,0,33.14,29.83,29.83,31.81,N/A,N/A,31.48,31.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720690,AMBU BAG PEDIATRIC,Outpatient,0270,,,,0,33.14,29.83,29.83,31.81,N/A,N/A,31.48,31.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720695,TED HOSE THIGH-HI MED/REG,Inpatient,0270,,,,0,21.37,19.23,19.23,20.52,N/A,N/A,20.30,20.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720695,TED HOSE THIGH-HI MED/REG,Outpatient,0270,,,,0,21.37,19.23,19.23,20.52,N/A,N/A,20.30,20.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2720700,IV-TUBING  BLOOD,Inpatient,0270,,,,0,30.45,27.41,27.41,29.23,N/A,N/A,28.93,29.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A
