Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,AETNA,AETNA_MCR_ADV,BCBS_2022,CIGNA,MERITAIN,RESERVE_NATIONAL,UHC,UHC_MCR_ADV,UMR
4334860,Speech Behavral Qualit Analys Voice Units 92524,Inpatient,0444,92524,Behavioral and qualitative analysis of voice and resonance,,0,107.00,74.90,67.41,151.51,96.30,N/A,N/A,96.30,96.30,96.30,96.30,N/A,96.30
4334860,Speech Behavral Qualit Analys Voice Units 92524,Outpatient,0444,92524,Behavioral and qualitative analysis of voice and resonance,,0,107.00,74.90,67.41,151.51,96.30,67.41,151.51,96.30,96.30,96.30,96.30,67.41,96.30
4334864,Swallow Evaluation Units 92610,Inpatient,0444,92610,Evaluation of oral and pharyngeal swallowing function,,0,141.00,98.70,88.83,167.90,126.90,N/A,N/A,126.90,126.90,126.90,126.90,N/A,126.90
4334864,Swallow Evaluation Units 92610,Outpatient,0444,92610,Evaluation of oral and pharyngeal swallowing function,,0,141.00,98.70,88.83,167.90,126.90,88.83,167.90,126.90,126.90,126.90,126.90,88.83,126.90
4334866,Swallow Funct Fluoroscopic Eval Units 92611,Inpatient,0444,92611,Motion fluoroscopic evaluation of swallowing function by cine or video recording,,0,103.00,72.10,64.89,232.49,92.70,N/A,N/A,92.70,92.70,92.70,92.70,N/A,92.70
4334866,Swallow Funct Fluoroscopic Eval Units 92611,Outpatient,0444,92611,Motion fluoroscopic evaluation of swallowing function by cine or video recording,,0,103.00,72.10,64.89,232.49,92.70,64.89,232.49,92.70,92.70,92.70,92.70,64.89,92.70
4335008,Ultrasound/E-Stim Combo Units 97032,Inpatient,0421,97032,"Application of a modality to 1 or more areas; electrical stimulation (manual), each 15 minutes",,0,52.00,36.40,32.76,46.80,46.80,N/A,N/A,46.80,46.80,46.80,46.80,N/A,46.80
4335008,Ultrasound/E-Stim Combo Units 97032,Outpatient,0421,97032,"Application of a modality to 1 or more areas; electrical stimulation (manual), each 15 minutes",,0,52.00,36.40,32.76,46.80,46.80,32.76,44.80,46.80,46.80,46.80,46.80,32.76,46.80
4335202,Muscle Testing Trunk Units 95831,Inpatient,0421,,,,0,28.00,19.60,17.64,25.20,25.20,N/A,N/A,25.20,25.20,25.20,25.20,N/A,25.20
4335202,Muscle Testing Trunk Units 95831,Outpatient,0421,,,,0,28.00,19.60,17.64,25.20,25.20,17.64,N/A,25.20,25.20,25.20,25.20,17.64,25.20
4335216,Phonophoresis Units,Inpatient,0421,97035,"Application of a modality to 1 or more areas; ultrasound, each 15 minutes",,0,82.00,57.40,38.21,73.80,73.80,N/A,N/A,73.80,73.80,73.80,73.80,N/A,73.80
4335216,Phonophoresis Units,Outpatient,0421,97035,"Application of a modality to 1 or more areas; ultrasound, each 15 minutes",,0,82.00,57.40,38.21,73.80,73.80,51.66,38.21,73.80,73.80,73.80,73.80,51.66,73.80
4335230,Work Hardening Inital 2 Hours Units 97545,Inpatient,0421,97545,Work hardening/conditioning; initial 2 hours,,0,72.00,50.40,21.08,64.80,64.80,N/A,N/A,64.80,64.80,64.80,64.80,N/A,64.80
4335230,Work Hardening Inital 2 Hours Units 97545,Outpatient,0421,97545,Work hardening/conditioning; initial 2 hours,,0,72.00,50.40,21.08,64.80,64.80,45.36,21.08,64.80,64.80,64.80,64.80,45.36,64.80
4335232,Work Hardening EA Additional Hour Units 97546,Inpatient,0421,97546,Work hardening/conditioning; each additional hour (List separately in addition to code for primary procedure),,0,132.00,92.40,83.16,118.80,118.80,N/A,N/A,118.80,118.80,118.80,118.80,N/A,118.80
4335232,Work Hardening EA Additional Hour Units 97546,Outpatient,0421,97546,Work hardening/conditioning; each additional hour (List separately in addition to code for primary procedure),,0,132.00,92.40,83.16,118.80,118.80,83.16,N/A,118.80,118.80,118.80,118.80,83.16,118.80
4335234,Jobst Measure Units 97799,Inpatient,0421,97799,Unlisted physical medicine/rehabilitation service or procedure,,0,84.00,58.80,13.18,75.60,75.60,N/A,N/A,75.60,75.60,75.60,75.60,N/A,75.60
4335234,Jobst Measure Units 97799,Outpatient,0421,97799,Unlisted physical medicine/rehabilitation service or procedure,,0,84.00,58.80,13.18,75.60,75.60,52.92,13.18,75.60,75.60,75.60,75.60,52.92,75.60
4335892,OT OT Orthotics Fitting/Training/15MIN RF Units,Inpatient,0430,97760,"Orthotic(s) management and training (including assessment and fitting when not otherwise reported), upper extremity(ies), lower extremity(ies) and/or trunk, initial orthotic(s) encounter, each 15 minutes",,0,55.00,38.50,34.65,51.71,49.50,N/A,N/A,49.50,49.50,49.50,49.50,N/A,49.50
4335892,OT OT Orthotics Fitting/Training/15MIN RF Units,Outpatient,0430,97760,"Orthotic(s) management and training (including assessment and fitting when not otherwise reported), upper extremity(ies), lower extremity(ies) and/or trunk, initial orthotic(s) encounter, each 15 minutes",,0,55.00,38.50,34.65,51.71,49.50,34.65,51.71,49.50,49.50,49.50,49.50,34.65,49.50
4335894,OT Orthotics Training/Fitting/15MIN Units 97760,Inpatient,0431,97760,"Orthotic(s) management and training (including assessment and fitting when not otherwise reported), upper extremity(ies), lower extremity(ies) and/or trunk, initial orthotic(s) encounter, each 15 minutes",,0,55.00,38.50,34.65,51.71,49.50,N/A,N/A,49.50,49.50,49.50,49.50,N/A,49.50
4335894,OT Orthotics Training/Fitting/15MIN Units 97760,Outpatient,0431,97760,"Orthotic(s) management and training (including assessment and fitting when not otherwise reported), upper extremity(ies), lower extremity(ies) and/or trunk, initial orthotic(s) encounter, each 15 minutes",,0,55.00,38.50,34.65,51.71,49.50,34.65,51.71,49.50,49.50,49.50,49.50,34.65,49.50
4336613,acetaminophen 120 mg Sup UD [FRKS],Inpatient,0637,A9270,Non-covered item or service,00713-0118-06,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4336613,acetaminophen 120 mg Sup UD [FRKS],Outpatient,0637,A9270,Non-covered item or service,00713-0118-06,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4336614,albumin human 25% IV Sol 100 mL [FRKS],Inpatient,0636,P9047,"Albumin (human), 25%, 50ml",00944-0493-02,2,341.04,238.73,91.21,306.94,306.94,N/A,N/A,306.94,306.94,306.94,306.94,N/A,306.94
4336614,albumin human 25% IV Sol 100 mL [FRKS],Outpatient,0636,P9047,"Albumin (human), 25%, 50ml",00944-0493-02,2,341.04,238.73,91.21,306.94,306.94,214.86,91.21,306.94,306.94,306.94,306.94,214.86,306.94
4336615,albuterol 5 mg/mL Sol 20 mL [FRKS],Inpatient,0250,J7611,Albuterol non-comp con,24208-0347-20,5,61.80,43.26,0.49,55.62,55.62,N/A,N/A,55.62,55.62,55.62,55.62,N/A,55.62
4336615,albuterol 5 mg/mL Sol 20 mL [FRKS],Outpatient,0250,J7611,Albuterol non-comp con,24208-0347-20,5,61.80,43.26,0.49,55.62,55.62,38.93,0.49,55.62,55.62,55.62,55.62,38.93,55.62
4336692,budesonide 3 mg Cap [FRKS],Inpatient,0637,A9270,Non-covered item or service,51079-0020-03,0,54.74,38.32,34.49,49.27,49.27,N/A,N/A,49.27,49.27,49.27,49.27,N/A,49.27
4336692,budesonide 3 mg Cap [FRKS],Outpatient,0637,A9270,Non-covered item or service,51079-0020-03,0,54.74,38.32,34.49,49.27,49.27,34.49,N/A,49.27,49.27,49.27,49.27,34.49,49.27
4336737,buPROPion 75 mg Tab UD[FRKS],Inpatient,0637,A9270,Non-covered item or service,51079-0943-01,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4336737,buPROPion 75 mg Tab UD[FRKS],Outpatient,0637,A9270,Non-covered item or service,51079-0943-01,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4336738,cholestyramine 4 g/5.7 g Pow UD[FRKS],Inpatient,0637,A9270,Non-covered item or service,00185-0939-98,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4336738,cholestyramine 4 g/5.7 g Pow UD[FRKS],Outpatient,0637,A9270,Non-covered item or service,00185-0939-98,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4336739,clindamycin topical 2% Cre [FRKS],Inpatient,0637,A9270,Non-covered item or service,00168-0277-40,0,284.08,198.86,178.97,255.67,255.67,N/A,N/A,255.67,255.67,255.67,255.67,N/A,255.67
4336739,clindamycin topical 2% Cre [FRKS],Outpatient,0637,A9270,Non-covered item or service,00168-0277-40,0,284.08,198.86,178.97,255.67,255.67,178.97,N/A,255.67,255.67,255.67,255.67,178.97,255.67
4336740,Dextrose 5% with 0.45% NaCl 1000 mL Sol [FRKS],Inpatient,0258,J7042,5% dextrose/normal saline,00409-7926-09,2,30.96,21.67,2.06,27.86,27.86,N/A,N/A,27.86,27.86,27.86,27.86,N/A,27.86
4336740,Dextrose 5% with 0.45% NaCl 1000 mL Sol [FRKS],Outpatient,0258,J7042,5% dextrose/normal saline,00409-7926-09,2,30.96,21.67,2.06,27.86,27.86,19.50,2.06,27.86,27.86,27.86,27.86,19.50,27.86
4336741,Dextrose 5% with 0.9% NaCl 500 mL Sol [FRKS],Inpatient,0636,J7042,5% dextrose/normal saline,00264-7610-10,1,4.10,2.87,2.06,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4336741,Dextrose 5% with 0.9% NaCl 500 mL Sol [FRKS],Outpatient,0636,J7042,5% dextrose/normal saline,00264-7610-10,1,4.10,2.87,2.06,3.69,3.69,2.58,2.06,3.69,3.69,3.69,3.69,2.58,3.69
4336742,Dextrose 5% with 0.9% NaCl 500 mL Sol [FRKS],Inpatient,0636,J7042,5% dextrose/normal saline,00409-7941-09,1,4.10,2.87,2.06,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4336742,Dextrose 5% with 0.9% NaCl 500 mL Sol [FRKS],Outpatient,0636,J7042,5% dextrose/normal saline,00409-7941-09,1,4.10,2.87,2.06,3.69,3.69,2.58,2.06,3.69,3.69,3.69,3.69,2.58,3.69
4336743,Dextrose 5% with 0.9% NaCl 1000 mL Sol [FRKS],Inpatient,0636,J7042,5% dextrose/normal saline,00409-7941-09,2,17.12,11.98,2.06,15.41,15.41,N/A,N/A,15.41,15.41,15.41,15.41,N/A,15.41
4336743,Dextrose 5% with 0.9% NaCl 1000 mL Sol [FRKS],Outpatient,0636,J7042,5% dextrose/normal saline,00409-7941-09,2,17.12,11.98,2.06,15.41,15.41,10.79,2.06,15.41,15.41,15.41,15.41,10.79,15.41
4336748,Dextrose 5% in Water IV Soln 500 mL [FRKS],Inpatient,0636,J7060,5% dextrose/water,00264-1101-55,1,17.36,12.15,3.36,15.62,15.62,N/A,N/A,15.62,15.62,15.62,15.62,N/A,15.62
4336748,Dextrose 5% in Water IV Soln 500 mL [FRKS],Outpatient,0636,J7060,5% dextrose/water,00264-1101-55,1,17.36,12.15,3.36,15.62,15.62,10.94,3.36,15.62,15.62,15.62,15.62,10.94,15.62
4336749,Dextrose 5% in Lactated Ringers IV Soln 1000 mL [FRKS],Inpatient,0258,J7121,5% dextrose in lac ringers,00409-7929-09,1,17.12,11.98,9.21,15.41,15.41,N/A,N/A,15.41,15.41,15.41,15.41,N/A,15.41
4336749,Dextrose 5% in Lactated Ringers IV Soln 1000 mL [FRKS],Outpatient,0258,J7121,5% dextrose in lac ringers,00409-7929-09,1,17.12,11.98,9.21,15.41,15.41,10.79,9.21,15.41,15.41,15.41,15.41,10.79,15.41
4336761,atropine-diphenoxylate 0.025 mg-2.5 mg Tab [FRKS],Inpatient,0637,A9270,Non-covered item or service,51079-0067-01,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4336761,atropine-diphenoxylate 0.025 mg-2.5 mg Tab [FRKS],Outpatient,0637,A9270,Non-covered item or service,51079-0067-01,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4336766,etomidate 2 mg/mL Sol Vial [FRKS],Inpatient,0259,,,00069-0006-02,0,47.09,32.96,29.67,42.38,42.38,N/A,N/A,42.38,42.38,42.38,42.38,N/A,42.38
4336766,etomidate 2 mg/mL Sol Vial [FRKS],Outpatient,0259,,,00069-0006-02,0,47.09,32.96,29.67,42.38,42.38,29.67,N/A,42.38,42.38,42.38,42.38,29.67,42.38
4336767,triple dye topical 2.29 mg-2.29 mg-1.14 mg/mL Sol Swab[FRKS],Inpatient,0637,A9270,Non-covered item or service,51101-2826-05,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4336767,triple dye topical 2.29 mg-2.29 mg-1.14 mg/mL Sol Swab[FRKS],Outpatient,0637,A9270,Non-covered item or service,51101-2826-05,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4336773,gentamicin 80 mg/50 mL-NS 0.9% PREMIX Sol 50 mL [FRKS],Inpatient,0636,J1580,Garamycin gentamicin inj,00338-0509-41,1,16.60,11.62,3.54,14.94,14.94,N/A,N/A,14.94,14.94,14.94,14.94,N/A,14.94
4336773,gentamicin 80 mg/50 mL-NS 0.9% PREMIX Sol 50 mL [FRKS],Outpatient,0636,J1580,Garamycin gentamicin inj,00338-0509-41,1,16.60,11.62,3.54,14.94,14.94,10.46,3.54,14.94,14.94,14.94,14.94,10.46,14.94
4336815,"immune globulin, G (IGG)/maltose IV 10% Sol 200 mL Vial [FRKS]",Inpatient,0636,J1568,Octagam injection,68982-0850-04,40,2545.92,1782.14,70.55,2291.33,2291.33,N/A,N/A,2291.33,2291.33,2291.33,2291.33,N/A,2291.33
4336815,"immune globulin, G (IGG)/maltose IV 10% Sol 200 mL Vial [FRKS]",Outpatient,0636,J1568,Octagam injection,68982-0850-04,40,2545.92,1782.14,70.55,2291.33,2291.33,1603.93,70.55,2291.33,2291.33,2291.33,2291.33,1603.93,2291.33
4336816,lidocaine 2% preservative-free Sol 5 mL Syringe [FRKS],Inpatient,0636,J2001,Lidocaine injection,76329-3390-01,10,4.10,2.87,0.05,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4336816,lidocaine 2% preservative-free Sol 5 mL Syringe [FRKS],Outpatient,0636,J2001,Lidocaine injection,76329-3390-01,10,4.10,2.87,0.05,3.69,3.69,2.58,0.05,3.69,3.69,3.69,3.69,2.58,3.69
4336817,magnesium sulfate - (Epsom Salts) Pow 30 gm[FRKS],Inpatient,0637,A9270,Non-covered item or service,00869-0602-43,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4336817,magnesium sulfate - (Epsom Salts) Pow 30 gm[FRKS],Outpatient,0637,A9270,Non-covered item or service,00869-0602-43,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4336820,oritavancin 400 mg Pow [FRKS],Inpatient,0636,J2407,"Injection, oritavancin",65293-0015-01,40,1339.20,937.44,40.09,1205.28,1205.28,N/A,N/A,1205.28,1205.28,1205.28,1205.28,N/A,1205.28
4336820,oritavancin 400 mg Pow [FRKS],Outpatient,0636,J2407,"Injection, oritavancin",65293-0015-01,40,1339.20,937.44,40.09,1205.28,1205.28,843.70,40.09,1205.28,1205.28,1205.28,1205.28,843.70,1205.28
4336821,oseltamivir 6 mg/mL Pow 60 mL [FRKS],Inpatient,0637,A9270,Non-covered item or service,00004-0822-05,0,578.24,404.77,364.29,520.42,520.42,N/A,N/A,520.42,520.42,520.42,520.42,N/A,520.42
4336821,oseltamivir 6 mg/mL Pow 60 mL [FRKS],Outpatient,0637,A9270,Non-covered item or service,00004-0822-05,0,578.24,404.77,364.29,520.42,520.42,364.29,N/A,520.42,520.42,520.42,520.42,364.29,520.42
4336822,polyethylene glycol 3350 with electrolytes - Pow,Inpatient,0637,A9270,Non-covered item or service,65649-0201-75,0,214.68,150.28,135.25,193.21,193.21,N/A,N/A,193.21,193.21,193.21,193.21,N/A,193.21
4336822,polyethylene glycol 3350 with electrolytes - Pow,Outpatient,0637,A9270,Non-covered item or service,65649-0201-75,0,214.68,150.28,135.25,193.21,193.21,135.25,N/A,193.21,193.21,193.21,193.21,135.25,193.21
4336824,Sodium Chloride 0.45% IV Sol 1000 mL [FRKS],Inpatient,0258,,,00409-7985-09,0,17.12,11.98,10.79,15.41,15.41,N/A,N/A,15.41,15.41,15.41,15.41,N/A,15.41
4336824,Sodium Chloride 0.45% IV Sol 1000 mL [FRKS],Outpatient,0258,,,00409-7985-09,0,17.12,11.98,10.79,15.41,15.41,10.79,N/A,15.41,15.41,15.41,15.41,10.79,15.41
4336827,Topricin Topical Cream 57 gm [FRKS],Inpatient,0637,A9270,Non-covered item or service,61500-0037-02,0,32.69,22.88,20.59,29.42,29.42,N/A,N/A,29.42,29.42,29.42,29.42,N/A,29.42
4336827,Topricin Topical Cream 57 gm [FRKS],Outpatient,0637,A9270,Non-covered item or service,61500-0037-02,0,32.69,22.88,20.59,29.42,29.42,20.59,N/A,29.42,29.42,29.42,29.42,20.59,29.42
4336869,"Treatment of Speech,Lang,Voice Units 92507",Inpatient,0441,92507,"Treatment of speech, language, voice, communication, and/or auditory processing disorder; individual",,0,108.00,75.60,68.04,101.45,97.20,N/A,N/A,97.20,97.20,97.20,97.20,N/A,97.20
4336869,"Treatment of Speech,Lang,Voice Units 92507",Outpatient,0441,92507,"Treatment of speech, language, voice, communication, and/or auditory processing disorder; individual",,0,108.00,75.60,68.04,101.45,97.20,68.04,101.45,97.20,97.20,97.20,97.20,68.04,97.20
4336886,triamcinolone topical 0.1% Cream 15 gm [FRKS],Inpatient,0637,A9270,Non-covered item or service,45802-0064-35,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4336886,triamcinolone topical 0.1% Cream 15 gm [FRKS],Outpatient,0637,A9270,Non-covered item or service,45802-0064-35,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4336887,urea topical 10% Cream 57 gm [FRKS],Inpatient,0637,A9270,Non-covered item or service,11701-0022-23,0,26.26,18.38,16.54,23.63,23.63,N/A,N/A,23.63,23.63,23.63,23.63,N/A,23.63
4336887,urea topical 10% Cream 57 gm [FRKS],Outpatient,0637,A9270,Non-covered item or service,11701-0022-23,0,26.26,18.38,16.54,23.63,23.63,16.54,N/A,23.63,23.63,23.63,23.63,16.54,23.63
4336891,acetaminophen-HYDROcodone 325 mg-7.5 mg/15 mL Sol,Inpatient,0637,A9270,Non-covered item or service,66689-0023-16,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4336891,acetaminophen-HYDROcodone 325 mg-7.5 mg/15 mL Sol,Outpatient,0637,A9270,Non-covered item or service,66689-0023-16,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4337150,Type and Screen GL,Inpatient,0300,86900,"Blood typing, serologic; ABO",,0,52.00,36.40,2.99,46.80,46.80,N/A,N/A,46.80,46.80,46.80,46.80,N/A,46.80
4337150,Type and Screen GL,Outpatient,0300,86900,"Blood typing, serologic; ABO",,0,52.00,36.40,2.99,46.80,46.80,32.76,21.58,46.80,46.80,46.80,46.80,2.99,46.80
4337151,Type and Cross GL,Inpatient,0300,86900,"Blood typing, serologic; ABO",,0,52.00,36.40,2.99,46.80,46.80,N/A,N/A,46.80,46.80,46.80,46.80,N/A,46.80
4337151,Type and Cross GL,Outpatient,0300,86900,"Blood typing, serologic; ABO",,0,52.00,36.40,2.99,46.80,46.80,32.76,21.58,46.80,46.80,46.80,46.80,2.99,46.80
4337152,ABORh GL,Inpatient,0300,86900,"Blood typing, serologic; ABO",,0,52.00,36.40,2.99,46.80,46.80,N/A,N/A,46.80,46.80,46.80,46.80,N/A,46.80
4337152,ABORh GL,Outpatient,0300,86900,"Blood typing, serologic; ABO",,0,52.00,36.40,2.99,46.80,46.80,32.76,21.58,46.80,46.80,46.80,46.80,2.99,46.80
4337159,Product Type,Inpatient,0300,80305,"Drug test(s), presumptive, any number of drug classes, any number of devices or procedures; capable of being read by direct optical observation only (eg, utilizing immunoassay [eg, dipsticks, cups, cards, or cartridges]), includes sample validation when performed, per date of service",,0,206.00,144.20,12.60,185.40,185.40,N/A,N/A,185.40,185.40,185.40,185.40,N/A,185.40
4337159,Product Type,Outpatient,0300,80305,"Drug test(s), presumptive, any number of drug classes, any number of devices or procedures; capable of being read by direct optical observation only (eg, utilizing immunoassay [eg, dipsticks, cups, cards, or cartridges]), includes sample validation when performed, per date of service",,0,206.00,144.20,12.60,185.40,185.40,129.78,36.72,185.40,185.40,185.40,185.40,12.60,185.40
4337462,OBS IM OR SQ INJECTION PER STICK Charge,Inpatient,0760,96372,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",,0,60.00,42.00,37.80,56.65,54.00,N/A,N/A,54.00,54.00,54.00,54.00,N/A,54.00
4337462,OBS IM OR SQ INJECTION PER STICK Charge,Outpatient,0760,96372,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",,0,60.00,42.00,37.80,56.65,54.00,37.80,56.65,54.00,54.00,54.00,54.00,37.80,54.00
4337463,OBS IV PUSH SINGLE OR INITIAL Charge,Inpatient,0760,96374,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug",,0,60.00,42.00,37.80,56.65,54.00,N/A,N/A,54.00,54.00,54.00,54.00,N/A,54.00
4337463,OBS IV PUSH SINGLE OR INITIAL Charge,Outpatient,0760,96374,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug",,0,60.00,42.00,37.80,56.65,54.00,37.80,56.65,54.00,54.00,54.00,54.00,37.80,54.00
4337464,OBS IV PUSH EA ADD'L SEQ NEW DRUG Charge,Inpatient,0760,96375,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)",,0,60.00,42.00,37.80,56.65,54.00,N/A,N/A,54.00,54.00,54.00,54.00,N/A,54.00
