property_id,property_type,sale_date,sale_price,num_units,city,physical_address,county,state,source_url
244800049,RESIDENTIAL LAND,2021-06-29 00:00:00,49750,,HAYDEN,332 HONEYSUCKLE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244800061,RESIDENTIAL SINGLE FAMILY,2018-08-09 00:00:00,25000,1,HAYDEN,356 SUNFLOWER DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
126601005,RESIDENTIAL SINGLE FAMILY,2021-05-18 00:00:00,450000,1,HAYDEN,409 HIGH MEADOW CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
126601004,RESIDENTIAL SINGLE FAMILY,2017-05-12 00:00:00,256100,1,HAYDEN,407 HIGH MEADOW CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244800064,RESIDENTIAL SINGLE FAMILY,2019-02-11 00:00:00,330000,1,HAYDEN,357 SUNFLOWER DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
126702002,RESIDENTIAL SINGLE FAMILY,1994-06-01 00:00:00,102500,1,HAYDEN,303 HARVEST DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244800050,RESIDENTIAL LAND,2005-11-15 00:00:00,46800,,HAYDEN,334 HONEYSUCKLE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244800051,RESIDENTIAL SINGLE FAMILY,2019-07-01 00:00:00,430000,1,HAYDEN,336 STARLITE LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
126702006,RESIDENTIAL SINGLE FAMILY,1983-09-01 00:00:00,59900,1,HAYDEN,311 HARVEST DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
126702003,RESIDENTIAL SINGLE FAMILY,2013-05-21 00:00:00,161423,1,HAYDEN,305 HARVEST DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
126702004,RESIDENTIAL SINGLE FAMILY,1990-07-01 00:00:00,64500,1,HAYDEN,307 HARVEST DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
126702005,RESIDENTIAL SINGLE FAMILY,2003-11-25 00:00:00,185000,1,HAYDEN,309 HARVEST DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244800063,RESIDENTIAL SINGLE FAMILY,2021-06-29 00:00:00,439900,1,HAYDEN,359 SUNFLOWER DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100086,RESIDENTIAL SINGLE FAMILY,2021-02-25 00:00:00,441000,1,HAYDEN,340 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100085,VACANT LAND,2021-09-14 00:00:00,49500,,HAYDEN,338 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100084,RESIDENTIAL LAND,2018-11-30 00:00:00,39500,,HAYDEN,297 LITTLE BEND CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100083,RESIDENTIAL LAND,2011-01-13 00:00:00,1650000,,HAYDEN,299 LITTLE BEND CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100082,RESIDENTIAL LAND,2011-01-13 00:00:00,1650000,,HAYDEN,301 LITTLE BEND CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100081,RESIDENTIAL SINGLE FAMILY,2019-12-13 00:00:00,420000,1,HAYDEN,303 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100011,RESIDENTIAL LAND,2007-04-06 00:00:00,48400,,HAYDEN,363 SUNFLOWER DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200012,RESIDENTIAL SF W/AG,2018-08-17 00:00:00,111000,1,HAYDEN,38720 HIDDEN SPGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100079,RESIDENTIAL SINGLE FAMILY,2018-11-30 00:00:00,389000,1,HAYDEN,307 LITTLE BEND CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100012,RESIDENTIAL LAND,2016-03-01 00:00:00,94000,,HAYDEN,265 SUNFLOWER DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100025,RESIDENTIAL SINGLE FAMILY,2021-10-26 00:00:00,520000,1,HAYDEN,357 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100026,RESIDENTIAL LAND,2020-07-10 00:00:00,360000,1,HAYDEN,355 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100027,RESIDENTIAL LAND,2018-07-31 00:00:00,29900,,HAYDEN,353 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100028,RESIDENTIAL LAND,2017-12-01 00:00:00,29900,,HAYDEN,351 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100029,RESIDENTIAL SINGLE FAMILY,2019-09-25 00:00:00,349000,1,HAYDEN,349 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100030,RESIDENTIAL SINGLE FAMILY,2020-08-19 00:00:00,394900,1,HAYDEN,347 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100031,RESIDENTIAL SINGLE FAMILY,2021-03-15 00:00:00,400000,1,HAYDEN,345 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100032,RESIDENTIAL LAND,2011-01-13 00:00:00,1650000,,HAYDEN,343 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100033,RESIDENTIAL LAND,2011-01-13 00:00:00,1650000,,HAYDEN,341 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100024,RESIDENTIAL LAND,2011-01-13 00:00:00,1650000,,HAYDEN,359 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100034,RESIDENTIAL SINGLE FAMILY,2020-08-31 00:00:00,371000,1,HAYDEN,339 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100013,RESIDENTIAL LAND,2011-01-13 00:00:00,1650000,,HAYDEN,364 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200011,AGRICULTURAL LAND,2018-06-07 00:00:00,52000,,HAYDEN,38705 HIDDEN SPGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100023,RESIDENTIAL SINGLE FAMILY,2011-01-13 00:00:00,1650000,1,HAYDEN,361 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100078,RESIDENTIAL LAND,2021-01-07 00:00:00,43900,,HAYDEN,309 LITTLE BEND CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100035,RESIDENTIAL SINGLE FAMILY,2017-05-17 00:00:00,322800,1,HAYDEN,337 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100022,RESIDENTIAL SINGLE FAMILY,2021-06-29 00:00:00,410590,1,HAYDEN,363 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100044,RESIDENTIAL LAND,2007-03-29 00:00:00,48400,,HAYDEN,336 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100043,RESIDENTIAL SINGLE FAMILY,2011-02-08 00:00:00,200000,1,HAYDEN,334 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100042,RESIDENTIAL SINGLE FAMILY,2020-01-16 00:00:00,375000,1,HAYDEN,332 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100041,RESIDENTIAL SINGLE FAMILY,2020-10-29 00:00:00,345000,1,HAYDEN,330 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100040,RESIDENTIAL SINGLE FAMILY,2017-03-15 00:00:00,301000,1,HAYDEN,328 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100039,RESIDENTIAL SINGLE FAMILY,2011-05-05 00:00:00,209000,1,HAYDEN,326 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100037,RESIDENTIAL LAND,2014-11-10 00:00:00,253500,1,HAYDEN,322 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100077,RESIDENTIAL SINGLE FAMILY,2018-07-16 00:00:00,390000,1,HAYDEN,311 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100045,RESIDENTIAL LAND,2020-11-13 00:00:00,34500,,HAYDEN,338 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200027,AGRICULTURAL LAND,2020-12-30 00:00:00,65000,,HAYDEN,38605 HIDDEN SPGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200028,AGRICULTURAL LAND,2021-04-16 00:00:00,101500,,HAYDEN,38600 HIDDEN SPGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100076,RESIDENTIAL LAND,2021-01-07 00:00:00,49000,,HAYDEN,313 LITTLE BEND CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244201001,COMMON AREA,2015-06-05 00:00:00,120000,,HAYDEN,38665 HIDDEN SPGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100015,RESIDENTIAL SINGLE FAMILY,2020-08-12 00:00:00,469000,1,HAYDEN,368 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100046,RESIDENTIAL SINGLE FAMILY,2017-09-21 00:00:00,279000,1,HAYDEN,340 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100021,RESIDENTIAL SINGLE FAMILY,2021-08-11 00:00:00,450000,1,HAYDEN,365 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100075,RESIDENTIAL SINGLE FAMILY,2021-06-30 00:00:00,540000,1,HAYDEN,315 LITTLE BEND CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100074,RESIDENTIAL LAND,2021-02-03 00:00:00,49500,,HAYDEN,317 LITTLE BEND CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100016,RESIDENTIAL LAND,2015-11-17 00:00:00,259000,1,HAYDEN,370 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100020,RESIDENTIAL SINGLE FAMILY,2020-12-29 00:00:00,367700,1,HAYDEN,367 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100073,RESIDENTIAL LAND,2021-01-28 00:00:00,53500,,HAYDEN,319 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100072,RESIDENTIAL LAND,2020-01-08 00:00:00,48000,1,HAYDEN,321 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100087,RESIDENTIAL LAND,2011-01-13 00:00:00,1650000,,HAYDEN,331 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100069,RESIDENTIAL SINGLE FAMILY,2021-01-13 00:00:00,389585,1,HAYDEN,327 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100017,RESIDENTIAL LAND,2015-12-04 00:00:00,332000,1,HAYDEN,372 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100050,RESIDENTIAL LAND,2011-01-13 00:00:00,1650000,,HAYDEN,339 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200010,RESIDENTIAL SF W/AG,2019-05-13 00:00:00,69000,1,HAYDEN,38685 HIDDEN SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272102002,RESIDENTIAL SINGLE FAMILY,2015-04-14 00:00:00,160000,1,HAYDEN,351 COUNTY ROAD 53,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100049,RESIDENTIAL LAND,2020-04-30 00:00:00,35900,,HAYDEN,341 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100048,RESIDENTIAL SINGLE FAMILY,2012-08-16 00:00:00,31500,1,HAYDEN,343 LITTLE BEND RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200018,AGRICULTURAL LAND,2021-01-28 00:00:00,72000,,HAYDEN,38370 CATTAILS CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100051,RESIDENTIAL SINGLE FAMILY,2021-01-05 00:00:00,41900,1,HAYDEN,340 MARIPOSA DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100067,RESIDENTIAL SINGLE FAMILY,2018-07-26 00:00:00,330000,1,HAYDEN,335 MARIPOSA DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100047,RESIDENTIAL SINGLE FAMILY,2020-03-30 00:00:00,390700,1,HAYDEN,371 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200026,AGRICULTURAL LAND,2007-01-04 00:00:00,140300,,HAYDEN,38625 HIDDEN SPGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200025,RESIDENTIAL SF W/AG,2018-05-14 00:00:00,55000,1,HAYDEN,38645 HIDDEN SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100052,RESIDENTIAL SINGLE FAMILY,2015-06-12 00:00:00,272500,1,HAYDEN,342 MARIPOSA DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100066,RESIDENTIAL SINGLE FAMILY,2011-11-01 00:00:00,39400,1,HAYDEN,337 MARIPOSA DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100065,RESIDENTIAL LAND,2018-10-05 00:00:00,50000,,HAYDEN,339 MARIPOSA DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100056,RESIDENTIAL SINGLE FAMILY,2019-10-01 00:00:00,340000,1,HAYDEN,378 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200024,AGRICULTURAL LAND,2017-06-29 00:00:00,47800,,HAYDEN,38620 HIDDEN SPGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100057,RESIDENTIAL LAND,2018-03-30 00:00:00,39000,,HAYDEN,380 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100062,RESIDENTIAL LAND,2021-02-03 00:00:00,62500,,HAYDEN,345 MARIPOSA DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200014,AGRICULTURAL LAND,2021-03-03 00:00:00,63000,,HAYDEN,38365 CATTAILS CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100058,RESIDENTIAL LAND,2019-06-03 00:00:00,42500,,HAYDEN,382 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100061,VACANT LAND,2021-08-27 00:00:00,65000,,HAYDEN,347 MARIPOSA DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100059,RESIDENTIAL LAND,2019-08-02 00:00:00,43500,,HAYDEN,384 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100060,RESIDENTIAL LAND,2011-12-28 00:00:00,67000,1,HAYDEN,386 LAKE VIEW RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200023,RESIDENTIAL SF W/AG,2021-05-27 00:00:00,945250,1,HAYDEN,38640 HIDDEN SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200017,AGRICULTURAL LAND,2018-06-27 00:00:00,100000,,HAYDEN,38350 CATTAILS CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244201001,COMMON AREA,2015-06-05 00:00:00,120000,,HAYDEN,38665 HIDDEN SPGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244201001,COMMON AREA,2015-06-05 00:00:00,120000,,HAYDEN,38665 HIDDEN SPGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200021,RESIDENTIAL SF W/AG,2019-02-01 00:00:00,55500,1,HAYDEN,38290 HILLCREST CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200016,RESIDENTIAL SINGLE FAMILY,2018-04-06 00:00:00,105000,1,HAYDEN,38320 A CATTAILS CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200020,AGRICULTURAL LAND,2020-12-04 00:00:00,65000,,HAYDEN,38270 HILLCREST CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200019,AGRICULTURAL LAND,2020-03-27 00:00:00,70000,,HAYDEN,38250 HILLCREST CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200015,VACANT LAND,2018-04-06 00:00:00,105000,,HAYDEN,38300 CATTAILS CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
244200022,AGRICULTURAL LAND,2018-06-27 00:00:00,100000,,HAYDEN,38275 HILLCREST CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
940201001,CO STATE LAND,2019-10-23 00:00:00,560800,,HAYDEN,36705 COUNTY ROAD 59,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
940222001,RESIDENTIAL SINGLE FAMILY,2002-02-22 00:00:00,184100,1,HAYDEN,9255 COUNTY ROAD 59,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
940291001,AGRICULTURAL LAND,2000-06-16 00:00:00,400000,,HAYDEN,37270 COUNTY ROAD 59,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
320500002,VACANT LAND,2019-12-13 00:00:00,46300,,HAYDEN,35900 COUNTY ROAD 59,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
320500004,VACANT LAND,2020-10-14 00:00:00,45000,,HAYDEN,35800 COUNTY ROAD 59,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
320500006,RESIDENTIAL SINGLE FAMILY,2014-08-01 00:00:00,187000,1,HAYDEN,35700 COUNTY ROAD 59,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
941114001,RESIDENTIAL SINGLE FAMILY,2013-05-28 00:00:00,338000,1,HAYDEN,4485 US HIGHWAY 40,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
941191001,RESIDENTIAL SF W/AG,1990-06-01 00:00:00,81000,1,CRAIG,405 COUNTY ROAD 65,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272100080,VACANT LAND,2021-10-05 00:00:00,65000,,HAYDEN,305 LITTLE BEND CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
940052002,AGRICULTURAL LAND,1995-06-01 00:00:00,32000,,HAYDEN,40650 COUNTY ROAD 76A,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
940042001,AGRICULTURAL LAND,2011-05-09 00:00:00,242500,,HAYDEN,40650 COUNTY ROAD 76,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
940032002,RESIDENTIAL SINGLE FAMILY,2010-04-30 00:00:00,140000,1,HAYDEN,40955 COUNTY ROAD 80,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
940012002,RESIDENTIAL SF W/AG,1998-09-25 00:00:00,465000,2,HAYDEN,40515 A COUNTY ROAD 69A,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
939012001,AGRICULTURAL LAND,2006-05-26 00:00:00,137500,,STEAMBOAT SPRINGS,40995 COUNTY ROAD 68,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111700006,RESIDENTIAL SINGLE FAMILY,2007-02-05 00:00:00,320000,1,STEAMBOAT SPRINGS,40505 HILL N DALE RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111700005,RESIDENTIAL SINGLE FAMILY,2012-06-25 00:00:00,49000,1,STEAMBOAT SPRINGS,40605 HILL N DALE RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111700004,RESIDENTIAL SINGLE FAMILY,2000-09-05 00:00:00,115000,1,STEAMBOAT SPRINGS,40300 HILL N DALE RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111700007,RESIDENTIAL SF W/AG,2020-10-09 00:00:00,575000,1,STEAMBOAT SPRINGS,40405 HILL N DALE RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111401019,RESIDENTIAL SINGLE FAMILY,1993-12-01 00:00:00,45000,1,STEAMBOAT SPRINGS,40350 TAG ALONG TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111400012,RESIDENTIAL SINGLE FAMILY,2007-11-06 00:00:00,580000,1,STEAMBOAT SPRINGS,18565 CANYON VIEW TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111400011,RESIDENTIAL SINGLE FAMILY,2020-08-20 00:00:00,1750000,1,STEAMBOAT SPRINGS,40600 VALLEY DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
940011004,AGRICULTURAL LAND,1999-01-18 00:00:00,200000,,HAYDEN,40625 COUNTY ROAD 69A,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111400014,RESIDENTIAL SINGLE FAMILY,2000-08-30 00:00:00,112500,1,STEAMBOAT SPRINGS,40305 VALLEY DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111400013,RESIDENTIAL SINGLE FAMILY,2013-11-26 00:00:00,291200,1,STEAMBOAT SPRINGS,40800 VALLEY DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111700003,VACANT LAND,2013-09-19 00:00:00,165000,,STEAMBOAT SPRINGS,40200 HILL-N-DALE RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111400018,VACANT LAND,2000-08-15 00:00:00,90000,,STEAMBOAT SPRINGS,40250 TAG ALONG TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111700017,RESIDENTIAL SINGLE FAMILY,1993-11-01 00:00:00,37000,1,STEAMBOAT SPRINGS,40100 HILL N DALE RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111700002,RESIDENTIAL SF W/AG,2021-09-09 00:00:00,1000000,1,STEAMBOAT SPRINGS,17755 ELK RIDGE RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111700009,AGRICULTURAL LAND,2021-09-09 00:00:00,200000,,STEAMBOAT SPRINGS,17655 ELK RIDGE RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111400021,RESIDENTIAL SINGLE FAMILY,2005-09-18 00:00:00,135000,1,STEAMBOAT SPRINGS,40050 PEAK VIEW CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
940014004,RESIDENTIAL SF W/AG,2016-11-23 00:00:00,314200,1,HAYDEN,11785 COUNTY ROAD 69,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111400016,RESIDENTIAL SINGLE FAMILY,2011-11-04 00:00:00,335000,1,STEAMBOAT SPRINGS,40070 PEAK VIEW CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111400022,VACANT LAND CONTIGUOUS TO RES,2014-03-07 00:00:00,250000,,STEAMBOAT SPRINGS,40025 PEAK VIEW CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
937063001,RESIDENTIAL SINGLE FAMILY,1999-04-26 00:00:00,210000,1,STEAMBOAT SPRINGS,40205 COUNTY ROAD 44,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111700001,RESIDENTIAL SINGLE FAMILY,2010-12-15 00:00:00,350000,1,STEAMBOAT SPRINGS,39805 WESTRIDGE RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111400005,RESIDENTIAL SINGLE FAMILY,2017-09-01 00:00:00,420600,1,STEAMBOAT SPRINGS,40005 HILL N DALE RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
940122001,RESIDENTIAL SF W/AG,2012-01-26 00:00:00,800000,1,HAYDEN,11049 US HIGHWAY 40,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111400006,VACANT LAND,2008-06-20 00:00:00,276000,,STEAMBOAT SPRINGS,40100 VALLEY DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111600001,RESIDENTIAL SINGLE FAMILY,2012-08-20 00:00:00,394700,1,STEAMBOAT SPRINGS,39250 COUNTY ROAD 68,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111400003,RESIDENTIAL SINGLE FAMILY,2011-05-27 00:00:00,780000,1,STEAMBOAT SPRINGS,40000 VALLEY DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111400004,VACANT LAND CONTIGUOUS TO RES,2011-12-21 00:00:00,125000,,STEAMBOAT SPRINGS,40005 VALLEY DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
111400002,RESIDENTIAL SINGLE FAMILY,2005-07-22 00:00:00,665000,1,STEAMBOAT SPRINGS,39955 S VALLEY DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
941131001,AGRICULTURAL LAND,2017-11-20 00:00:00,4160000,,HAYDEN,5900 COUNTY ROAD 65,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
938124001,RESIDENTIAL SINGLE FAMILY,2020-09-15 00:00:00,330000,1,STEAMBOAT SPRINGS,39310 COUNTY ROAD 44,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
