name,ccn,homepage_url,state_code
"DESERT PARKWAY BEHAVIORAL HEALTHCARE HOSPITAL, LLC",294013,https://www.desertparkway.com,NV
FOREST VIEW PSYCHIATRIC HOSPITAL,234030,https://forestviewhospital.com,MI
CLEARSKY REHABILITATION HOSPITAL OF FLOWER MOUND,673076,https://clearskyhealth.com/flowermound/,TX
PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,450144,https://permianregional.com,TX
UF HEALTH LEESBURG HOSPITAL,100084,https://www.leesburgregional.org,FL
IOWA SPECIALTY HOSPITAL - BELMOND,161301,https://www.iowaspecialtyhospital.com/locations/belmond/iowa-specialty-hospital---belmond,IA
CARRUS REHABILITATION HOSPITAL,673041,https://www.carrushealth.com/inpatient-services/rehabilitation/,TX
MAYO CLINIC HEALTH SYSTEM-NEW PRAGUE,241361,https://www.mayoclinichealthsystem.org/locations/new-prague,MN
MORRISON COMMUNITY HOSPITAL,141329,https://morrisonhospital.com/,IL
EFFINGHAM HEALTH SYSTEM,111306,https://effinghamhealth.org,GA
V A HOSPITAL,46002F,https://www.saltlakecity.va.gov/,UT
SANFORD TRACY MEDICAL CENTER,241303,https://www.sanfordhealth.org/locations/sanford-tracy-medical-center,MN
LAKE DISTRICT HOSPITAL,381309,https://www.lakehealthdistrict.org/,OR
M HEALTH FAIRVIEW RIDGES HOSPITAL,240207,https://mhealthfairview.org/locations/m-health-fairview-ridges-hospital,MN
ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,281314,https://www.ajhc.org,NE
MADISON VALLEY MEDICAL CENTER,271329,https://www.mvmedcenter.org,MT
LAKE DISTRICT HOSPITAL,381309,https://www.lakehealthdistrict.org/,OR
M HEALTH FAIRVIEW RIDGES HOSPITAL,240207,https://mhealthfairview.org/locations/m-health-fairview-ridges-hospital,MN
ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,281314,https://www.ajhc.org,NE
MADISON VALLEY MEDICAL CENTER,271329,https://www.mvmedcenter.org,MT
UINTAH BASIN MEDICAL CENTER,460019,https://www.ubh.org,UT
SILVER HILL HOSPITAL INC,074014,https://silverhillhospital.org,CT
NOBLE HEALTH CALLAWAY COMMUNITY HOSPITAL,260209,https://callaway.noblehealthmo.org/locations/,MO
ANDROSCOGGIN VALLEY HOSPITAL,301310,https://www.avhnh.org,NH
HAZARD ARH REGIONAL MEDICAL CENTER,180029,https://www.arh.org/portfolio_page/hazard-arh-regional-medical-center/,KY
KPC PROMISE HOSPITAL OF VICKSBURG,252008,https://vicksburg.kpcph.com/,MS
CAPE CORAL HOSPITAL,100244,https://www.leehealth.org/find-a-location/cape-coral-hospital,FL
SYCAMORE SPRINGS HOSPITAL LLC,154059,https://www.sycamorespringshealth.com,IN
MESA VIEW REGIONAL HOSPITAL,291307,https://www.mesaviewhospital.com/,NV
SUTTER SURGICAL HOSPITAL - NORTH VALLEY,050766,https://www.sutterhealth.org/sshnv,CA
HOUSTON BEHAVIORAL HEALTHCARE HOSPITAL LLC,454135,https://www.houstonbehavioralhealth.com,TX
REBOUND BEHAVIORAL HEALTH,424014,https://www.reboundbehavioralhealth.com,SC
CHI HEALTH ST MARY'S,281342,https://www.chihealth.com/st-marys.html,NE
ST MARY MEDICAL CENTER INC,150034,https://www.comhs.org/about-us/st-mary-medical-center,IN
TOMAH MEMORIAL HOSPITAL,521320,https://www.tomahhealth.org/,WI
TUCSON MEDICAL CENTER,030006,https://www.tmcaz.com,AZ
VICTOR VALLEY GLOBAL MEDICAL CENTER,050517,https://victorvalleyglobalmedicalcenter.com/,CA
MARY BRIDGE CHILDREN'S HOSPITAL,503301,https://www.marybridge.org,WA
PROMEDICA MONROE REGIONAL HOSPITAL,230099,https://www.promedica.org/location/promedica-monroe-regional-hospital,MI
BINGHAM MEMORIAL HOSPITAL,131325,https://www.binghammemorial.org,ID
TRENTON PSYCHIATRIC HOSP,314013,https://www.nj.gov/health/integratedhealth/hospitals/trenton/,NJ
MAIN LINE HOSPITAL LANKENAU,390195,https://www.mainlinehealth.org/locations/lankenau-medical-center,PA
CHESTNUT HILL BENEVOLENT ASSOCIATION,221990,https://www.chbenevolent.org/,MA
GUNDERSEN ST JOSEPHS HOSPITAL AND CLINICS,521304,https://www.gundersenhealth.org/locations/gundersen-st-josephs-hospital,WI
LINCOLN COUNTY MEDICAL CENTER,321306,https://lincoln-county-medical-center.phs.org/Pages/default.aspx,NM
KNOXVILLE REHABILITATION HOSPITAL,443037,https://www.knoxvillerehabhospital.com/,TN
METHODIST DALLAS MEDICAL CENTER,450051,https://www.methodisthealthsystem.org/methodist-dallas-medical-center/?L=true,TX
RIVER PARK HOSPITAL,514008,https://www.riverparkhospital.net,WV
KINDRED HOSPITAL HOUSTON MEDICAL CENTER,452023,https://www.kindredhealthcare.com/locations/transitional-care-hospitals/kindred-hospital-houston-medical-center,TX
RYDER MEMORIAL HOSPITAL INC,400007,https://hryder.org/ryder/,PR
BOUNDARY COMMUNITY HOSPITAL,131301,https://www.boundarycommunityhospital.org/,ID
BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,450864,https://www.tsjh.org/,TX
GUNNISON VALLEY HOSPITAL,061320,https://www.gunnisonvalleyhealth.org,CO
ADVENTIST HEALTH TILLAMOOK,381317,https://www.adventisthealth.org/tillamook/,OR
"SUTTER MEDICAL CENTER, SACRAMENTO",050108,https://www.sutterhealth.org/smcs,CA
HORN MEMORIAL HOSPITAL,161354,https://www.hornmemorialhospital.org/,IA
BAY PINES VA MEDICAL CENTER,10009F,https://www.baypines.va.gov/,FL
MERRICK MEDICAL CENTER,281328,https://www.bryanhealth.com/locations/hospitals/merrick-medical-center/,NE
WHITERIVER PHS INDIAN HOSPITAL,030113,https://www.ihs.gov/phoenix/index.cfm/healthcarefacilities/whiteriver/,AZ
MEDICAL CITY PLANO,450651,https://medicalcityhealthcare.com/locations/medical-city-plano/,TX
TENNOVA HEALTHCARE NORTH KNOXVILLE MEDICAL CENTER,440120,https://www.tennovaeast.com/locations/physicians-regional-medical-center,TN
CORNERSTONE HOSPITAL LITTLE ROCK,042010,https://chghospitals.com/location/cornerstone-specialty-hospitals-little-rock/,AR
TARZANA TREATMENT CENTER,054148,https://www.tarzanatc.org/location-detail/tarzana/18646-oxnard-street/,CA
O'CONNOR HOSPITAL,331305,https://www.bassett.org/locations/oconnor-hospital,NY
TIRR MEMORIAL HERMANN,453025,https://tirr.memorialhermann.org/locations/tirr-memorial-hermann-rehab-hospital/,TX
US ARMY HOSP,37010F,https://www.rach.sill.amedd.army.mil,OK
FIELD HEALTH SYSTEM,251309,https://fhsms.org/,MS
SSM HEALTH WAUPUN MEMORIAL HOSPITAL,521327,https://www.ssmhealth.com/locations/waupun-memorial-hospital,WI
CHI SAINT JOSEPH BEREA NF,181329,https://www.chisaintjosephhealth.org/berea,KY
EXETER HOSPITAL INC,300023,https://www.exeterhospital.com/Home,NH
MERCYONE WATERLOO MEDICAL CENTER,160067,https://www.mercyone.org/northeastiowa/location/mercyone-waterloo-medical-center,IA
ST LUKE'S MEDICAL CENTER,030037,https://www.stlukesmedcenter.org,AZ
"SAINT ALPHONSUS MEDICAL CENTER - BAKER CITY, INC",381315,https://www.saintalphonsus.org/location/saint-alphonsus-medical-center-baker-city-1,OR
OKC-AMG SPECIALTY HOSPITAL,372005,https://amgihm.com/locations/oklahoma-city/,OK
SAN RAMON REGIONAL MEDICAL CENTER,050689,https://www.sanramonmedctr.com,CA
HARDEMAN COUNTY MEMORIAL HOSPITAL,451352,https://www.hcmhosp.net,TX
BAKERSFIELD REHABILITATION HOSPITAL,053044,https://www.bakersfieldrehab.com,CA
KENMARE COMMUNITY HOSPITAL,351305,https://www.trinityhealth.org/locations/kenmare-community-hospital/,ND
VA HOSP,45074F,https://www.va.gov/houston-health-care/locations/michael-e-debakey-department-of-veterans-affairs-medical-center/,TX
SELECT SPECIALTY HOSPITAL GAINESVILLE INC,102022,https://www.selectspecialtyhospitals.com/locations-and-tours/fl/gainesville/gainesville/,FL
IRWIN COUNTY HOSPITAL,110130,https://www.irwincntyhospital.com/home/,GA
FRANKLIN COUNTY MEMORIAL HOSPITAL,251330,https://www.fcmh.net/,MS
PARMER COUNTY COMMUNITY HOSPITAL,451300,https://www.parmermedicalcenter.com/,TX
THEDACARE MEDICAL CENTER - WAUPACA INC,521334,https://directory.thedacare.org/location/thedacare-medical-center-waupaca,WI
FAITH COMMUNITY HOSPITAL,450241,https://www.fchtexas.com/,TX
PREMIER ER,670193,https://www.premier.care/waco-tx,TX
GIBSON COMMUNITY HOSPITAL,141317,https://www.gibsonhospital.org/home,IL
LORETTO HOSPITAL,140083,https://www.lorettohospital.org,IL
PENNSYLVANIA HOSPITAL,390226,https://www.pennmedicine.org/for-patients-and-visitors/penn-medicine-locations/pennsylvania-hospital,PA
ST HELENA PARISH HOSPITAL,191300,https://sthelenaparishhospital.org/,LA
HAVEN BEHAVIORAL HOSPITAL OF FRISCO,454134,https://www.havenfrisco.com,TX
SKY LAKES MEDICAL CENTER,380050,https://www.skylakes.org/,OR
WASHINGTON COUNTY HOSPITAL,141308,https://www.washingtoncountyhospital.org,IL
BAYLOR INSTITUTE FOR REHABILITATION AT FRISCO,673046,https://www.bswrehab.com/locations/inpatient/inpatient-frisco/,TX
AUXILIO MUTUO HOSPITAL,400016,https://www.auxiliomutuo.com,PR
WEST TENNESSEE HEALTHCARE MILAN HOSPITAL,440060,https://wth.org/locations/milan-hospital/,TN
SELECT SPECIALTY HOSPITAL-NASHVILLE,442011,https://www.selectspecialtyhospitals.com/locations-and-tours/tn/nashville/nashville/,TN
SHRINERS HOSP FOR CRIPPLED CHILDREN,45118E,https://www.shrinershospitalsforchildren.org/Hospitals/Locations/Galveston.aspx,TX
PARKVIEW HOSPITAL,451334,https://parkviewhosp.org/,TX
ATRIUM HEALTH CABARRUS,340001,https://atriumhealth.org/locations/detail/atrium-health-cabarrus,NC
CARLINVILLE AREA HOSPITAL,141347,https://www.cahcare.com,IL
PROVIDENCE ST. JOSEPH HOSPITAL,050069,https://www.providence.org/locations/st-joseph-hospital-orange,CA
ADVENTHEALTH DELAND,100045,https://www.adventhealth.com/hospital/adventhealth-deland,FL
SHELTERING ARMS HOSPITAL SOUTH,493030,https://www.shelteringarms.com,VA
VA HOSP,41002F,https://www.providence.va.gov,RI
JERRY PETTIS MEM VETERANS HOSP,05127E,https://www.lomalinda.va.gov,CA
SOUTHERN WINDS,104049,https://www.southernwindshospital.com,FL
STRATEGIC BEHAVORIAL CENTER-GARNER,344028,https://sbcraleigh.com/,NC
SUTTER AUBURN FAITH HOSPITAL,050498,https://www.sutterhealth.org/auburn,CA
GRANVILLE HEALTH SYSTEMS,340127,https://www.ghshospital.org/find-a-location/granville-medical-center-location,NC
ORTHOPEDIC SPECIALTY HOSPITAL OF NEVADA,290056,https://www.orthohospitalnv.com/,NV
DUKES MEMORIAL HOSPITAL,151318,https://www.dukesmemorialhosp.com/,IN
UPMC CARLISLE,390058,https://www.upmc.com/locations/hospitals/carlisle,PA
YELLOWSTONE SURGERY CENTER WEST,270092,https://yellowstonesurgerycenter.com/about-yellowstone-surgery-center/billings-west-end/,MT
POST ACUTE MEDICAL SPECIALTY HOSPITAL CORPUS CH,452086,https://pamhealth.com/index.php/facilities/find-facility/specialty-hospitals/PAM-Specialty-Hospital-Corpus-Christi-North,TX
ST BARNABAS HOSPITAL,330399,https://www.sbhny.org/about-us/,NY
ASHE MEMORIAL HOSPITAL,341325,https://www.ashememorial.org/,NC
PERRY COUNTY MEMORIAL HOSPITAL,151322,https://www.pchospital.org,IN
NEWPORT HOSPITAL,410006,https://www.lifespan.org/locations/newport-hospital,RI
SPEARE MEMORIAL HOSPITAL,301311,https://spearehospital.com,NH
ARBOR HEALTH MORTON HOSPITAL,501319,https://www.myarborhealth.org/locations/arbor-health-morton-hospital/,WA
OHIOHEALTH O'BLENESS HOSPITAL,360014,https://www.ohiohealth.com/locations/hospitals/obleness-hospital/,OH
LEGACY SILVERTON MEDICAL CENTER,380029,https://www.legacyhealth.org/locations/hospitals/legacy-silverton-medical-center.aspx,OR
METHODIST MEDICAL CENTER OF ILLINOIS,140209,https://www.unitypoint.org/peoria/about-us.aspx,IL
LINTON HOSPITAL - CAH,351328,https://lintonregionalmedicalcenter.org/,ND
ST TAMMANY PARISH HOSPITAL,190045,https://www.sttammany.health/HospitalServices,LA
THAYER COUNTY HEALTH SERVICES,281304,https://thayercountyhealth.com/,NE
HORSHAM CLINIC,394034,https://www.horshamclinic.com/,PA
CHRISTUS OCHSNER LAKE AREA HOSPITAL,190201,https://www.christushealth.org/southwest-louisiana/lake-area,LA
CHI ST JOSEPH HEALTHSOUTH REHABILITATION HOSPITAL,673065,https://www.encompasshealth.com/stjrehab,TX
HENRY COUNTY HEALTH CENTER,161356,https://www.greatriverhealth.org/henry-county-health-center/,IA
ARKANSAS SURGICAL HOSPITAL,040147,https://www.arksurgicalhospital.com,AR
ARROWHEAD REGIONAL MEDICAL CENTER,050245,https://www.arrowheadregional.org/,CA
SOCORRO GENERAL HOSPITAL,321301,https://socorro-general-hospital.phs.org/Pages/default.aspx,NM
UPSON REGIONAL MEDICAL CENTER,110002,https://www.urmc.org,GA
PIONEER MEMORIAL HOSPITAL - CAH,431328,https://www.pioneermemorial.org/default.aspx,SD
ASCENSION PROVIDENCE HOSPITAL,230019,https://healthcare.ascension.org/locations/michigan/midet/southfield-ascension-providence-hospital-southfield-campus,MI
ROGERS MEMORIAL HOSPITAL,524018,https://rogersbh.org/locations/oconomowoc/oconomowoc-main-hospital,WI
ASCENSION ST JOHN NOWATA,371305,https://healthcare.ascension.org/locations/oklahoma/oktul/nowata-ascension-st-john-nowata,OK
HARDTNER MEDICAL CENTER,191315,https://www.hardtnermedical.com/,LA
SELECT SPECIALTY HOSPITAL - QUAD CITIES,162001,https://www.selectspecialtyhospitals.com/locations-and-tours/ia/davenport/quad-cities/,IA
MCLAREN BAY REGION,230041,https://www.mclaren.org/bay-region/mclaren-bay-region-home,MI
SUMMITRIDGE CENTER- PSYCHIATRY & ADDICTIVE MED,114004,https://www.summitridgehospital.net,GA
LEGACY GOOD SAMARITAN MEDICAL CENTER,380017,https://www.legacyhealth.org/en/locations/hospitals/legacy-good-samaritan-medical-center.aspx,OR
ROCHESTER GENERAL HOSPITAL,330125,https://www.rochesterregional.org/Locations/Rochester-General-Hospital,NY
INSIGHT HOSPITAL AND MEDICAL CENTER CHICAGO,140158,https://insightchicago.com/,IL
LANDMARK MEDICAL CENTER,410011,https://www.landmarkmedical.org,RI
PHYSICIANS BEHAVIORAL HOSPITAL,194094,https://pbhospital.com/,LA
BATON ROUGE REHAB HOSPITAL,193028,https://www.brrehab.com/,LA
TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,450677,https://www.texashealthhuguley.org/,TX
GRAND STRAND REGIONAL MEDICAL CENTER,420085,https://mygrandstrandhealth.com,SC
MARGARETVILLE MEMORIAL HOSPITAL,331304,https://www.margaretvillehosp.org/,NY
COLUMBIA BASIN HOSPITAL,501317,https://www.columbiabasinhospital.org,WA
DICKENSON COMMUNITY HOSPITAL,491303,https://www.balladhealth.org/hospitals/dickenson-community-clintwood,VA
TRUMBULL REGIONAL MEDICAL CENTER,360055,https://www.trumbullregional.org,OH
WHITFIELD MEDICAL SURGICAL HOSPITAL,250134,https://www.msh.state.ms.us/tour/WMSH.htm,MS
GRADY MEMORIAL HOSPITAL,370054,https://www.gradymem.org/getpage.php?name=index,OK
HOAG ORTHOPEDIC INSTITUTE,050769,https://www.hoagorthopedicinstitute.com,CA
HSHS HOLY FAMILY HOSPITAL,140137,https://www.hshs.org/holyfamily/,IL
KOSSUTH REGIONAL HEALTH CENTER,161353,https://www.mercyonenorthiowaaffiliates.org/kossuth/location/kossuth-regional-health-center,IA
ASCENSION SACRED HEART BAY,100026,https://healthcare.ascension.org/locations/florida/flpen/panama-city-ascension-sacred-heart-bay,FL
"BAYHEALTH HOSPITAL, KENT CAMPUS",080004,https://www.bayhealth.org/locations/bayhealth-hospital-kent-campus,DE
CARROLL COUNTY MEMORIAL HOSPITAL,261332,https://www.carrollcountyhospital.org/,MO
ST ELIAS SPECIALTY HOSPITAL,022001,https://www.providence.org/locations/ak/st-elias-specialty-hospital,AK
BLUFFTON HOSPITAL,361322,https://www.bvhealthsystem.org/locations/locations-details?&practice=8,OH
EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,180048,https://www.emhealth.org/our-hospitals/ephraim-mcdowell-regional-medical-center,KY
NORTHERN LIGHT MAYO HOSPITAL,201309,https://northernlighthealth.org/Mayo,ME
CURAHEALTH STOUGHTON,222002,https://www.pamhealth.com/facilities/find-facility/specialty-hospitals/pam-health-specialty-hospital-stoughton,MA
MEMORIAL HOSPITAL,140185,https://memhosp.org/,IL
HOPI HEALTH CARE CENTER,031305,https://www.ihs.gov/phoenix/healthcarefacilities/hopi/,AZ
ADENA FAYETTE MEDICAL CENTER,361331,https://www.adena.org/locations/detail.dT/adena-fayette-medical-center,OH
MERCY MEDICAL CENTER - CEDAR RAPIDS,160079,https://www.mercycare.org,IA
DEWITT ARMY HOSP,49001F,https://belvoirhospital.tricare.mil/,VA
KINDRED HOSPITAL PARAMOUNT,052046,https://www.kindredhealthcare.com/locations/transitional-care-hospitals/kindred-hospital-paramount,CA
ST LUKE'S HOSPITAL - EASTON CAMPUS,390162,https://www.slhn.org/easton,PA
SOUTHWEST MEMORIAL HOSPITAL,061327,https://swhealth.org/,CO
LOGAN COUNTY HOSPITAL,171326,https://logancountyhospital.org/,KS
WINCHESTER HOSPITAL,220105,https://www.winchesterhospital.org,MA
GENESIS BEHAVIORAL HOSPITAL,194089,https://www.genesisbh.com/,LA
HOWARD MEMORIAL HOSPITAL,041311,https://www.howardmemorial.com,AR
HUNTSVILLE MEMORIAL HOSPITAL,450347,https://www.huntsvillememorial.com,TX
ALLIANCE COMMUNITY HOSPITAL,360131,https://aultmanalliance.org/,OH
LECOM HEALTH CORRY MEMORIAL HOSPITAL,391308,https://www.corryhospital.com,PA
HOSPITAL PAVIA SANTURCE,400019,https://hospitalpaviapr.com/,PR
STRAITH HOSPITAL FOR SPECIAL SURGERY,230071,https://www.straithhospital.org/,MI
TERRELL STATE HOSPITAL,454006,https://hhs.texas.gov/services/mental-health-substance-use/state-hospitals/terrell-state-hospital,TX
LEE MEMORIAL HOSPITAL,100012,https://www.leehealth.org/find-a-location/lee-memorial-hospital,FL
LA PALMA INTERCOMMUNITY HOSPITAL,050580,https://www.lapalmaintercommunityhospital.com/,CA
UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,160082,https://www.unitypoint.org/desmoines/iowa-methodist-medical-center.aspx,IA
MOUNTAINS COMMUNITY HOSPITAL,051312,https://www.mchcares.com,CA
CHI MEMORIAL HOSPITAL- GEORGIA,110236,https://www.memorial.org/en/about-us/locations/chi-memorial-hospital-georgia-location-details.html,GA
VA HOSP,36003F,https://www.cincinnati.va.gov,OH
WITHAM HEALTH SERVICES,150104,https://www.witham.org/,IN
PRESBYTERIAN ESPANOLA HOSPITAL,320011,https://espanola-hospital.phs.org/Pages/default.aspx,NM
AUGUSTA VA MEDICAL CENTER,11030F,https://www.va.gov/augusta-health-care/locations/charlie-norwood-department-of-veterans-affairs-medical-center/,GA
DOCTORS HOSPITAL OF MANTECA,050118,https://www.doctorsmanteca.com/locations/detail/doctors-hospital-of-manteca,CA
ST VINCENT'S ST CLAIR,010130,https://healthcare.ascension.org/locations/alabama/albir/pell-city-ascension-st-vincents-st-clair,AL
INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,150173,https://iuhealth.org/find-locations/iu-health-arnett-hospital,IN
CARILION FRANKLIN MEMORIAL HOSPITAL,490089,https://www.carilionclinic.org/locations/carilion-franklin-memorial-hospital,VA
AVENIR BEHAVIORAL HEALTH CENTER,034035,https://www.avenirseniorliving.com/senior-living/az/surprise/behavioral-health/,AZ
WEST COAST SURGERY INC,050796,https://www.westcoastsurgery.org/home,CA
ENCOMPASS HEALTH REHAB HOSPITAL OF MORGANTOWN,513030,https://www.encompasshealth.com/morgantownrehab,WV
"QUILLEN REHABILITATION HOSPITAL, AJV OF BALLAD HLT",443033,https://www.encompasshealth.com/locations/quillenrehab,TN
ST JAMES HOSPITAL,330151,https://www.urmc.rochester.edu/st-james.aspx,NY
PARKER INDIAN HEALTH CENTER,031307,https://www.ihs.gov/phoenix/healthcarefacilities/coloradoriver/,AZ
WICKENBURG COMMUNITY HOSPITAL,031300,https://www.wickhosp.com,AZ
COMMUNITY HOWARD SPECIALTY HOSPITAL,153039,https://www.ecommunity.com/locations/community-howard-specialty-hospital,IN
SUTTER DAVIS HOSPITAL,050537,https://www.sutterhealth.org/davis,CA
WEST JERSEY HOSPITAL,310022,https://www.virtua.org/locations/voorhees-hospital,NJ
"ARKANSAS CHILDREN'S NORTHWEST, INC",043301,https://www.archildrens.org/locations/arkansas-childrens-nw,AR
NESHOBA COUNTY GENERAL HOSPITAL,250043,https://www.neshobageneral.com/locations-clinics/neshoba-general/,MS
ST JOSEPH'S HOSPITAL HEALTH CENTER,330140,https://www.sjhsyr.org,NY
UPMC COLE,391313,https://www.susquehannahealth.org/locations/upmc-cole,PA
LAKE HEALTH,360098,https://lakehealth.org/locations/tripoint-medical-center,OH
HIGGINS GENERAL HOSPITAL,111320,https://www.tanner.org/higgins-general-hospital,GA
JEFFERSON HOSPITAL,390265,https://www.ahn.org/locations/hospitals/jefferson,PA
"PHOENIX MEDICAL PSYCHIATRIC HOSPITAL, LLC",034038,https://www.neuropsychiatrichospitals.net/find-a-location/,AZ
EAST TENNESSEE CHILDRENS HOSPITAL,443303,https://www.etch.com,TN
SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE,494029,https://www.swvmhi.dbhds.virginia.gov/swvmhi/,VA
ADAIR COUNTY MEMORIAL HOSPITAL,161310,https://www.adaircountyhealthsystem.org,IA
REGIONAL HEALTH SERVICES OF HOWARD COUNTY,161328,https://rhshc.com/,IA
NORTH TAMPA BEHAVIORAL HEALTH,104075,https://www.northtampabehavioralhealth.com/,FL
THIBODAUX REGIONAL MEDICAL CENTER,190004,https://www.thibodaux.com/,LA
NORTHWEST CENTER FOR BEHAVIORAL HEALTH (NCBH),374001,https://www.ncbhok.org/,OK
PRESTON MEMORIAL HOSPITAL,511312,https://www.mongeneral.com/preston-memorial,WV
STONE COUNTY MEDICAL CENTER,041310,https://www.whiteriverhealthsystem.com/scmc,AR
"FRANCISCAN HEALTH RENSSELAER, INC",151324,https://www.franciscanhealth.org/healthcare-facilities/franciscan-health-rensselaer-2036,IN
